TimeAll	TimeExperiment	R	Theta
6.421400e+001	8.200002e-002	3.619034e-004	1.184782e+002
6.436100e+001	2.289999e-001	3.628746e-004	1.183512e+002
6.447000e+001	3.380001e-001	3.641313e-004	1.181861e+002
6.456400e+001	4.319999e-001	3.650986e-004	1.180485e+002
6.465700e+001	5.249999e-001	3.660932e-004	1.179059e+002
6.475100e+001	6.190000e-001	3.671407e-004	1.177418e+002
6.486000e+001	7.279999e-001	3.682216e-004	1.175605e+002
6.495400e+001	8.220000e-001	3.695224e-004	1.173399e+002
6.504700e+001	9.150000e-001	3.706925e-004	1.171320e+002
6.515700e+001	1.025000e+000	3.719440e-004	1.168912e+002
6.525000e+001	1.118000e+000	3.733443e-004	1.166028e+002
6.535900e+001	1.227000e+000	3.746102e-004	1.163212e+002
6.546900e+001	1.337000e+000	3.761991e-004	1.159403e+002
6.557800e+001	1.446000e+000	3.775987e-004	1.155670e+002
6.568700e+001	1.555000e+000	3.790245e-004	1.151194e+002
6.578100e+001	1.649000e+000	3.804240e-004	1.146368e+002
6.589000e+001	1.758000e+000	3.816032e-004	1.141572e+002
6.598300e+001	1.851000e+000	3.827988e-004	1.135709e+002
6.609300e+001	1.961000e+000	3.837277e-004	1.129540e+002
6.618600e+001	2.054000e+000	3.844392e-004	1.122894e+002
6.629500e+001	2.163000e+000	3.848204e-004	1.115841e+002
6.640500e+001	2.273000e+000	3.848170e-004	1.106688e+002
6.649800e+001	2.366000e+000	3.842534e-004	1.098159e+002
6.660700e+001	2.475000e+000	3.831065e-004	1.089445e+002
6.671700e+001	2.585000e+000	3.807881e-004	1.078410e+002
6.681000e+001	2.678000e+000	3.777013e-004	1.068221e+002
6.691900e+001	2.787000e+000	3.740533e-004	1.058950e+002
6.702900e+001	2.897000e+000	3.682035e-004	1.047846e+002
6.712200e+001	2.990000e+000	3.620234e-004	1.038783e+002
6.721600e+001	3.084000e+000	3.554494e-004	1.031477e+002
6.732500e+001	3.193000e+000	3.480997e-004	1.025412e+002
6.741900e+001	3.287000e+000	3.394652e-004	1.020664e+002
6.751200e+001	3.380000e+000	3.313570e-004	1.018457e+002
6.762100e+001	3.489000e+000	3.233702e-004	1.018290e+002
6.771500e+001	3.583000e+000	3.148692e-004	1.020487e+002
6.780900e+001	3.677000e+000	3.081195e-004	1.024247e+002
6.790200e+001	3.770000e+000	3.019098e-004	1.029680e+002
6.799600e+001	3.864000e+000	2.964934e-004	1.036351e+002
6.808900e+001	3.957000e+000	2.917338e-004	1.044083e+002
6.819900e+001	4.067000e+000	2.879107e-004	1.052263e+002
6.826400e+001	4.132000e+000	2.844240e-004	1.061977e+002
