TimeAll	TimeExperiment	R	Theta
3.301000e+001	8.299994e-002	3.613581e-004	1.182858e+002
3.315800e+001	2.309999e-001	3.632354e-004	1.179912e+002
3.325200e+001	3.249998e-001	3.651722e-004	1.176526e+002
3.336100e+001	4.339998e-001	3.670690e-004	1.172884e+002
3.345400e+001	5.270000e-001	3.692127e-004	1.168083e+002
3.356400e+001	6.369998e-001	3.712443e-004	1.163029e+002
3.365700e+001	7.299998e-001	3.735231e-004	1.156079e+002
3.375100e+001	8.239999e-001	3.752894e-004	1.149069e+002
3.384400e+001	9.169998e-001	3.768696e-004	1.140624e+002
3.393800e+001	1.011000e+000	3.779172e-004	1.130540e+002
3.404700e+001	1.120000e+000	3.780980e-004	1.119024e+002
3.414100e+001	1.214000e+000	3.767666e-004	1.103916e+002
3.423400e+001	1.307000e+000	3.736677e-004	1.089671e+002
3.432800e+001	1.401000e+000	3.680218e-004	1.074378e+002
3.442200e+001	1.495000e+000	3.598011e-004	1.060125e+002
3.453100e+001	1.604000e+000	3.486640e-004	1.048113e+002
3.462400e+001	1.697000e+000	3.349735e-004	1.040685e+002
3.471800e+001	1.791000e+000	3.223064e-004	1.039921e+002
3.482700e+001	1.900000e+000	3.104099e-004	1.044932e+002
3.492100e+001	1.994000e+000	2.997025e-004	1.056166e+002
3.503000e+001	2.103000e+000	2.923813e-004	1.069616e+002
3.509600e+001	2.169000e+000	2.871124e-004	1.085619e+002
