TimeAll	TimeExperiment	R	Theta
7.181000e+000	8.100009e-002	3.621554e-004	1.173035e+002
7.314000e+000	2.140000e-001	3.647829e-004	1.164950e+002
7.407000e+000	3.069999e-001	3.668575e-004	1.155354e+002
7.516000e+000	4.160001e-001	3.681229e-004	1.142833e+002
7.626000e+000	5.260000e-001	3.672600e-004	1.124789e+002
7.719000e+000	6.190000e-001	3.620448e-004	1.103898e+002
7.828000e+000	7.279999e-001	3.523526e-004	1.086150e+002
7.922000e+000	8.220000e-001	3.355795e-004	1.072646e+002
8.031000e+000	9.310000e-001	3.196803e-004	1.072430e+002
8.125000e+000	1.025000e+000	3.048176e-004	1.084869e+002
8.218000e+000	1.118000e+000	2.965125e-004	1.102126e+002
8.312000e+000	1.212000e+000	2.924731e-004	1.119259e+002
8.421000e+000	1.321000e+000	2.911732e-004	1.135152e+002
8.530000e+000	1.430000e+000	2.916478e-004	1.149714e+002
