Wavelength	Optical power
nm	dBm
940.1	-79.48
940.125	-79.3
940.15	-80.26
940.175	-80.63
940.2	-82.01
940.225	-80.96
940.25	-85.59
940.275	-78.79
940.3	-91.2
940.325	-79.85
940.35	-91.2
940.375	-79.15
940.4	-79.69
940.425	-82.96
940.45	-83.66
940.475	-83.66
940.5	-83.66
940.525	-79.04
940.55	-80.41
940.575	-82.69
940.6	-80.5
940.625	-78.76
940.65	-83.39
940.675	-84.61
940.7	-79.25
940.725	-75.49
940.75	-76.09
940.775	-76.41
940.8	-79.29
940.825	-75.45
940.85	-76.01
940.875	-77.61
940.9	-91.43
940.925	-78.46
940.95	-79.7
940.975	-83.26
941	-82.27
941.025	-82.8
941.05	-77.1
941.075	-77.1
941.1	-77.1
941.125	-76.26
941.15	-75.28
941.175	-75.06
941.2	-76.2
941.225	-82.13
941.25	-87.54
941.275	-76.85
941.3	-77.82
941.325	-80.81
941.35	-82.28
941.375	-80.72
941.4	-78.64
941.425	-81.82
941.45	-76.55
941.475	-75.69
941.5	-75.29
941.525	-75.25
941.55	-75.64
941.575	-75.67
941.6	-75.78
941.625	-75.71
941.65	-75.62
941.675	-75.02
941.7	-80.6
941.725	-75.81
941.75	-74.85
941.775	-75.35
941.8	-75.52
941.825	-76.2
941.85	-82.55
941.875	-76.41
941.9	-76.59
941.925	-77.88
941.95	-76.74
941.975	-79.26
942	-76.9
942.025	-84.93
942.05	-80.6
942.075	-75.75
942.1	-83.93
942.125	-77.02
942.15	-78.05
942.175	-76.29
942.2	-75.82
942.225	-75.84
942.25	-78.01
942.275	-74.65
942.3	-74.73
942.325	-74.7
942.35	-74.54
942.375	-74.37
942.4	-73.79
942.425	-73.86
942.45	-74.52
942.475	-74.56
942.5	-75.74
942.525	-75.27
942.55	-75.82
942.575	-77.56
942.6	-77.28
942.625	-76.14
942.65	-75.49
942.675	-75.65
942.7	-76.02
942.725	-75.61
942.75	-75.48
942.775	-75.48
942.8	-75.39
942.825	-75.49
942.85	-74.84
942.875	-74.21
942.9	-74.28
942.925	-73.5
942.95	-73.88
942.975	-73.7
943	-73.75
943.025	-73.74
943.05	-74.17
943.075	-74.65
943.1	-74.76
943.125	-74.89
943.15	-74.51
943.175	-74.93
943.2	-75.58
943.225	-75.29
943.25	-74.44
943.275	-77.14
943.3	-73.78
943.325	-75.03
943.35	-120
943.375	-75.03
943.4	-75.3
943.425	-75.58
943.45	-75
943.475	-75.46
943.5	-74.42
943.525	-73.64
943.55	-72.62
943.575	-72.28
943.6	-72.46
943.625	-72.75
943.65	-72.47
943.675	-72.7
943.7	-72.83
943.725	-73.56
943.75	-73.86
943.775	-74.04
943.8	-74.34
943.825	-74.85
943.85	-74.64
943.875	-74.25
943.9	-73.21
943.925	-73.28
943.95	-72.96
943.975	-72.45
944	-72.39
944.025	-72.63
944.05	-72.86
944.075	-73.98
944.1	-73.99
944.125	-74.68
944.15	-75.27
944.175	-75.05
944.2	-75.1
944.225	-74.59
944.25	-73.82
944.275	-73.29
944.3	-72.77
944.325	-73.1
944.35	-73.34
944.375	-73.2
944.4	-73.67
944.425	-73.76
944.45	-73.56
944.475	-73.33
944.5	-72.52
944.525	-72.54
