Wavelength	Optical power
nm	dBm
1061.5	-120
1061.51	-97.77
1061.51	-97.76
1061.52	-97.76
1061.52	-92.56
1061.53	-92.56
1061.53	-92.56
1061.54	-91.41
1061.54	-92.56
1061.55	-92.56
1061.55	-92.56
1061.56	-120
1061.56	-120
1061.57	-120
1061.57	-90.83
1061.58	-86.82
1061.58	-86.82
1061.59	-90.12
1061.59	-90.12
1061.6	-86.99
1061.6	-83.54
1061.61	-83.64
1061.61	-83.27
1061.62	-85.13
1061.62	-83.27
1061.63	-82.84
1061.63	-84.94
1061.63	-89.16
1061.64	-93.08
1061.64	-93.08
1061.65	-93.08
1061.65	-89.34
1061.66	-84.45
1061.66	-84.35
1061.67	-84.25
1061.67	-84.25
1061.68	-84.25
1061.68	-84.25
1061.69	-87.43
1061.69	-97.75
1061.7	-100.73
1061.7	-120
1061.71	-120
1061.71	-120
1061.72	-120
1061.72	-120
1061.73	-87.33
1061.73	-84.32
1061.74	-82.57
1061.74	-87.2
1061.75	-87.2
1061.76	-87.2
1061.76	-82.57
1061.77	-120
1061.77	-120
1061.78	-128.45
1061.78	-125.44
1061.79	-123.68
1061.79	-122.43
1061.8	-120
1061.8	-120
1061.81	-83.99
1061.81	-88.62
1061.82	-88.62
1061.82	-87.47
1061.83	-81.52
1061.83	-80.45
1061.84	-81.54
1061.84	-87.61
1061.85	-87.61
1061.85	-82.49
1061.86	-84.15
1061.86	-92.17
1061.87	-92.17
1061.87	-92.17
1061.88	-92.17
1061.88	-89.02
1061.88	-84.18
1061.89	-83.43
1061.89	-83.43
1061.9	-83.43
1061.9	-83.43
1061.91	-83.43
1061.91	-85.74
1061.92	-91.41
1061.92	-120
1061.93	-120
1061.93	-120
1061.94	-120
1061.94	-120
1061.95	-120
1061.95	-84.35
1061.96	-83.1
1061.96	-83.1
1061.97	-83.1
1061.97	-83.1
1061.98	-83.1
1061.98	-81.06
1061.99	-84.52
1061.99	-86.38
1062	-85.45
1062.01	-82.43
1062.01	-81.56
1062.02	-78.36
1062.02	-79.33
1062.03	-88.58
1062.03	-80.32
1062.04	-81.91
1062.04	-84.44
1062.05	-86.35
1062.05	-84.37
1062.06	-85.77
1062.06	-92.33
1062.07	-92.33
1062.07	-92.33
1062.08	-92.33
1062.08	-83.65
1062.09	-91.81
1062.09	-91.81
1062.1	-90.78
1062.1	-90.78
1062.11	-90.78
1062.11	-90.41
1062.12	-90.78
1062.12	-90.78
1062.13	-90.22
1062.13	-99.37
1062.13	-83.37
1062.14	-80.36
1062.14	-84.99
1062.15	-89.48
1062.15	-83
1062.16	-86.82
1062.16	-79.07
1062.17	-80.41
1062.17	-85.87
1062.18	-82.37
1062.18	-83.26
1062.19	-84.38
1062.19	-91.89
1062.2	-84.83
1062.2	-85.99
1062.21	-89.81
1062.21	-87.58
1062.22	-87.72
1062.22	-89.81
1062.23	-91.3
1062.23	-87.48
1062.24	-88.54
1062.24	-89.95
1062.25	-89.95
1062.26	-89.95
1062.26	-89.95
1062.27	-95.65
1062.27	-95.65
1062.28	-98.65
1062.28	-120
1062.29	-120
1062.29	-120
1062.3	-95.5
1062.3	-95.5
1062.31	-92.25
1062.31	-89.24
1062.32	-89.24
1062.32	-89.24
1062.33	-88.32
1062.33	-89.24
1062.34	-84.77
1062.34	-85.62
1062.35	-86.69
1062.35	-86.6
1062.36	-91.22
1062.36	-91.22
1062.37	-79.83
1062.37	-85.72
1062.38	-85.72
1062.38	-83.12
1062.38	-85.72
1062.39	-85.72
1062.39	-83.98
1062.4	-86.96
1062.4	-88.81
1062.41	-88.81
1062.41	-88.81
1062.42	-96.2
1062.42	-88.08
1062.43	-89.33
1062.43	-89.33
1062.44	-89.33
1062.44	-89.33
1062.45	-85.43
1062.45	-83.07
1062.46	-84.78
1062.46	-93.28
1062.47	-93.28
1062.47	-93.28
1062.48	-82.68
1062.48	-89.33
1062.49	-93.28
1062.49	-87.46
1062.5	-88.77
1062.51	-87.12
1062.51	-91.74
1062.52	-91.74
1062.52	-91.74
1062.53	-85.71
1062.53	-89.68
1062.54	-85.21
1062.54	-89.69
1062.55	-89.68
1062.55	-87.17
1062.56	-87.6
1062.56	-87.57
1062.57	-91.55
1062.57	-91.55
1062.58	-91.55
1062.58	-85.82
1062.59	-86.22
1062.59	-88.17
1062.6	-90.84
1062.6	-90.84
1062.61	-90.84
1062.61	-90.84
1062.62	-86.22
1062.62	-86.04
1062.63	-90.66
1062.63	-90.66
1062.63	-90.66
1062.64	-90.66
1062.64	-90.66
1062.65	-86.04
1062.65	-120
1062.66	-120
1062.66	-90.09
1062.67	-86.2
1062.67	-81.08
1062.68	-78.8
1062.68	-83.43
1062.69	-83.43
1062.69	-78.15
1062.7	-78.44
1062.7	-79.24
1062.71	-81.84
1062.71	-89.4
1062.72	-84.45
1062.72	-86.23
1062.73	-89.08
1062.73	-89.08
1062.74	-94.25
1062.74	-88.09
1062.75	-81.99
1062.76	-85.64
1062.76	-85.64
1062.77	-85.64
1062.77	-85.08
1062.78	-84.09
1062.78	-85.65
1062.79	-89.33
1062.79	-89.33
1062.8	-89.06
1062.8	-84.16
1062.81	-84.6
1062.81	-101.31
1062.82	-101.31
1062.82	-94.91
1062.83	-94.01
1062.83	-94.9
1062.84	-94.9
1062.84	-94.89
1062.85	-94.89
1062.85	-94.89
1062.86	-120
1062.86	-90.62
1062.87	-90.62
1062.87	-90.62
1062.88	-90.62
1062.88	-90.62
1062.88	-90.62
1062.89	-90.62
1062.89	-104.93
1062.9	-104.93
1062.9	-104.93
1062.91	-83.96
1062.91	-88.59
1062.92	-88.59
1062.92	-88.49
1062.93	-97.03
1062.93	-97.03
1062.94	-83.75
1062.94	-97.02
1062.95	-97.02
1062.95	-97.02
1062.96	-97.01
1062.96	-96.6
1062.97	-96.6
1062.97	-88.27
1062.98	-92.89
1062.98	-92.89
1062.99	-92.89
1062.99	-87.94
1063	-90.57
1063.01	-86.26
1063.01	-90.57
1063.02	-90.57
1063.02	-90.57
1063.03	-90.57
1063.03	-94.02
1063.04	-94.02
1063.04	-82.87
1063.05	-87.5
1063.05	-88.15
1063.06	-85.13
1063.06	-84.91
1063.07	-89.76
1063.07	-80.85
1063.08	-89.24
1063.08	-84.95
1063.09	-87.78
1063.09	-120
1063.1	-128.45
1063.1	-125.44
1063.11	-123.68
1063.11	-122.43
1063.12	-121.46
