Wavelength	Optical power
nm	dBm
1061.5	-120
1061.51	-120
1061.51	-120
1061.52	-120
1061.52	-120
1061.53	-120
1061.53	-89.52
1061.54	-86.51
1061.54	-86.51
1061.55	-86.51
1061.55	-86.51
1061.56	-85.53
1061.56	-84.95
1061.57	-86.81
1061.57	-88.7
1061.58	-88.7
1061.58	-88.7
1061.59	-80.92
1061.59	-82.98
1061.6	-82.98
1061.6	-84.2
1061.61	-90.83
1061.61	-90.83
1061.62	-82.32
1061.62	-87.16
1061.63	-90.83
1061.63	-93.79
1061.63	-87.79
1061.64	-86.61
1061.64	-86.61
1061.65	-86.61
1061.65	-86.61
1061.66	-86.61
1061.66	-87.53
1061.67	-88.7
1061.67	-120
1061.68	-120
1061.68	-120
1061.69	-88.39
1061.69	-93.01
1061.7	-93.01
1061.7	-93.01
1061.71	-93.01
1061.71	-120
1061.72	-120
1061.72	-88.33
1061.73	-92.94
1061.73	-92.94
1061.74	-92.94
1061.74	-120
1061.75	-86.52
1061.76	-80.58
1061.76	-86.02
1061.77	-96.38
1061.77	-93.37
1061.78	-93.37
1061.78	-81.12
1061.79	-82.6
1061.79	-96.2
1061.8	-88.16
1061.8	-87.29
1061.81	-84.79
1061.81	-89.42
1061.82	-89.42
1061.82	-83.58
1061.83	-83.82
1061.83	-82.86
1061.84	-83.17
1061.84	-83.5
1061.85	-83.5
1061.85	-83.5
1061.86	-86.95
1061.86	-81.88
1061.87	-84.37
1061.87	-85.7
1061.88	-85.16
1061.88	-89.79
1061.88	-82.4
1061.89	-89.78
1061.89	-84.27
1061.9	-84.69
1061.9	-85.16
1061.91	-120
1061.91	-120
1061.92	-94.01
1061.92	-94.01
1061.93	-86.6
1061.93	-91.21
1061.94	-91.21
1061.94	-91.21
1061.95	-89.38
1061.95	-91.21
1061.96	-86.6
1061.96	-120
1061.97	-120
1061.97	-120
1061.98	-120
1061.98	-120
1061.99	-120
1061.99	-120
1062	-120
1062.01	-120
1062.01	-86.64
1062.02	-91.26
1062.02	-91.26
1062.03	-84.25
1062.03	-88.87
1062.04	-88.87
1062.04	-82.27
1062.05	-88.87
1062.05	-88.87
1062.06	-84.25
1062.06	-120
1062.07	-90.32
1062.07	-89.17
1062.08	-88.26
1062.08	-88.26
1062.09	-88.26
1062.09	-83.78
1062.1	-85.32
1062.1	-86.97
1062.11	-87.63
1062.11	-88.4
1062.12	-83.95
1062.12	-80.85
1062.13	-88.57
1062.13	-95.04
1062.13	-90.47
1062.14	-88.29
1062.14	-82.58
1062.15	-88.29
1062.15	-88.51
1062.16	-84.71
1062.16	-83.69
1062.17	-84.32
1062.17	-85.07
1062.18	-88.39
1062.18	-84.42
1062.19	-84.61
1062.19	-85.28
1062.2	-89.02
1062.2	-89.02
1062.21	-85.68
1062.21	-90.37
1062.22	-86.63
1062.22	-90.36
1062.23	-89.13
1062.23	-89.14
1062.24	-89.14
1062.24	-86.7
1062.25	-89.13
1062.26	-89.13
1062.26	-89.13
1062.27	-120
1062.27	-120
1062.28	-120
1062.28	-120
1062.29	-120
1062.29	-120
1062.3	-120
1062.3	-120
1062.31	-120
1062.31	-120
1062.32	-120
1062.32	-101.31
1062.33	-101.31
1062.33	-101.31
1062.34	-88.04
1062.34	-85.34
1062.35	-83.69
1062.35	-84.78
1062.36	-83.69
1062.36	-83.69
1062.37	-83.69
1062.37	-85.66
1062.38	-88.67
1062.38	-120
1062.38	-87.19
1062.39	-91.82
1062.39	-91.82
1062.4	-86.36
1062.4	-85.99
1062.41	-85.65
1062.41	-81.19
1062.42	-89.9
1062.42	-89.9
1062.43	-82.44
1062.43	-84.69
1062.44	-84.97
1062.44	-85.26
1062.45	-94.38
1062.45	-94.37
1062.46	-85.72
1062.46	-90.34
1062.47	-90.34
1062.47	-89.81
1062.48	-84.71
1062.48	-86.8
1062.49	-83.21
1062.49	-84.27
1062.5	-83.1
1062.51	-83.44
1062.51	-83.98
1062.52	-85.24
1062.52	-89.88
1062.53	-81.03
1062.53	-85.37
1062.54	-83.63
1062.54	-81.35
1062.55	-82.34
1062.55	-88.25
1062.56	-88.25
1062.56	-83.63
1062.57	-86.46
1062.57	-120
1062.58	-120
1062.58	-120
1062.59	-120
1062.59	-88.88
1062.6	-88.88
1062.6	-88.88
1062.61	-88.88
1062.61	-88.88
1062.62	-88.88
1062.62	-88.88
1062.63	-120
1062.63	-91.69
1062.63	-91.69
1062.64	-92.41
1062.64	-92.41
1062.65	-92.41
1062.65	-88.21
1062.66	-85.62
1062.66	-84.95
1062.67	-85.55
1062.67	-84.95
1062.68	-84.95
1062.68	-84.95
1062.69	-87.72
1062.69	-91.42
1062.7	-120
1062.7	-120
1062.71	-120
1062.71	-120
1062.72	-120
1062.72	-120
1062.73	-120
1062.73	-89.21
1062.74	-89.21
1062.74	-96.2
1062.75	-93.19
1062.76	-93.19
1062.76	-84.69
1062.77	-85.45
1062.77	-89.31
1062.78	-87.82
1062.78	-88.5
1062.79	-89.31
1062.79	-84.69
1062.8	-120
1062.8	-120
1062.81	-120
1062.81	-120
1062.82	-120
1062.82	-120
1062.83	-120
1062.83	-89.33
1062.84	-88.51
1062.84	-88.51
1062.85	-84.74
1062.85	-81.73
1062.86	-80.57
1062.86	-82.68
1062.87	-83.74
1062.87	-88.36
1062.88	-78.85
1062.88	-79.91
1062.88	-81.31
1062.89	-82.13
1062.89	-87.24
1062.9	-84.75
1062.9	-87.24
1062.91	-86.64
1062.91	-85.68
1062.92	-84.9
1062.92	-81.08
1062.93	-79.53
1062.93	-84.15
1062.94	-79.34
1062.94	-79.45
1062.95	-80.86
1062.95	-81.49
1062.96	-82.51
1062.96	-91.52
1062.97	-85.33
1062.97	-86.95
1062.98	-86.95
1062.98	-81.02
1062.99	-86.95
1062.99	-86.95
1063	-81.64
1063.01	-90.04
1063.01	-90.04
1063.02	-93.29
1063.02	-90.28
1063.03	-87.5
1063.03	-85.95
1063.04	-92.11
1063.04	-87.62
1063.05	-84.79
1063.05	-85.45
1063.06	-84.55
1063.06	-92.24
1063.07	-92.24
1063.07	-85.12
1063.08	-86.68
1063.08	-85.32
1063.09	-84.28
1063.09	-84.28
1063.1	-84.28
1063.1	-84.28
1063.11	-84.32
1063.11	-85.39
1063.12	-86.77
1063.12	-88.83
1063.13	-88.83
1063.13	-88.83
1063.13	-84.2
1063.14	-89.45
1063.14	-89.45
