Wavelength	Optical power
nm	dBm
1063.14	-82.97
1063.15	-83.86
1063.15	-84.99
1063.16	-96
1063.16	-93.01
1063.17	-93.01
1063.17	-93.01
1063.18	-93
1063.18	-93
1063.19	-93
1063.19	-89.39
1063.2	-84.1
1063.2	-88.73
1063.21	-88.73
1063.21	-88.73
1063.22	-88.73
1063.22	-84.1
1063.23	-86.06
1063.23	-93.19
1063.24	-92.03
1063.24	-92.04
1063.25	-92.04
1063.26	-92.03
1063.26	-87.28
1063.27	-91.16
1063.27	-88.38
1063.28	-94.91
1063.28	-94.9
1063.29	-94.9
1063.29	-85.84
1063.3	-89.86
1063.3	-87.98
1063.31	-86.07
1063.31	-86.68
1063.32	-86.68
1063.32	-90.79
1063.33	-84.19
1063.33	-85.55
1063.34	-85.84
1063.34	-87.78
1063.35	-87.78
1063.35	-87.78
1063.36	-90.78
1063.36	-120
1063.37	-120
1063.37	-120
1063.38	-120
1063.38	-120
1063.38	-120
1063.39	-120
1063.39	-95.83
1063.4	-95.84
1063.4	-95.84
1063.41	-97.77
1063.41	-97.77
1063.42	-97.77
1063.42	-93.69
1063.43	-97.76
1063.43	-97.76
1063.44	-97.76
1063.44	-120
1063.45	-120
1063.45	-120
1063.46	-120
1063.46	-120
1063.47	-120
1063.47	-120
1063.48	-120
1063.48	-98.66
1063.49	-98.66
1063.49	-98.66
1063.5	-98.66
1063.51	-98.66
1063.51	-98.66
1063.52	-98.66
1063.52	-89.87
1063.53	-86.86
1063.53	-86.86
1063.54	-86.86
1063.54	-85.14
1063.55	-89.77
1063.55	-85.06
1063.56	-86.81
1063.56	-89.76
1063.57	-89.76
1063.57	-85.14
1063.58	-84.06
1063.58	-88.68
1063.59	-88.3
1063.59	-92.92
1063.6	-92.92
1063.6	-87.08
1063.61	-80.2
1063.61	-82.4
1063.62	-81.4
1063.62	-90.58
1063.63	-90.14
1063.63	-81.66
1063.63	-83.13
1063.64	-85.71
1063.64	-89.74
1063.65	-89.74
1063.65	-97.02
1063.66	-99.39
1063.66	-106.66
1063.67	-106.66
