Wavelength	Optical power
nm	dBm
1061.5	-88.34
1061.51	-83.37
1061.51	-83.29
1061.52	-84.95
1061.52	-79.26
1061.53	-79.02
1061.53	-79.28
1061.54	-79.55
1061.54	-81.88
1061.55	-80.79
1061.55	-81.88
1061.56	-83.84
1061.56	-82.48
1061.57	-81.77
1061.57	-85.87
1061.58	-80.34
1061.58	-80.98
1061.59	-81.78
1061.59	-82.2
1061.6	-82.62
1061.6	-81.19
1061.61	-84.78
1061.61	-81.89
1061.62	-82.65
1061.62	-82.11
1061.63	-83.96
1061.63	-84.49
1061.63	-85.09
1061.64	-84.53
1061.64	-86.32
1061.65	-85.78
1061.65	-89.09
1061.66	-87.19
1061.66	-83.56
1061.67	-83.65
1061.67	-86.23
1061.68	-79.8
1061.68	-89.85
1061.69	-81
1061.69	-81.66
1061.7	-83.64
1061.7	-91
1061.71	-94.62
1061.71	-85.47
1061.72	-85.74
1061.72	-84.26
1061.73	-89.19
1061.73	-89.19
1061.74	-81.65
1061.74	-79.97
1061.75	-82.36
1061.76	-81.3
1061.76	-89.09
1061.77	-89.09
1061.77	-84.08
1061.78	-81.34
1061.78	-80.68
1061.79	-80.12
1061.79	-80.12
1061.8	-89.72
1061.8	-87.06
1061.81	-78.32
1061.81	-79.59
1061.82	-84.37
1061.82	-86.97
1061.83	-81.87
1061.83	-80.88
1061.84	-82.09
1061.84	-88.45
1061.85	-83.76
1061.85	-83.58
1061.86	-84.1
1061.86	-92.85
1061.87	-92.85
1061.87	-92.85
1061.88	-92.85
1061.88	-86.14
1061.88	-82.69
1061.89	-89.59
1061.89	-89.59
1061.9	-89.59
1061.9	-89.59
1061.91	-84.12
1061.91	-84.31
1061.92	-92.82
1061.92	-92.82
1061.93	-89.52
1061.93	-88.84
1061.94	-88.26
1061.94	-85.87
1061.95	-92.42
1061.95	-82.33
1061.96	-81.75
1061.96	-82.54
1061.97	-82.13
1061.97	-77.9
1061.98	-88.29
1061.98	-78.37
1061.99	-80.6
1061.99	-88.29
1062	-81.22
1062.01	-80.64
1062.01	-79.46
1062.02	-78.54
1062.02	-78.53
1062.03	-78.53
1062.03	-77.98
1062.04	-78.96
1062.04	-80.24
1062.05	-81.63
1062.05	-88.37
1062.06	-91.09
1062.06	-83.8
1062.07	-91.09
1062.07	-91.09
1062.08	-86.46
1062.08	-88.27
1062.09	-86.08
1062.09	-86.09
1062.1	-86.08
1062.1	-86.08
1062.11	-86.08
1062.11	-86.08
1062.12	-90.13
