Wavelength	Optical power
nm	dBm
940.1	-72.41
940.125	-72.8
940.15	-73.29
940.175	-73.99
940.2	-74.48
940.225	-74.31
940.25	-74.21
940.275	-73.83
940.3	-73.98
940.325	-73.72
940.35	-73.17
940.375	-73.06
940.4	-73
940.425	-73.2
940.45	-73.82
940.475	-73.71
940.5	-73.48
940.525	-73.85
940.55	-73.5
940.575	-73.52
940.6	-73.69
940.625	-73.14
940.65	-73.39
940.675	-72.94
940.7	-72.75
940.725	-72.38
940.75	-72.54
940.775	-72.32
940.8	-71.93
940.825	-71.37
940.85	-71.58
940.875	-71.5
940.9	-72.16
940.925	-71.82
940.95	-71.6
940.975	-71.85
941	-71.53
941.025	-71.78
941.05	-71.73
941.075	-71.49
941.1	-71.14
941.125	-71.22
941.15	-71.53
941.175	-71.86
941.2	-72.02
941.225	-71.6
941.25	-71.21
941.275	-71.62
941.3	-71.48
941.325	-71.21
941.35	-71.19
941.375	-70.86
941.4	-71.09
941.425	-71.45
941.45	-71.67
941.475	-72.22
941.5	-71.96
941.525	-72.17
941.55	-71.76
941.575	-71.92
941.6	-71.99
941.625	-71.13
941.65	-70.9
941.675	-70.87
941.7	-70.54
941.725	-70.76
941.75	-70.59
941.775	-70.3
941.8	-70.51
941.825	-70.52
941.85	-70.5
941.875	-70.55
941.9	-70.52
941.925	-70.32
941.95	-70.18
941.975	-70.86
942	-70.5
942.025	-70.97
942.05	-71.01
942.075	-71.24
942.1	-71.55
942.125	-71.62
942.15	-71.27
942.175	-71.29
942.2	-71.1
942.225	-71.41
942.25	-71.16
942.275	-70.8
942.3	-71.02
942.325	-70.54
942.35	-71.2
942.375	-70.72
942.4	-70.39
942.425	-70.4
942.45	-70.72
942.475	-70.61
942.5	-70.63
942.525	-69.97
942.55	-70.19
942.575	-70.15
942.6	-70.02
942.625	-69.91
942.65	-69.98
942.675	-70.12
942.7	-70.24
942.725	-70.15
942.75	-70.11
942.775	-70.13
942.8	-69.81
942.825	-69.71
942.85	-69.83
942.875	-70.05
942.9	-69.9
942.925	-69.9
942.95	-69.86
942.975	-70.16
943	-70.14
943.025	-69.94
943.05	-69.67
943.075	-69.82
943.1	-69.94
943.125	-69.77
943.15	-69.91
943.175	-69.89
943.2	-69.74
943.225	-70.09
943.25	-70.22
943.275	-70.05
943.3	-70.62
943.325	-70.63
943.35	-70.45
943.375	-70.32
943.4	-69.82
943.425	-69.71
943.45	-69.96
943.475	-69.44
943.5	-69.14
943.525	-69.13
943.55	-69.06
943.575	-69.07
943.6	-68.81
943.625	-68.54
943.65	-68.66
943.675	-68.52
943.7	-68.57
943.725	-68.77
943.75	-68.86
943.775	-69.14
943.8	-69
943.825	-68.86
943.85	-68.89
943.875	-68.93
943.9	-68.69
943.925	-68.63
943.95	-68.37
943.975	-68.65
944	-68.54
944.025	-68.58
944.05	-68.46
944.075	-68.45
944.1	-68.58
944.125	-68.75
944.15	-68.54
944.175	-68.91
944.2	-69.13
944.225	-69.34
944.25	-69.55
944.275	-69.39
944.3	-69.38
944.325	-69.48
944.35	-69.14
944.375	-68.96
944.4	-69.04
944.425	-69.11
944.45	-69.11
944.475	-69.02
944.5	-68.91
944.525	-69.09
944.55	-68.9
944.575	-68.63
944.6	-68.5
944.625	-68.38
944.65	-68.42
944.675	-68.51
944.7	-68.32
944.725	-68.36
944.75	-68.45
944.775	-68.3
944.8	-68.22
944.825	-68.15
944.85	-68.15
944.875	-68.42
944.9	-68.66
944.925	-68.47
944.95	-68.56
944.975	-68.83
945	-68.71
945.025	-68.75
945.05	-68.43
945.075	-68.38
945.1	-68.47
945.125	-68.63
945.15	-68.53
945.175	-68.7
945.2	-68.6
945.225	-68.62
945.25	-68.61
945.275	-68.66
945.3	-68.58
945.325	-68.57
945.35	-68.46
945.375	-68.4
945.4	-68.5
945.425	-68.47
945.45	-68.52
945.475	-68.55
945.5	-68.72
945.525	-68.71
945.55	-68.77
945.575	-68.66
945.6	-68.58
945.625	-68.4
945.65	-68.42
945.675	-68.17
945.7	-68.11
945.725	-67.85
945.75	-67.59
945.775	-67.28
945.8	-67.26
945.825	-67.17
945.85	-67.09
945.875	-67.06
945.9	-66.98
945.925	-67.18
945.95	-67.1
945.975	-67.18
946	-67.2
946.025	-67.26
946.05	-67.23
946.075	-67.35
946.1	-67.31
946.125	-67.48
946.15	-67.42
946.175	-67.36
946.2	-67.12
946.225	-67.12
946.25	-67.15
946.275	-67.13
946.3	-67.27
946.325	-67.19
946.35	-66.93
946.375	-67.06
946.4	-66.92
946.425	-66.84
946.45	-66.69
946.475	-66.58
946.5	-66.52
946.525	-66.61
946.55	-66.55
946.575	-66.63
946.6	-66.6
946.625	-66.61
946.65	-66.58
946.675	-66.56
946.7	-66.56
946.725	-66.42
946.75	-66.38
946.775	-66.26
946.8	-66.29
946.825	-66.33
946.85	-66.34
946.875	-66.25
946.9	-66.35
946.925	-66.26
946.95	-66.29
946.975	-66.28
947	-66.22
947.025	-66.06
947.05	-66.09
947.075	-66.01
947.1	-65.94
947.125	-66.01
947.15	-65.92
947.175	-65.92
947.2	-66.07
947.225	-66.17
947.25	-66.04
947.275	-66.21
947.3	-66.12
947.325	-66.18
947.35	-66.2
947.375	-66.01
947.4	-65.93
947.425	-66.17
947.45	-66.08
947.475	-66.18
947.5	-66.14
947.525	-66.04
947.55	-66.04
947.575	-66.02
947.6	-65.91
947.625	-65.76
947.65	-65.58
947.675	-65.6
947.7	-65.57
947.725	-65.53
947.75	-65.4
947.775	-65.29
947.8	-65.41
947.825	-65.42
947.85	-65.27
947.875	-65.17
947.9	-65.17
947.925	-65.11
947.95	-65.11
947.975	-64.96
948	-64.84
948.025	-64.96
948.05	-64.91
948.075	-64.74
948.1	-64.71
948.125	-64.64
948.15	-64.64
948.175	-64.62
948.2	-64.5
948.225	-64.42
948.25	-64.29
948.275	-64.25
948.3	-64.12
948.325	-64.02
948.35	-63.9
948.375	-63.82
948.4	-63.72
948.425	-63.78
948.45	-63.69
948.475	-63.72
948.5	-63.72
948.525	-63.83
948.55	-63.82
948.575	-63.81
948.6	-63.8
948.625	-63.88
948.65	-63.91
948.675	-63.89
948.7	-63.87
948.725	-63.84
948.75	-63.92
948.775	-63.95
948.8	-63.97
948.825	-63.83
948.85	-63.85
948.875	-63.74
948.9	-63.69
948.925	-63.66
948.95	-63.62
948.975	-63.54
949	-63.62
949.025	-63.6
949.05	-63.7
949.075	-63.71
949.1	-63.82
949.125	-63.85
949.15	-63.94
949.175	-63.88
949.2	-63.82
949.225	-63.73
949.25	-63.67
949.275	-63.47
949.3	-63.41
949.325	-63.31
949.35	-63.27
949.375	-63.22
949.4	-63.1
949.425	-63.04
949.45	-63.02
949.475	-62.95
949.5	-62.86
949.525	-62.77
949.55	-62.76
949.575	-62.79
949.6	-62.85
949.625	-62.81
949.65	-62.78
949.675	-62.83
949.7	-62.87
949.725	-62.84
949.75	-62.82
949.775	-62.81
949.8	-62.81
949.825	-62.74
949.85	-62.65
949.875	-62.62
949.9	-62.56
949.925	-62.45
949.95	-62.4
949.975	-62.31
950	-62.29
950.025	-62.27
950.05	-62.17
950.075	-62.12
950.1	-62.16
950.125	-62.08
950.15	-62.11
950.175	-62.11
950.2	-62.12
950.225	-62.26
950.25	-62.3
950.275	-62.32
950.3	-62.34
950.325	-62.31
950.35	-62.3
950.375	-62.26
950.4	-62.12
950.425	-62
950.45	-61.85
950.475	-61.74
950.5	-61.66
950.525	-61.57
950.55	-61.44
950.575	-61.36
950.6	-61.29
950.625	-61.27
950.65	-61.19
950.675	-61.1
950.7	-61
950.725	-60.94
950.75	-60.87
950.775	-60.81
950.8	-60.82
950.825	-60.84
950.85	-60.88
950.875	-60.96
950.9	-61
950.925	-61.04
950.95	-61.07
950.975	-60.98
951	-60.92
951.025	-60.82
951.05	-60.68
951.075	-60.57
951.1	-60.44
951.125	-60.29
951.15	-60.16
951.175	-60
951.2	-59.85
951.225	-59.71
951.25	-59.59
951.275	-59.45
951.3	-59.35
951.325	-59.29
951.35	-59.28
951.375	-59.28
951.4	-59.27
951.425	-59.25
951.45	-59.22
951.475	-59.22
951.5	-59.18
951.525	-59.08
951.55	-58.94
951.575	-58.81
951.6	-58.72
951.625	-58.66
951.65	-58.59
951.675	-58.48
951.7	-58.29
951.725	-57.69
951.75	-56.93
951.775	-54.99
951.8	-49.98
951.825	-49.85
951.85	-49.83
951.875	-49.82
951.9	-49.87
951.925	-49.97
951.95	-50.42
951.975	-56.32
952	-56.6
952.025	-56.44
952.05	-56.39
952.075	-56.35
952.1	-56.33
952.125	-56.29
952.15	-56.27
952.175	-56.24
952.2	-56.22
952.225	-56.08
952.25	-55.89
952.275	-55.67
952.3	-55.51
952.325	-55.31
952.35	-54.93
952.375	-54.47
952.4	-54.25
952.425	-54.08
952.45	-53.93
952.475	-53.75
952.5	-53.61
952.525	-53.62
952.55	-53.64
952.575	-53.19
952.6	-51.82
952.625	-49.7
952.65	-47.54
952.675	-44.53
952.7	-37.81
952.725	-32.23
952.75	-30
952.775	-29.58
952.8	-29.45
952.825	-28.92
952.85	-28.18
952.875	-28.12
952.9	-29.44
952.925	-31.2
952.95	-31.24
952.975	-30.77
953	-31.51
953.025	-33.44
953.05	-35.2
953.075	-35.6
953.1	-35.99
953.125	-38.06
953.15	-44.39
953.175	-47.78
953.2	-46.63
953.225	-41.29
953.25	-34.96
953.275	-32.57
953.3	-32.25
953.325	-32.22
953.35	-32.22
953.375	-32.25
953.4	-32.62
953.425	-35.12
953.45	-40.81
953.475	-40.21
953.5	-33.56
953.525	-28.15
953.55	-25.75
953.575	-25.02
953.6	-24.84
953.625	-24.8
953.65	-24.81
953.675	-25.25
953.7	-27.19
953.725	-30.84
953.75	-30.35
953.775	-27.98
953.8	-26.87
953.825	-26.75
953.85	-25.43
953.875	-22.69
953.9	-21.05
953.925	-20.9
953.95	-21.26
953.975	-21.38
954	-21.31
954.025	-21.76
954.05	-23.68
954.075	-26.96
954.1	-28.73
954.125	-28.18
954.15	-26.97
954.175	-25.74
954.2	-24.78
954.225	-23.86
954.25	-23.25
954.275	-23.21
954.3	-23.08
954.325	-22.92
954.35	-22.85
954.375	-22.94
954.4	-23.34
954.425	-23.7
954.45	-23.46
954.475	-23.71
954.5	-24.7
954.525	-26.06
954.55	-27.25
954.575	-28.53
954.6	-30.37
954.625	-33.06
954.65	-32.66
954.675	-30.78
954.7	-29.4
954.725	-28.11
954.75	-25.97
954.775	-24.44
954.8	-23.83
954.825	-23.79
954.85	-23.83
954.875	-23.88
954.9	-23.89
954.925	-24.54
954.95	-25.76
954.975	-26.64
955	-27.32
955.025	-27.95
955.05	-26.37
955.075	-24.52
955.1	-23.57
955.125	-23.16
955.15	-22.63
955.175	-22.2
955.2	-22.11
955.225	-22.74
955.25	-23.99
955.275	-25.02
955.3	-25.19
955.325	-25.09
955.35	-23.44
955.375	-22.39
955.4	-22.22
955.425	-22.3
955.45	-22.59
955.475	-22.92
955.5	-23.33
955.525	-24.29
955.55	-23.28
955.575	-21.61
955.6	-21.02
955.625	-20.93
955.65	-20.91
955.675	-20.99
955.7	-21.38
955.725	-22.56
955.75	-24.13
955.775	-24.71
955.8	-24.62
955.825	-24.66
955.85	-24.81
955.875	-25.15
955.9	-25.98
955.925	-27.73
955.95	-29.73
955.975	-30.49
956	-29.84
956.025	-29.61
956.05	-30.01
956.075	-30.23
956.1	-29.1
956.125	-27.86
956.15	-27.34
956.175	-27.39
956.2	-27.33
956.225	-26.95
956.25	-26.15
956.275	-26.17
956.3	-26.98
956.325	-27.78
956.35	-28.41
956.375	-28.76
956.4	-29.58
956.425	-32.16
956.45	-35.28
956.475	-35.85
956.5	-33.87
956.525	-33.76
956.55	-33.81
956.575	-33.44
956.6	-31.54
956.625	-28.84
956.65	-28.16
956.675	-28.65
956.7	-28.74
956.725	-28.01
956.75	-26.37
956.775	-25.48
956.8	-26.26
956.825	-26.74
956.85	-26.77
956.875	-26.8
