TimeAll	TimeExperiment	R	Theta
1.072100e+001	7.799983e-002	9.764539e-005	1.114759e+002
1.085300e+001	2.099998e-001	9.743126e-005	1.113040e+002
1.097700e+001	3.339999e-001	9.717180e-005	1.111674e+002
1.107100e+001	4.280000e-001	9.689967e-005	1.109807e+002
1.116500e+001	5.219998e-001	9.666075e-005	1.108324e+002
1.125800e+001	6.150000e-001	9.641461e-005	1.106366e+002
1.136700e+001	7.240000e-001	9.615476e-005	1.104621e+002
1.146100e+001	8.179998e-001	9.585328e-005	1.102152e+002
1.155500e+001	9.119999e-001	9.560546e-005	1.099651e+002
1.164800e+001	1.005000e+000	9.534192e-005	1.097060e+002
1.174200e+001	1.099000e+000	9.509484e-005	1.094202e+002
1.185100e+001	1.208000e+000	9.482867e-005	1.090958e+002
1.194500e+001	1.302000e+000	9.456886e-005	1.086975e+002
1.203800e+001	1.395000e+000	9.434912e-005	1.083120e+002
1.213200e+001	1.489000e+000	9.414396e-005	1.078756e+002
1.222500e+001	1.582000e+000	9.399359e-005	1.074480e+002
1.231900e+001	1.676000e+000	9.380226e-005	1.069324e+002
1.241300e+001	1.770000e+000	9.374297e-005	1.064017e+002
1.250600e+001	1.863000e+000	9.374472e-005	1.058093e+002
1.261500e+001	1.972000e+000	9.378694e-005	1.051281e+002
1.270900e+001	2.066000e+000	9.397595e-005	1.043660e+002
1.280300e+001	2.160000e+000	9.430042e-005	1.036524e+002
1.291200e+001	2.269000e+000	9.476302e-005	1.028727e+002
1.300500e+001	2.362000e+000	9.556340e-005	1.019897e+002
1.311500e+001	2.472000e+000	9.639991e-005	1.012150e+002
1.320800e+001	2.565000e+000	9.773195e-005	1.003638e+002
1.330200e+001	2.659000e+000	9.915114e-005	9.969329e+001
1.339500e+001	2.752000e+000	1.007584e-004	9.913559e+001
1.348900e+001	2.846000e+000	1.025437e-004	9.868764e+001
1.358300e+001	2.940000e+000	1.045955e-004	9.839286e+001
1.367600e+001	3.033000e+000	1.067317e-004	9.825750e+001
1.377000e+001	3.127000e+000	1.090251e-004	9.832238e+001
1.386300e+001	3.220000e+000	1.113151e-004	9.858714e+001
1.395700e+001	3.314000e+000	1.135708e-004	9.903153e+001
1.406600e+001	3.423000e+000	1.156836e-004	9.964180e+001
1.417500e+001	3.532000e+000	1.178707e-004	1.005205e+002
1.428500e+001	3.642000e+000	1.194518e-004	1.014136e+002
1.435100e+001	3.708000e+000	1.207146e-004	1.023848e+002
