TimeAll	TimeExperiment	R	Theta
1.937100e+001	8.100009e-002	9.829387e-005	1.118112e+002
1.952000e+001	2.300000e-001	9.807546e-005	1.117344e+002
1.961300e+001	3.230000e-001	9.787379e-005	1.116173e+002
1.970700e+001	4.170001e-001	9.769688e-005	1.115206e+002
1.980000e+001	5.100000e-001	9.748980e-005	1.114188e+002
1.989400e+001	6.040001e-001	9.729499e-005	1.113065e+002
1.998800e+001	6.980000e-001	9.708213e-005	1.111764e+002
2.009700e+001	8.070002e-001	9.689164e-005	1.110528e+002
2.019000e+001	9.000001e-001	9.664126e-005	1.108918e+002
2.028400e+001	9.940000e-001	9.642270e-005	1.107456e+002
2.037800e+001	1.088000e+000	9.620417e-005	1.105728e+002
2.047100e+001	1.181000e+000	9.597437e-005	1.104077e+002
2.058000e+001	1.290000e+000	9.569337e-005	1.101894e+002
2.067400e+001	1.384000e+000	9.544937e-005	1.099643e+002
2.078300e+001	1.493000e+000	9.521534e-005	1.097274e+002
2.089200e+001	1.602000e+000	9.492534e-005	1.094233e+002
2.098600e+001	1.696000e+000	9.466959e-005	1.091080e+002
2.109500e+001	1.805000e+000	9.443444e-005	1.088165e+002
2.120400e+001	1.914000e+000	9.414968e-005	1.083960e+002
2.129800e+001	2.008000e+000	9.394498e-005	1.079948e+002
2.139200e+001	2.102000e+000	9.374516e-005	1.076011e+002
2.148500e+001	2.195000e+000	9.360172e-005	1.071635e+002
2.159400e+001	2.304000e+000	9.349213e-005	1.066662e+002
2.168800e+001	2.398000e+000	9.339499e-005	1.060864e+002
2.179700e+001	2.507000e+000	9.338795e-005	1.055106e+002
2.189100e+001	2.601000e+000	9.343828e-005	1.048197e+002
2.198400e+001	2.694000e+000	9.360910e-005	1.042063e+002
2.207800e+001	2.788000e+000	9.389070e-005	1.035024e+002
2.218700e+001	2.897000e+000	9.427954e-005	1.027715e+002
2.229600e+001	3.006000e+000	9.494827e-005	1.019071e+002
2.239000e+001	3.100000e+000	9.576158e-005	1.011505e+002
2.248400e+001	3.194000e+000	9.673287e-005	1.004363e+002
2.259300e+001	3.303000e+000	9.795707e-005	9.973853e+001
2.268600e+001	3.396000e+000	9.943330e-005	9.907529e+001
2.278000e+001	3.490000e+000	1.010270e-004	9.855920e+001
2.288900e+001	3.599000e+000	1.028957e-004	9.815780e+001
2.298300e+001	3.693000e+000	1.051490e-004	9.787686e+001
2.309200e+001	3.802000e+000	1.071791e-004	9.779553e+001
2.320100e+001	3.911000e+000	1.096842e-004	9.789477e+001
2.329500e+001	4.005000e+000	1.120655e-004	9.821223e+001
2.338800e+001	4.098000e+000	1.140982e-004	9.861640e+001
2.348200e+001	4.192000e+000	1.159714e-004	9.914484e+001
2.357500e+001	4.285000e+000	1.176510e-004	9.977557e+001
2.366900e+001	4.379000e+000	1.191355e-004	1.005003e+002
2.373700e+001	4.447000e+000	1.203610e-004	1.012572e+002
