TimeAll	TimeExperiment	R	Theta
1.237410e+002	8.200002e-002	9.357085e-005	1.084813e+002
1.238730e+002	2.140002e-001	9.352668e-005	1.083927e+002
1.239820e+002	3.230002e-001	9.344761e-005	1.083096e+002
1.240910e+002	4.320002e-001	9.339351e-005	1.082184e+002
1.241850e+002	5.260000e-001	9.333604e-005	1.081500e+002
1.242940e+002	6.350000e-001	9.327111e-005	1.080632e+002
1.243880e+002	7.290001e-001	9.321065e-005	1.079814e+002
1.244970e+002	8.380001e-001	9.319375e-005	1.078904e+002
1.245910e+002	9.320002e-001	9.312683e-005	1.078121e+002
1.247000e+002	1.041000e+000	9.305560e-005	1.077278e+002
1.247930e+002	1.134000e+000	9.301644e-005	1.076434e+002
1.248870e+002	1.228000e+000	9.296527e-005	1.075604e+002
1.249810e+002	1.322000e+000	9.292809e-005	1.074826e+002
1.250900e+002	1.431000e+000	9.287844e-005	1.073907e+002
1.251990e+002	1.540000e+000	9.281877e-005	1.072957e+002
1.252930e+002	1.634000e+000	9.277787e-005	1.072077e+002
1.254020e+002	1.743000e+000	9.270830e-005	1.071044e+002
1.254950e+002	1.836000e+000	9.268703e-005	1.070083e+002
1.255890e+002	1.930000e+000	9.263415e-005	1.069173e+002
1.256980e+002	2.039000e+000	9.261116e-005	1.068136e+002
1.257920e+002	2.133000e+000	9.257066e-005	1.067138e+002
1.258850e+002	2.226000e+000	9.253297e-005	1.066079e+002
1.259790e+002	2.320000e+000	9.249915e-005	1.065227e+002
1.260730e+002	2.414000e+000	9.246146e-005	1.064090e+002
1.261660e+002	2.507000e+000	9.243724e-005	1.063085e+002
1.262750e+002	2.616000e+000	9.241720e-005	1.062071e+002
1.263850e+002	2.726000e+000	9.238101e-005	1.060835e+002
1.264940e+002	2.835000e+000	9.234357e-005	1.059551e+002
1.265870e+002	2.928000e+000	9.232914e-005	1.058428e+002
1.266810e+002	3.022000e+000	9.229275e-005	1.057351e+002
1.267900e+002	3.131000e+000	9.229332e-005	1.056204e+002
1.268990e+002	3.240000e+000	9.225684e-005	1.054821e+002
1.270090e+002	3.350000e+000	9.225248e-005	1.053568e+002
1.271020e+002	3.443000e+000	9.224490e-005	1.052215e+002
1.272110e+002	3.552000e+000	9.224040e-005	1.050909e+002
1.273210e+002	3.662000e+000	9.224808e-005	1.049590e+002
1.274140e+002	3.755000e+000	9.224434e-005	1.048192e+002
1.275230e+002	3.864000e+000	9.226426e-005	1.046858e+002
1.276170e+002	3.958000e+000	9.224594e-005	1.045610e+002
1.277260e+002	4.067000e+000	9.227607e-005	1.044317e+002
1.278350e+002	4.176000e+000	9.227129e-005	1.042789e+002
1.279450e+002	4.286000e+000	9.229638e-005	1.041264e+002
1.280380e+002	4.379000e+000	9.230979e-005	1.039903e+002
1.281320e+002	4.473000e+000	9.234878e-005	1.038466e+002
1.282410e+002	4.582000e+000	9.238417e-005	1.037216e+002
1.283350e+002	4.676000e+000	9.242725e-005	1.035676e+002
1.284440e+002	4.785000e+000	9.247359e-005	1.034318e+002
1.285530e+002	4.894000e+000	9.249502e-005	1.032714e+002
1.286470e+002	4.988000e+000	9.255688e-005	1.031070e+002
1.287560e+002	5.097000e+000	9.260874e-005	1.029783e+002
1.288650e+002	5.206000e+000	9.268707e-005	1.027950e+002
1.289590e+002	5.300000e+000	9.276282e-005	1.026563e+002
