TimeAll	TimeExperiment	R	Theta
4.340000e-001	7.999992e-002	2.527813e-004	1.046381e+002
5.410001e-001	1.870000e-001	2.528091e-004	1.046228e+002
6.400001e-001	2.860000e-001	2.528020e-004	1.044254e+002
7.350001e-001	3.810000e-001	2.532329e-004	1.038396e+002
8.329999e-001	4.789999e-001	2.535923e-004	1.032221e+002
9.300001e-001	5.760000e-001	2.537615e-004	1.025830e+002
1.026000e+000	6.719999e-001	2.538745e-004	1.018795e+002
1.123000e+000	7.690001e-001	2.538729e-004	1.012050e+002
1.217000e+000	8.629999e-001	2.537066e-004	1.004869e+002
1.312000e+000	9.579999e-001	2.533852e-004	9.978372e+001
1.406000e+000	1.052000e+000	2.528815e-004	9.905107e+001
1.500000e+000	1.146000e+000	2.521914e-004	9.829033e+001
1.646000e+000	1.292000e+000	2.510746e-004	9.736350e+001
1.740000e+000	1.386000e+000	2.498742e-004	9.653035e+001
1.833000e+000	1.479000e+000	2.484406e-004	9.573782e+001
1.927000e+000	1.573000e+000	2.468145e-004	9.493023e+001
2.036000e+000	1.682000e+000	2.447906e-004	9.408400e+001
2.130000e+000	1.776000e+000	2.423029e-004	9.317986e+001
2.223000e+000	1.869000e+000	2.397427e-004	9.237688e+001
2.317000e+000	1.963000e+000	2.370248e-004	9.162627e+001
2.410000e+000	2.056000e+000	2.340057e-004	9.088466e+001
2.504000e+000	2.150000e+000	2.307442e-004	9.018806e+001
2.598000e+000	2.244000e+000	2.272650e-004	8.952785e+001
2.691000e+000	2.337000e+000	2.236231e-004	8.893273e+001
2.785000e+000	2.431000e+000	2.198361e-004	8.839746e+001
2.878000e+000	2.524000e+000	2.159843e-004	8.794016e+001
2.972000e+000	2.618000e+000	2.119759e-004	8.754739e+001
3.066000e+000	2.712000e+000	2.079382e-004	8.722453e+001
3.175000e+000	2.821000e+000	2.036227e-004	8.697851e+001
3.268000e+000	2.914000e+000	1.990673e-004	8.683118e+001
3.378000e+000	3.024000e+000	1.950079e-004	8.679384e+001
3.471000e+000	3.117000e+000	1.905384e-004	8.685350e+001
3.580000e+000	3.226000e+000	1.867416e-004	8.700858e+001
3.690000e+000	3.336000e+000	1.826182e-004	8.728348e+001
3.783000e+000	3.429000e+000	1.787672e-004	8.766241e+001
3.877000e+000	3.523000e+000	1.755115e-004	8.808025e+001
3.986000e+000	3.632000e+000	1.724762e-004	8.856467e+001
4.080000e+000	3.726000e+000	1.693803e-004	8.915883e+001
4.173000e+000	3.819000e+000	1.669167e-004	8.974236e+001
4.267000e+000	3.913000e+000	1.645811e-004	9.037683e+001
4.360000e+000	4.006000e+000	1.625296e-004	9.103657e+001
4.454000e+000	4.100000e+000	1.606263e-004	9.172628e+001
4.548000e+000	4.194000e+000	1.589570e-004	9.243896e+001
4.641000e+000	4.287000e+000	1.574263e-004	9.317659e+001
4.735000e+000	4.381000e+000	1.560865e-004	9.391193e+001
4.844000e+000	4.490000e+000	1.549040e-004	9.466608e+001
4.937000e+000	4.583000e+000	1.537854e-004	9.548743e+001
5.004000e+000	4.650000e+000	1.529230e-004	9.623141e+001
