TimeAll	TimeExperiment	R	Theta
7.926100e+001	8.099985e-002	1.636963e-004	1.120167e+002
7.939400e+001	2.140000e-001	1.633026e-004	1.118743e+002
7.950300e+001	3.230000e-001	1.629193e-004	1.117303e+002
7.959700e+001	4.169998e-001	1.625776e-004	1.115785e+002
7.969000e+001	5.100000e-001	1.622523e-004	1.114364e+002
7.980000e+001	6.199999e-001	1.619497e-004	1.113037e+002
7.989300e+001	7.129998e-001	1.615108e-004	1.111068e+002
8.000200e+001	8.219998e-001	1.611550e-004	1.109362e+002
8.009600e+001	9.159999e-001	1.607224e-004	1.107268e+002
8.019000e+001	1.010000e+000	1.603571e-004	1.105408e+002
8.028300e+001	1.103000e+000	1.599910e-004	1.103538e+002
8.039200e+001	1.212000e+000	1.596144e-004	1.101454e+002
8.048600e+001	1.306000e+000	1.592217e-004	1.099096e+002
8.059500e+001	1.415000e+000	1.588451e-004	1.096764e+002
8.070400e+001	1.524000e+000	1.584393e-004	1.094061e+002
8.081400e+001	1.634000e+000	1.580106e-004	1.091358e+002
8.092300e+001	1.743000e+000	1.575931e-004	1.088335e+002
8.101600e+001	1.836000e+000	1.571930e-004	1.085190e+002
8.111000e+001	1.930000e+000	1.568670e-004	1.082374e+002
8.120400e+001	2.024000e+000	1.565091e-004	1.079487e+002
8.129700e+001	2.117000e+000	1.562158e-004	1.076414e+002
8.140600e+001	2.226000e+000	1.558883e-004	1.073182e+002
8.151500e+001	2.335000e+000	1.555259e-004	1.069267e+002
8.162500e+001	2.445000e+000	1.552146e-004	1.065039e+002
8.171800e+001	2.538000e+000	1.549305e-004	1.060841e+002
8.181200e+001	2.632000e+000	1.547044e-004	1.056947e+002
8.190500e+001	2.725000e+000	1.544788e-004	1.053035e+002
8.199900e+001	2.819000e+000	1.542925e-004	1.048709e+002
8.209300e+001	2.913000e+000	1.541624e-004	1.044392e+002
8.218600e+001	3.006000e+000	1.540535e-004	1.039798e+002
8.228000e+001	3.100000e+000	1.539837e-004	1.035284e+002
8.238900e+001	3.209000e+000	1.539608e-004	1.030207e+002
8.248300e+001	3.303000e+000	1.539801e-004	1.024302e+002
8.257600e+001	3.396000e+000	1.541036e-004	1.019081e+002
8.268500e+001	3.505000e+000	1.542795e-004	1.013499e+002
8.277900e+001	3.599000e+000	1.545151e-004	1.006988e+002
8.288800e+001	3.708000e+000	1.548595e-004	1.001238e+002
8.298200e+001	3.802000e+000	1.552656e-004	9.945989e+001
8.309100e+001	3.911000e+000	1.558213e-004	9.882361e+001
8.320000e+001	4.020000e+000	1.565178e-004	9.812074e+001
8.329400e+001	4.114000e+000	1.573809e-004	9.740370e+001
8.340300e+001	4.223000e+000	1.583065e-004	9.674715e+001
8.351200e+001	4.332000e+000	1.594215e-004	9.602233e+001
8.360600e+001	4.426000e+000	1.607345e-004	9.532060e+001
8.371500e+001	4.535000e+000	1.620455e-004	9.469039e+001
8.382400e+001	4.644000e+000	1.638239e-004	9.397370e+001
8.391800e+001	4.738000e+000	1.656206e-004	9.333625e+001
8.402700e+001	4.847000e+000	1.675353e-004	9.275759e+001
8.413600e+001	4.956000e+000	1.698142e-004	9.214234e+001
8.423000e+001	5.050000e+000	1.722599e-004	9.160646e+001
8.432300e+001	5.143000e+000	1.746232e-004	9.116328e+001
8.443200e+001	5.252000e+000	1.771107e-004	9.077518e+001
8.452600e+001	5.346000e+000	1.801466e-004	9.038158e+001
8.462000e+001	5.440000e+000	1.829655e-004	9.010585e+001
8.472900e+001	5.549000e+000	1.858777e-004	8.988712e+001
8.482200e+001	5.642000e+000	1.893518e-004	8.971121e+001
8.491600e+001	5.736000e+000	1.925450e-004	8.962601e+001
8.501000e+001	5.830000e+000	1.956417e-004	8.961032e+001
8.510300e+001	5.923000e+000	1.988559e-004	8.964915e+001
8.519700e+001	6.017000e+000	2.021426e-004	8.976186e+001
8.530600e+001	6.126000e+000	2.054481e-004	8.993189e+001
8.541500e+001	6.235000e+000	2.091536e-004	9.020571e+001
8.550900e+001	6.329000e+000	2.127521e-004	9.054760e+001
8.560200e+001	6.422000e+000	2.158053e-004	9.090215e+001
8.569600e+001	6.516000e+000	2.188067e-004	9.130851e+001
8.579000e+001	6.610000e+000	2.217713e-004	9.176285e+001
8.588300e+001	6.703000e+000	2.244730e-004	9.223463e+001
8.597700e+001	6.797000e+000	2.271027e-004	9.275450e+001
8.608600e+001	6.906000e+000	2.296399e-004	9.332552e+001
8.618000e+001	7.000000e+000	2.322380e-004	9.398340e+001
8.624600e+001	7.066000e+000	2.343045e-004	9.455863e+001
