TimeAll	TimeExperiment	R	Theta
1.157190e+002	8.299994e-002	1.558565e-004	1.077503e+002
1.158510e+002	2.149999e-001	1.556347e-004	1.075476e+002
1.159760e+002	3.399999e-001	1.554263e-004	1.073222e+002
1.160690e+002	4.330001e-001	1.552031e-004	1.070978e+002
1.161630e+002	5.270000e-001	1.550258e-004	1.069035e+002
1.162720e+002	6.359999e-001	1.548717e-004	1.066871e+002
1.163660e+002	7.300000e-001	1.546656e-004	1.064494e+002
1.164750e+002	8.390000e-001	1.544766e-004	1.062250e+002
1.165690e+002	9.330001e-001	1.543259e-004	1.059819e+002
1.166780e+002	1.042000e+000	1.541773e-004	1.057526e+002
1.167870e+002	1.151000e+000	1.540184e-004	1.054521e+002
1.168810e+002	1.245000e+000	1.538846e-004	1.052147e+002
1.169740e+002	1.338000e+000	1.537683e-004	1.049659e+002
1.170680e+002	1.432000e+000	1.536603e-004	1.047143e+002
1.171610e+002	1.525000e+000	1.535834e-004	1.044553e+002
1.172550e+002	1.619000e+000	1.534991e-004	1.041989e+002
1.173640e+002	1.728000e+000	1.534091e-004	1.039264e+002
1.174580e+002	1.822000e+000	1.533536e-004	1.036182e+002
1.175670e+002	1.931000e+000	1.533064e-004	1.033144e+002
1.176760e+002	2.040000e+000	1.532873e-004	1.029950e+002
1.177700e+002	2.134000e+000	1.532792e-004	1.026489e+002
1.178630e+002	2.227000e+000	1.532999e-004	1.023549e+002
1.179730e+002	2.337000e+000	1.533555e-004	1.020491e+002
1.180660e+002	2.430000e+000	1.533774e-004	1.016887e+002
1.181600e+002	2.524000e+000	1.534895e-004	1.013744e+002
1.182530e+002	2.617000e+000	1.535488e-004	1.010517e+002
1.183470e+002	2.711000e+000	1.536758e-004	1.007152e+002
1.184400e+002	2.804000e+000	1.538321e-004	1.003850e+002
1.185500e+002	2.914000e+000	1.540067e-004	1.000408e+002
1.186430e+002	3.007000e+000	1.542413e-004	9.964653e+001
1.187370e+002	3.101000e+000	1.544816e-004	9.929666e+001
1.188460e+002	3.210000e+000	1.547530e-004	9.893740e+001
1.189400e+002	3.304000e+000	1.550941e-004	9.852743e+001
1.190330e+002	3.397000e+000	1.554323e-004	9.816376e+001
1.191270e+002	3.491000e+000	1.557792e-004	9.781060e+001
1.192200e+002	3.584000e+000	1.561831e-004	9.744208e+001
1.193140e+002	3.678000e+000	1.566370e-004	9.707182e+001
1.194080e+002	3.772000e+000	1.571112e-004	9.670853e+001
1.195010e+002	3.865000e+000	1.576482e-004	9.634056e+001
1.196100e+002	3.974000e+000	1.582142e-004	9.597231e+001
1.197040e+002	4.068000e+000	1.589074e-004	9.554905e+001
1.197980e+002	4.162000e+000	1.595894e-004	9.516766e+001
1.198910e+002	4.255000e+000	1.602893e-004	9.480330e+001
1.200000e+002	4.364000e+000	1.610350e-004	9.445381e+001
1.201100e+002	4.474000e+000	1.619642e-004	9.404387e+001
1.202030e+002	4.567000e+000	1.629772e-004	9.363247e+001
1.202970e+002	4.661000e+000	1.638784e-004	9.328687e+001
1.203900e+002	4.754000e+000	1.648331e-004	9.295643e+001
1.204840e+002	4.848000e+000	1.658185e-004	9.262878e+001
1.205930e+002	4.957000e+000	1.668972e-004	9.230695e+001
1.206870e+002	5.051000e+000	1.681674e-004	9.195142e+001
1.207800e+002	5.144000e+000	1.693620e-004	9.165588e+001
1.208900e+002	5.254000e+000	1.705979e-004	9.136770e+001
1.209830e+002	5.347000e+000	1.720826e-004	9.104797e+001
1.210770e+002	5.441000e+000	1.733983e-004	9.079665e+001
1.211700e+002	5.534000e+000	1.747139e-004	9.055585e+001
1.212640e+002	5.628000e+000	1.762243e-004	9.032973e+001
1.213570e+002	5.721000e+000	1.776392e-004	9.012196e+001
1.214510e+002	5.815000e+000	1.791680e-004	8.992783e+001
1.215450e+002	5.909000e+000	1.807439e-004	8.975663e+001
1.216380e+002	6.002000e+000	1.823730e-004	8.958801e+001
1.217320e+002	6.096000e+000	1.840230e-004	8.945071e+001
1.218250e+002	6.189000e+000	1.857012e-004	8.933268e+001
1.219350e+002	6.299000e+000	1.874857e-004	8.923698e+001
1.220280e+002	6.392000e+000	1.894827e-004	8.914441e+001
1.221370e+002	6.501000e+000	1.913150e-004	8.909586e+001
1.222470e+002	6.611000e+000	1.934019e-004	8.905530e+001
1.223560e+002	6.720000e+000	1.955494e-004	8.904346e+001
1.224490e+002	6.813000e+000	1.976284e-004	8.906974e+001
1.225430e+002	6.907000e+000	1.995282e-004	8.910093e+001
1.226520e+002	7.016000e+000	2.014123e-004	8.916689e+001
1.227610e+002	7.125000e+000	2.035639e-004	8.925779e+001
1.228710e+002	7.235000e+000	2.057636e-004	8.938711e+001
1.229640e+002	7.328000e+000	2.079051e-004	8.953461e+001
1.230580e+002	7.422000e+000	2.097351e-004	8.968167e+001
1.231510e+002	7.515000e+000	2.116004e-004	8.985332e+001
1.232450e+002	7.609000e+000	2.133712e-004	9.002931e+001
1.233540e+002	7.718000e+000	2.152463e-004	9.023975e+001
1.234630e+002	7.827000e+000	2.172381e-004	9.048508e+001
1.235570e+002	7.921000e+000	2.192505e-004	9.075684e+001
1.236260e+002	7.990000e+000	2.209495e-004	9.101471e+001
1.237200e+002	8.084000e+000	2.226041e-004	9.128088e+001
1.238660e+002	8.230000e+000	2.243731e-004	9.158762e+001
