TimeAll	TimeExperiment	R	Theta
8.677200e+001	8.199978e-002	1.632870e-004	1.119019e+002
8.692000e+001	2.299998e-001	1.629469e-004	1.117623e+002
8.702900e+001	3.390000e-001	1.625503e-004	1.116035e+002
8.712300e+001	4.329998e-001	1.622378e-004	1.114781e+002
8.721600e+001	5.259998e-001	1.619546e-004	1.113423e+002
8.731000e+001	6.199999e-001	1.616285e-004	1.112071e+002
8.741900e+001	7.289999e-001	1.612997e-004	1.110577e+002
8.751300e+001	8.230000e-001	1.609561e-004	1.108880e+002
8.762200e+001	9.319999e-001	1.606378e-004	1.107353e+002
8.773100e+001	1.041000e+000	1.602444e-004	1.105420e+002
8.782500e+001	1.135000e+000	1.598874e-004	1.103567e+002
8.791800e+001	1.228000e+000	1.595607e-004	1.101692e+002
8.801200e+001	1.322000e+000	1.592659e-004	1.099932e+002
8.812100e+001	1.431000e+000	1.589424e-004	1.097914e+002
8.823000e+001	1.540000e+000	1.585572e-004	1.095650e+002
8.832400e+001	1.634000e+000	1.581788e-004	1.093253e+002
8.843300e+001	1.743000e+000	1.578627e-004	1.091114e+002
8.854200e+001	1.852000e+000	1.574970e-004	1.088482e+002
8.863600e+001	1.946000e+000	1.571647e-004	1.085803e+002
8.872900e+001	2.039000e+000	1.568631e-004	1.083300e+002
8.882300e+001	2.133000e+000	1.565404e-004	1.080780e+002
8.891700e+001	2.227000e+000	1.562617e-004	1.078130e+002
8.901000e+001	2.320000e+000	1.559648e-004	1.075345e+002
8.910400e+001	2.414000e+000	1.556611e-004	1.072417e+002
8.919700e+001	2.507000e+000	1.554214e-004	1.069423e+002
8.930700e+001	2.617000e+000	1.551471e-004	1.066074e+002
8.941600e+001	2.726000e+000	1.548695e-004	1.062196e+002
8.952500e+001	2.835000e+000	1.546150e-004	1.058191e+002
8.963400e+001	2.944000e+000	1.544000e-004	1.054066e+002
8.972800e+001	3.038000e+000	1.541712e-004	1.049758e+002
8.983700e+001	3.147000e+000	1.540316e-004	1.045748e+002
8.994600e+001	3.256000e+000	1.538997e-004	1.041095e+002
9.004000e+001	3.350000e+000	1.538122e-004	1.036174e+002
9.013300e+001	3.443000e+000	1.537773e-004	1.032005e+002
9.022700e+001	3.537000e+000	1.537686e-004	1.027553e+002
9.033600e+001	3.646000e+000	1.537948e-004	1.022847e+002
9.043000e+001	3.740000e+000	1.539231e-004	1.017227e+002
9.053900e+001	3.849000e+000	1.540851e-004	1.012018e+002
9.063200e+001	3.942000e+000	1.543008e-004	1.006610e+002
9.074200e+001	4.052000e+000	1.545862e-004	1.001292e+002
9.085100e+001	4.161000e+000	1.550038e-004	9.947669e+001
9.094400e+001	4.254000e+000	1.554434e-004	9.890118e+001
9.105400e+001	4.364000e+000	1.559985e-004	9.833427e+001
9.116300e+001	4.473000e+000	1.567386e-004	9.763824e+001
9.125600e+001	4.566000e+000	1.574967e-004	9.703950e+001
9.135000e+001	4.660000e+000	1.582947e-004	9.649546e+001
9.145900e+001	4.769000e+000	1.591986e-004	9.592046e+001
9.155300e+001	4.863000e+000	1.603753e-004	9.528125e+001
9.164600e+001	4.956000e+000	1.615005e-004	9.473679e+001
9.174000e+001	5.050000e+000	1.627793e-004	9.418359e+001
9.183400e+001	5.144000e+000	1.641233e-004	9.366450e+001
9.192700e+001	5.237000e+000	1.655875e-004	9.315810e+001
9.203600e+001	5.346000e+000	1.672524e-004	9.264668e+001
9.214600e+001	5.456000e+000	1.693279e-004	9.210348e+001
9.223900e+001	5.549000e+000	1.714843e-004	9.160395e+001
9.233300e+001	5.643000e+000	1.735417e-004	9.120245e+001
9.244200e+001	5.752000e+000	1.757469e-004	9.082403e+001
9.253600e+001	5.846000e+000	1.783722e-004	9.045004e+001
9.264500e+001	5.955000e+000	1.807538e-004	9.017312e+001
9.275400e+001	6.064000e+000	1.836885e-004	8.989845e+001
9.284800e+001	6.158000e+000	1.867279e-004	8.968838e+001
9.294100e+001	6.251000e+000	1.893510e-004	8.956598e+001
9.303500e+001	6.345000e+000	1.921241e-004	8.948653e+001
9.312800e+001	6.438000e+000	1.949414e-004	8.946515e+001
9.322200e+001	6.532000e+000	1.977280e-004	8.949326e+001
9.331600e+001	6.626000e+000	2.006413e-004	8.956883e+001
9.340900e+001	6.719000e+000	2.035101e-004	8.967783e+001
9.350300e+001	6.813000e+000	2.064462e-004	8.985937e+001
9.359600e+001	6.906000e+000	2.093377e-004	9.008051e+001
9.370500e+001	7.015000e+000	2.121580e-004	9.034655e+001
9.379900e+001	7.109000e+000	2.153696e-004	9.069949e+001
9.389300e+001	7.203000e+000	2.181226e-004	9.105781e+001
9.398600e+001	7.296000e+000	2.206933e-004	9.143165e+001
9.408000e+001	7.390000e+000	2.233127e-004	9.186221e+001
9.418900e+001	7.499000e+000	2.257688e-004	9.230779e+001
9.429800e+001	7.608000e+000	2.284300e-004	9.285933e+001
9.439200e+001	7.702000e+000	2.308237e-004	9.342565e+001
9.445700e+001	7.767000e+000	2.327967e-004	9.393703e+001
9.455000e+001	7.860000e+000	2.346654e-004	9.446228e+001
