TimeAll	TimeExperiment	R	Theta
6.169100e+001	8.200002e-002	1.620881e-004	1.112364e+002
6.182300e+001	2.140000e-001	1.615859e-004	1.110014e+002
6.191700e+001	3.080001e-001	1.611096e-004	1.107632e+002
6.201100e+001	4.020000e-001	1.606465e-004	1.105221e+002
6.212000e+001	5.109999e-001	1.601520e-004	1.102631e+002
6.221300e+001	6.040001e-001	1.596385e-004	1.099562e+002
6.230700e+001	6.980000e-001	1.591571e-004	1.096588e+002
6.241600e+001	8.069999e-001	1.586864e-004	1.093378e+002
6.251000e+001	9.010000e-001	1.581826e-004	1.089708e+002
6.261900e+001	1.010000e+000	1.577110e-004	1.086123e+002
6.272800e+001	1.119000e+000	1.571944e-004	1.081756e+002
6.282200e+001	1.213000e+000	1.567282e-004	1.077344e+002
6.291500e+001	1.306000e+000	1.563197e-004	1.073060e+002
6.302400e+001	1.415000e+000	1.559656e-004	1.068547e+002
6.311800e+001	1.509000e+000	1.555391e-004	1.062889e+002
6.321200e+001	1.603000e+000	1.552575e-004	1.057986e+002
6.330500e+001	1.696000e+000	1.550195e-004	1.052585e+002
6.339900e+001	1.790000e+000	1.547881e-004	1.046900e+002
6.350800e+001	1.899000e+000	1.546515e-004	1.040532e+002
6.360200e+001	1.993000e+000	1.545897e-004	1.033670e+002
6.369500e+001	2.086000e+000	1.546249e-004	1.026979e+002
6.378900e+001	2.180000e+000	1.547562e-004	1.019764e+002
6.388200e+001	2.273000e+000	1.550172e-004	1.012715e+002
6.399200e+001	2.383000e+000	1.553943e-004	1.005022e+002
6.410100e+001	2.492000e+000	1.560625e-004	9.957629e+001
6.419400e+001	2.585000e+000	1.569180e-004	9.863646e+001
6.428800e+001	2.679000e+000	1.578955e-004	9.780481e+001
6.439700e+001	2.788000e+000	1.590936e-004	9.697096e+001
6.449100e+001	2.882000e+000	1.606816e-004	9.601551e+001
6.460000e+001	2.991000e+000	1.625446e-004	9.510986e+001
6.469400e+001	3.085000e+000	1.646440e-004	9.426422e+001
6.478700e+001	3.178000e+000	1.669379e-004	9.350190e+001
6.488100e+001	3.272000e+000	1.694246e-004	9.280743e+001
6.497400e+001	3.365000e+000	1.722425e-004	9.215700e+001
6.506800e+001	3.459000e+000	1.754502e-004	9.156699e+001
6.516200e+001	3.553000e+000	1.788196e-004	9.106895e+001
6.527100e+001	3.662000e+000	1.824140e-004	9.067104e+001
6.538000e+001	3.771000e+000	1.873086e-004	9.032072e+001
6.547300e+001	3.864000e+000	1.917330e-004	9.016570e+001
6.558300e+001	3.974000e+000	1.959757e-004	9.013371e+001
6.567600e+001	4.067000e+000	2.008909e-004	9.024281e+001
6.577000e+001	4.161000e+000	2.053051e-004	9.046636e+001
6.586300e+001	4.254000e+000	2.094043e-004	9.078352e+001
6.595700e+001	4.348000e+000	2.136715e-004	9.121610e+001
6.605100e+001	4.442000e+000	2.177388e-004	9.173594e+001
6.614400e+001	4.535000e+000	2.215977e-004	9.233362e+001
6.625300e+001	4.644000e+000	2.251802e-004	9.300334e+001
6.631700e+001	4.708000e+000	2.289860e-004	9.383682e+001
6.640900e+001	4.800000e+000	2.319123e-004	9.459975e+001
