TimeAll	TimeExperiment	R	Theta
8.339200e+001	7.999992e-002	3.018201e-004	1.189710e+002
8.348600e+001	1.740000e-001	3.014955e-004	1.189277e+002
8.358200e+001	2.700000e-001	3.011856e-004	1.188731e+002
8.367800e+001	3.659999e-001	3.008154e-004	1.188286e+002
8.377100e+001	4.589999e-001	3.004825e-004	1.187733e+002
8.386400e+001	5.520000e-001	3.001519e-004	1.187201e+002
8.396100e+001	6.489999e-001	2.998144e-004	1.186621e+002
8.405700e+001	7.449999e-001	2.994420e-004	1.185983e+002
8.415300e+001	8.409998e-001	2.990323e-004	1.185328e+002
8.424800e+001	9.359999e-001	2.986922e-004	1.184672e+002
8.434200e+001	1.030000e+000	2.983306e-004	1.183959e+002
8.443500e+001	1.123000e+000	2.978943e-004	1.183228e+002
8.453100e+001	1.219000e+000	2.975340e-004	1.182531e+002
8.462500e+001	1.313000e+000	2.971134e-004	1.181686e+002
8.472500e+001	1.413000e+000	2.967014e-004	1.180815e+002
8.481600e+001	1.504000e+000	2.963100e-004	1.179987e+002
8.491300e+001	1.601000e+000	2.958775e-004	1.179024e+002
8.500700e+001	1.695000e+000	2.954644e-004	1.178029e+002
8.510200e+001	1.790000e+000	2.950322e-004	1.177032e+002
8.519700e+001	1.885000e+000	2.945489e-004	1.175945e+002
8.529200e+001	1.980000e+000	2.941088e-004	1.174771e+002
8.538700e+001	2.075000e+000	2.936602e-004	1.173598e+002
8.547800e+001	2.166000e+000	2.932116e-004	1.172313e+002
8.557400e+001	2.262000e+000	2.927553e-004	1.170955e+002
8.566800e+001	2.356000e+000	2.922684e-004	1.169558e+002
8.576200e+001	2.450000e+000	2.918274e-004	1.168109e+002
8.585500e+001	2.543000e+000	2.913654e-004	1.166558e+002
8.595100e+001	2.639000e+000	2.909045e-004	1.164839e+002
8.604500e+001	2.733000e+000	2.904453e-004	1.163092e+002
8.613800e+001	2.826000e+000	2.899884e-004	1.161248e+002
8.623400e+001	2.922000e+000	2.895450e-004	1.159260e+002
8.633100e+001	3.019000e+000	2.891085e-004	1.157108e+002
8.642700e+001	3.115000e+000	2.886992e-004	1.154847e+002
8.652300e+001	3.211000e+000	2.883043e-004	1.152454e+002
8.661800e+001	3.306000e+000	2.879074e-004	1.149885e+002
8.670900e+001	3.397000e+000	2.875693e-004	1.147266e+002
8.680500e+001	3.493000e+000	2.872648e-004	1.144490e+002
8.689800e+001	3.586000e+000	2.870116e-004	1.141507e+002
8.699300e+001	3.681000e+000	2.867576e-004	1.138394e+002
8.708700e+001	3.775000e+000	2.865813e-004	1.135101e+002
8.717900e+001	3.867000e+000	2.865153e-004	1.131749e+002
8.727300e+001	3.961000e+000	2.864461e-004	1.128210e+002
8.736800e+001	4.056000e+000	2.865189e-004	1.124393e+002
8.746400e+001	4.152000e+000	2.867164e-004	1.120350e+002
8.756000e+001	4.248000e+000	2.870396e-004	1.116120e+002
8.765400e+001	4.342000e+000	2.874495e-004	1.111865e+002
8.774900e+001	4.437000e+000	2.880390e-004	1.107431e+002
8.785100e+001	4.539000e+000	2.888065e-004	1.102597e+002
8.794400e+001	4.632000e+000	2.898092e-004	1.098028e+002
8.803600e+001	4.724000e+000	2.909138e-004	1.093485e+002
8.812900e+001	4.817000e+000	2.922462e-004	1.088975e+002
8.822300e+001	4.911000e+000	2.938350e-004	1.084373e+002
8.832100e+001	5.009000e+000	2.957704e-004	1.079667e+002
8.841700e+001	5.105000e+000	2.979290e-004	1.075178e+002
8.851200e+001	5.200000e+000	3.003170e-004	1.070893e+002
8.860600e+001	5.294000e+000	3.029858e-004	1.066984e+002
8.870000e+001	5.388000e+000	3.058978e-004	1.063447e+002
8.879300e+001	5.481000e+000	3.090227e-004	1.060368e+002
8.888900e+001	5.577000e+000	3.125585e-004	1.057657e+002
8.898200e+001	5.670000e+000	3.160979e-004	1.055615e+002
8.907600e+001	5.764000e+000	3.199743e-004	1.054071e+002
8.917100e+001	5.859000e+000	3.239596e-004	1.053158e+002
8.926500e+001	5.953000e+000	3.280369e-004	1.052955e+002
8.935800e+001	6.046000e+000	3.320407e-004	1.053382e+002
8.945400e+001	6.142000e+000	3.362236e-004	1.054497e+002
8.954900e+001	6.237000e+000	3.403248e-004	1.056224e+002
8.964400e+001	6.332000e+000	3.443768e-004	1.058643e+002
8.973800e+001	6.426000e+000	3.481065e-004	1.061537e+002
8.982900e+001	6.517000e+000	3.516182e-004	1.064802e+002
8.992300e+001	6.611000e+000	3.549521e-004	1.068588e+002
9.001400e+001	6.702000e+000	3.579806e-004	1.072562e+002
9.011000e+001	6.798000e+000	3.607642e-004	1.076975e+002
9.020700e+001	6.895000e+000	3.633632e-004	1.081707e+002
9.029900e+001	6.987000e+000	3.655774e-004	1.086420e+002
9.039500e+001	7.083000e+000	3.674601e-004	1.091151e+002
