TimeAll	TimeExperiment	R	Theta
6.097400e+001	8.400011e-002	2.972360e-004	1.183955e+002
6.106900e+001	1.790001e-001	2.966959e-004	1.182949e+002
6.116500e+001	2.750001e-001	2.961109e-004	1.181804e+002
6.126100e+001	3.710001e-001	2.954979e-004	1.180565e+002
6.135800e+001	4.680002e-001	2.948502e-004	1.179278e+002
6.145400e+001	5.640001e-001	2.941970e-004	1.177877e+002
6.154700e+001	6.570001e-001	2.935713e-004	1.176393e+002
6.164200e+001	7.520001e-001	2.929335e-004	1.174802e+002
6.173600e+001	8.460002e-001	2.922537e-004	1.173082e+002
6.183700e+001	9.470000e-001	2.915272e-004	1.171068e+002
6.193400e+001	1.044000e+000	2.908035e-004	1.168991e+002
6.202900e+001	1.139000e+000	2.901077e-004	1.166793e+002
6.212300e+001	1.233000e+000	2.894187e-004	1.164367e+002
6.222700e+001	1.337000e+000	2.886335e-004	1.161563e+002
6.231800e+001	1.428000e+000	2.879346e-004	1.158763e+002
6.241500e+001	1.525000e+000	2.872435e-004	1.155678e+002
6.250900e+001	1.619000e+000	2.866148e-004	1.152362e+002
6.260200e+001	1.712000e+000	2.860381e-004	1.148828e+002
6.269800e+001	1.808000e+000	2.854291e-004	1.144764e+002
6.279400e+001	1.904000e+000	2.849540e-004	1.140479e+002
6.289200e+001	2.002000e+000	2.845398e-004	1.135644e+002
6.298600e+001	2.096000e+000	2.843017e-004	1.130616e+002
6.308200e+001	2.192000e+000	2.841962e-004	1.125190e+002
6.317500e+001	2.285000e+000	2.842752e-004	1.119372e+002
6.327000e+001	2.380000e+000	2.846179e-004	1.113221e+002
6.336200e+001	2.472000e+000	2.852106e-004	1.106793e+002
6.345600e+001	2.566000e+000	2.861491e-004	1.099980e+002
6.355100e+001	2.661000e+000	2.874763e-004	1.092952e+002
6.364600e+001	2.756000e+000	2.893415e-004	1.085454e+002
6.373900e+001	2.849000e+000	2.915898e-004	1.078504e+002
6.383300e+001	2.943000e+000	2.944224e-004	1.071396e+002
6.392700e+001	3.037000e+000	2.979135e-004	1.064721e+002
6.402100e+001	3.131000e+000	3.019846e-004	1.058604e+002
6.411600e+001	3.226000e+000	3.067941e-004	1.053198e+002
6.421100e+001	3.321000e+000	3.120739e-004	1.048979e+002
6.430700e+001	3.417000e+000	3.179752e-004	1.045976e+002
6.440000e+001	3.510000e+000	3.242538e-004	1.044460e+002
6.450000e+001	3.610000e+000	3.308789e-004	1.044520e+002
6.459300e+001	3.703000e+000	3.372943e-004	1.046188e+002
6.468800e+001	3.798000e+000	3.437567e-004	1.049371e+002
6.478300e+001	3.893000e+000	3.497454e-004	1.053775e+002
6.488500e+001	3.995000e+000	3.556829e-004	1.059908e+002
6.497600e+001	4.086000e+000	3.605428e-004	1.066358e+002
6.506900e+001	4.179000e+000	3.646745e-004	1.073268e+002
