TimeAll	TimeExperiment	R	Theta
9.955700e+001	8.099985e-002	3.017368e-004	1.189017e+002
9.965500e+001	1.789999e-001	3.014628e-004	1.188620e+002
9.975200e+001	2.759998e-001	3.011927e-004	1.188192e+002
9.984700e+001	3.709998e-001	3.009565e-004	1.187807e+002
9.994400e+001	4.679999e-001	3.006926e-004	1.187341e+002
1.000400e+002	5.639999e-001	3.004256e-004	1.186866e+002
1.001320e+002	6.559999e-001	3.001235e-004	1.186463e+002
1.002270e+002	7.509999e-001	2.998936e-004	1.185953e+002
1.003220e+002	8.460000e-001	2.995926e-004	1.185484e+002
1.004170e+002	9.410000e-001	2.993190e-004	1.184956e+002
1.005120e+002	1.036000e+000	2.990064e-004	1.184457e+002
1.006110e+002	1.135000e+000	2.987354e-004	1.183847e+002
1.007040e+002	1.228000e+000	2.984322e-004	1.183309e+002
1.007970e+002	1.321000e+000	2.981425e-004	1.182727e+002
1.008930e+002	1.417000e+000	2.978228e-004	1.182129e+002
1.009860e+002	1.510000e+000	2.975404e-004	1.181496e+002
1.010800e+002	1.604000e+000	2.972468e-004	1.180838e+002
1.011720e+002	1.696000e+000	2.969083e-004	1.180176e+002
1.012660e+002	1.790000e+000	2.966012e-004	1.179481e+002
1.013610e+002	1.885000e+000	2.962808e-004	1.178754e+002
1.014550e+002	1.979000e+000	2.959619e-004	1.177985e+002
1.015490e+002	2.073000e+000	2.956618e-004	1.177226e+002
1.016420e+002	2.166000e+000	2.953300e-004	1.176353e+002
1.017370e+002	2.261000e+000	2.949859e-004	1.175521e+002
1.018330e+002	2.357000e+000	2.946315e-004	1.174650e+002
1.019290e+002	2.453000e+000	2.943253e-004	1.173726e+002
1.020220e+002	2.546000e+000	2.939772e-004	1.172782e+002
1.021160e+002	2.640000e+000	2.936232e-004	1.171760e+002
1.022100e+002	2.734000e+000	2.932987e-004	1.170748e+002
1.023030e+002	2.827000e+000	2.929724e-004	1.169683e+002
1.023940e+002	2.918000e+000	2.926151e-004	1.168579e+002
1.024870e+002	3.011000e+000	2.922869e-004	1.167432e+002
1.025800e+002	3.104000e+000	2.919750e-004	1.166217e+002
1.026760e+002	3.200000e+000	2.916308e-004	1.165009e+002
1.027700e+002	3.294000e+000	2.912724e-004	1.163642e+002
1.028630e+002	3.387000e+000	2.909988e-004	1.162293e+002
1.029580e+002	3.482000e+000	2.906558e-004	1.160887e+002
1.030500e+002	3.574000e+000	2.903274e-004	1.159396e+002
1.031440e+002	3.668000e+000	2.900327e-004	1.157812e+002
1.032360e+002	3.760000e+000	2.897339e-004	1.156306e+002
1.033300e+002	3.854000e+000	2.894185e-004	1.154642e+002
1.034250e+002	3.949000e+000	2.891777e-004	1.152863e+002
1.035200e+002	4.044000e+000	2.889156e-004	1.150987e+002
1.036150e+002	4.139000e+000	2.886796e-004	1.149094e+002
1.037090e+002	4.233000e+000	2.884475e-004	1.147055e+002
1.038050e+002	4.329000e+000	2.882438e-004	1.144879e+002
1.038980e+002	4.422000e+000	2.880614e-004	1.142808e+002
1.039930e+002	4.517000e+000	2.878790e-004	1.140510e+002
1.040860e+002	4.610000e+000	2.877780e-004	1.138133e+002
1.041800e+002	4.704000e+000	2.876733e-004	1.135761e+002
1.042740e+002	4.798000e+000	2.876156e-004	1.133221e+002
1.043700e+002	4.894000e+000	2.876181e-004	1.130533e+002
