TimeAll	TimeExperiment	R	Theta
4.370000e-001	7.900000e-002	1.217975e-004	1.107692e+002
5.639999e-001	2.059999e-001	1.218052e-004	1.107736e+002
6.889999e-001	3.309999e-001	1.218027e-004	1.107713e+002
7.819998e-001	4.239998e-001	1.218042e-004	1.107602e+002
8.759999e-001	5.179999e-001	1.218110e-004	1.107719e+002
9.689999e-001	6.109998e-001	1.218674e-004	1.107254e+002
1.079000e+000	7.210000e-001	1.223616e-004	1.104171e+002
1.172000e+000	8.139999e-001	1.228582e-004	1.101285e+002
1.266000e+000	9.080000e-001	1.232788e-004	1.098827e+002
1.359000e+000	1.001000e+000	1.236648e-004	1.096341e+002
1.453000e+000	1.095000e+000	1.240535e-004	1.093696e+002
1.547000e+000	1.189000e+000	1.244227e-004	1.090937e+002
1.656000e+000	1.298000e+000	1.247925e-004	1.087816e+002
1.749000e+000	1.391000e+000	1.251850e-004	1.084273e+002
1.843000e+000	1.485000e+000	1.255392e-004	1.080528e+002
1.937000e+000	1.579000e+000	1.258590e-004	1.076717e+002
2.030000e+000	1.672000e+000	1.261805e-004	1.072451e+002
2.124000e+000	1.766000e+000	1.264957e-004	1.067793e+002
2.217000e+000	1.859000e+000	1.267506e-004	1.062713e+002
2.327000e+000	1.969000e+000	1.269450e-004	1.056839e+002
2.420000e+000	2.062000e+000	1.270779e-004	1.049473e+002
2.514000e+000	2.156000e+000	1.270976e-004	1.042442e+002
2.607000e+000	2.249000e+000	1.269868e-004	1.035002e+002
2.674000e+000	2.316000e+000	1.267472e-004	1.026638e+002
2.769000e+000	2.411000e+000	1.262615e-004	1.018331e+002
2.862000e+000	2.504000e+000	1.256210e-004	1.009822e+002
2.956000e+000	2.598000e+000	1.247237e-004	1.000982e+002
3.049000e+000	2.691000e+000	1.235428e-004	9.923759e+001
3.143000e+000	2.785000e+000	1.221257e-004	9.843597e+001
3.239000e+000	2.881000e+000	1.204849e-004	9.768764e+001
3.333000e+000	2.975000e+000	1.186202e-004	9.697739e+001
3.428000e+000	3.070000e+000	1.166371e-004	9.639793e+001
3.523000e+000	3.165000e+000	1.147174e-004	9.596352e+001
3.614000e+000	3.256000e+000	1.127221e-004	9.563900e+001
3.760000e+000	3.402000e+000	1.106131e-004	9.542970e+001
3.853000e+000	3.495000e+000	1.085410e-004	9.537402e+001
3.963000e+000	3.605000e+000	1.068603e-004	9.540201e+001
4.056000e+000	3.698000e+000	1.048996e-004	9.554015e+001
4.165000e+000	3.807000e+000	1.033122e-004	9.576974e+001
4.259000e+000	3.901000e+000	1.016693e-004	9.607901e+001
4.353000e+000	3.995000e+000	1.003713e-004	9.641813e+001
4.462000e+000	4.104000e+000	9.916983e-005	9.679996e+001
4.555000e+000	4.197000e+000	9.783517e-005	9.730878e+001
4.649000e+000	4.291000e+000	9.686290e-005	9.776913e+001
4.743000e+000	4.385000e+000	9.597565e-005	9.826230e+001
4.836000e+000	4.478000e+000	9.514291e-005	9.879420e+001
4.945000e+000	4.587000e+000	9.441956e-005	9.936527e+001
5.039000e+000	4.681000e+000	9.371781e-005	1.000330e+002
5.133000e+000	4.775000e+000	9.322316e-005	1.006201e+002
5.226000e+000	4.868000e+000	9.283215e-005	1.011804e+002
5.320000e+000	4.962000e+000	9.252452e-005	1.016892e+002
5.413000e+000	5.055000e+000	9.223602e-005	1.022815e+002
5.507000e+000	5.149000e+000	9.200352e-005	1.028586e+002
5.616000e+000	5.258000e+000	9.185120e-005	1.033530e+002
5.710000e+000	5.352000e+000	9.174091e-005	1.039185e+002
5.819000e+000	5.461000e+000	9.171853e-005	1.043914e+002
5.928000e+000	5.570000e+000	9.165479e-005	1.049296e+002
6.022000e+000	5.664000e+000	9.173081e-005	1.054196e+002
6.131000e+000	5.773000e+000	9.176266e-005	1.058317e+002
6.200000e+000	5.842000e+000	9.187277e-005	1.062957e+002
