TimeAll	TimeExperiment	R	Theta
1.553520e+002	8.199978e-002	1.150687e-004	1.124854e+002
1.555000e+002	2.299998e-001	1.150566e-004	1.124963e+002
1.556250e+002	3.549998e-001	1.150744e-004	1.124844e+002
1.557180e+002	4.480000e-001	1.151135e-004	1.124696e+002
1.558270e+002	5.569999e-001	1.151118e-004	1.124511e+002
1.559370e+002	6.669998e-001	1.151683e-004	1.124772e+002
1.560460e+002	7.759998e-001	1.151811e-004	1.124609e+002
1.561390e+002	8.690000e-001	1.151947e-004	1.124405e+002
1.562330e+002	9.629998e-001	1.152130e-004	1.124381e+002
1.563420e+002	1.072000e+000	1.152083e-004	1.124401e+002
1.564360e+002	1.166000e+000	1.152649e-004	1.124174e+002
1.565290e+002	1.259000e+000	1.152756e-004	1.124254e+002
1.566390e+002	1.369000e+000	1.152975e-004	1.124045e+002
1.567320e+002	1.462000e+000	1.153186e-004	1.124096e+002
1.568260e+002	1.556000e+000	1.153734e-004	1.124020e+002
1.569190e+002	1.649000e+000	1.153913e-004	1.123929e+002
1.570130e+002	1.743000e+000	1.153790e-004	1.123966e+002
1.571070e+002	1.837000e+000	1.153694e-004	1.123974e+002
1.572160e+002	1.946000e+000	1.154166e-004	1.123825e+002
1.573250e+002	2.055000e+000	1.154513e-004	1.123568e+002
1.574190e+002	2.149000e+000	1.154869e-004	1.123659e+002
1.575280e+002	2.258000e+000	1.155022e-004	1.123418e+002
1.576370e+002	2.367000e+000	1.155342e-004	1.123479e+002
1.577310e+002	2.461000e+000	1.155478e-004	1.123510e+002
1.578240e+002	2.554000e+000	1.155624e-004	1.123369e+002
1.579330e+002	2.663000e+000	1.155906e-004	1.123284e+002
1.580430e+002	2.773000e+000	1.155968e-004	1.123168e+002
1.581360e+002	2.866000e+000	1.156281e-004	1.123017e+002
1.582300e+002	2.960000e+000	1.156330e-004	1.123034e+002
1.583230e+002	3.053000e+000	1.156868e-004	1.123000e+002
1.584170e+002	3.147000e+000	1.156950e-004	1.122920e+002
1.585260e+002	3.256000e+000	1.157361e-004	1.122805e+002
1.586200e+002	3.350000e+000	1.157386e-004	1.122843e+002
1.587290e+002	3.459000e+000	1.157789e-004	1.122651e+002
1.587990e+002	3.529000e+000	1.157910e-004	1.122684e+002
1.588940e+002	3.624000e+000	1.158060e-004	1.122600e+002
1.589870e+002	3.717000e+000	1.158616e-004	1.122436e+002
1.590850e+002	3.815000e+000	1.158820e-004	1.122480e+002
1.591790e+002	3.909000e+000	1.158784e-004	1.122317e+002
