TimeAll	TimeExperiment	R	Theta
6.174200e+001	8.100009e-002	1.153154e-004	1.126171e+002
6.187400e+001	2.130001e-001	1.154057e-004	1.125978e+002
6.196800e+001	3.070002e-001	1.155072e-004	1.125674e+002
6.207700e+001	4.160001e-001	1.155886e-004	1.125474e+002
6.217100e+001	5.100000e-001	1.156983e-004	1.125280e+002
6.228000e+001	6.190002e-001	1.157950e-004	1.124943e+002
6.237300e+001	7.120001e-001	1.159131e-004	1.124565e+002
6.246700e+001	8.060000e-001	1.160115e-004	1.124411e+002
6.257600e+001	9.150002e-001	1.161035e-004	1.124057e+002
6.267000e+001	1.009000e+000	1.162272e-004	1.123650e+002
6.277900e+001	1.118000e+000	1.163617e-004	1.123317e+002
6.288800e+001	1.227000e+000	1.164732e-004	1.123068e+002
6.298200e+001	1.321000e+000	1.166042e-004	1.122543e+002
6.307500e+001	1.414000e+000	1.167172e-004	1.122217e+002
6.316900e+001	1.508000e+000	1.168260e-004	1.121843e+002
6.326300e+001	1.602000e+000	1.169645e-004	1.121459e+002
6.337200e+001	1.711000e+000	1.170797e-004	1.121121e+002
6.348100e+001	1.820000e+000	1.172453e-004	1.120529e+002
6.357500e+001	1.914000e+000	1.173537e-004	1.120147e+002
6.368400e+001	2.023000e+000	1.174861e-004	1.119722e+002
6.377700e+001	2.116000e+000	1.176764e-004	1.119114e+002
6.387100e+001	2.210000e+000	1.177974e-004	1.118588e+002
6.396500e+001	2.304000e+000	1.179358e-004	1.118166e+002
6.405800e+001	2.397000e+000	1.180853e-004	1.117631e+002
6.416700e+001	2.506000e+000	1.182135e-004	1.116986e+002
6.426100e+001	2.600000e+000	1.184022e-004	1.116381e+002
6.435500e+001	2.694000e+000	1.185608e-004	1.115770e+002
6.446400e+001	2.803000e+000	1.187174e-004	1.115114e+002
6.455700e+001	2.896000e+000	1.188887e-004	1.114363e+002
6.465100e+001	2.990000e+000	1.190358e-004	1.113677e+002
6.474500e+001	3.084000e+000	1.192135e-004	1.113031e+002
6.483800e+001	3.177000e+000	1.193876e-004	1.112204e+002
6.494700e+001	3.286000e+000	1.195523e-004	1.111425e+002
6.505700e+001	3.396000e+000	1.197633e-004	1.110539e+002
6.516600e+001	3.505000e+000	1.199589e-004	1.109576e+002
6.525900e+001	3.598000e+000	1.201624e-004	1.108436e+002
6.535300e+001	3.692000e+000	1.203365e-004	1.107497e+002
6.544700e+001	3.786000e+000	1.205518e-004	1.106482e+002
6.555600e+001	3.895000e+000	1.207654e-004	1.105455e+002
6.564900e+001	3.988000e+000	1.209578e-004	1.104212e+002
6.574300e+001	4.082000e+000	1.211683e-004	1.103006e+002
6.583700e+001	4.176000e+000	1.213646e-004	1.101861e+002
6.594600e+001	4.285000e+000	1.215691e-004	1.100624e+002
6.603900e+001	4.378000e+000	1.218206e-004	1.099054e+002
6.613300e+001	4.472000e+000	1.220145e-004	1.097557e+002
6.624200e+001	4.581000e+000	1.222309e-004	1.096070e+002
6.633600e+001	4.675000e+000	1.224732e-004	1.094235e+002
6.642900e+001	4.768000e+000	1.226723e-004	1.092556e+002
6.652300e+001	4.862000e+000	1.228860e-004	1.090771e+002
6.661700e+001	4.956000e+000	1.230980e-004	1.088923e+002
6.671000e+001	5.049000e+000	1.232905e-004	1.087065e+002
6.680400e+001	5.143000e+000	1.235038e-004	1.085112e+002
6.689700e+001	5.236000e+000	1.237145e-004	1.082884e+002
6.699100e+001	5.330000e+000	1.239206e-004	1.080601e+002
6.708400e+001	5.423000e+000	1.241114e-004	1.078267e+002
6.717800e+001	5.517000e+000	1.242925e-004	1.075833e+002
6.728700e+001	5.626000e+000	1.244689e-004	1.073112e+002
6.738100e+001	5.720000e+000	1.246432e-004	1.069871e+002
6.747400e+001	5.813000e+000	1.247776e-004	1.066963e+002
6.756800e+001	5.907000e+000	1.249197e-004	1.063835e+002
6.766200e+001	6.001000e+000	1.250163e-004	1.060543e+002
6.777100e+001	6.110000e+000	1.250996e-004	1.057212e+002
6.788000e+001	6.219000e+000	1.251700e-004	1.052980e+002
6.797400e+001	6.313000e+000	1.251708e-004	1.048572e+002
6.806700e+001	6.406000e+000	1.251432e-004	1.044487e+002
6.816100e+001	6.500000e+000	1.250694e-004	1.040254e+002
6.825400e+001	6.593000e+000	1.249253e-004	1.035841e+002
6.836400e+001	6.703000e+000	1.247337e-004	1.031268e+002
6.847300e+001	6.812000e+000	1.244648e-004	1.025957e+002
6.856600e+001	6.905000e+000	1.241052e-004	1.020575e+002
6.866000e+001	6.999000e+000	1.236931e-004	1.015832e+002
6.876900e+001	7.108000e+000	1.232136e-004	1.010882e+002
6.886300e+001	7.202000e+000	1.225577e-004	1.005294e+002
6.895600e+001	7.295000e+000	1.219034e-004	1.000520e+002
6.905000e+001	7.389000e+000	1.211910e-004	9.959135e+001
6.915900e+001	7.498000e+000	1.203237e-004	9.908628e+001
6.926800e+001	7.607000e+000	1.193574e-004	9.861219e+001
6.936200e+001	7.701000e+000	1.182715e-004	9.815446e+001
6.947100e+001	7.810000e+000	1.171856e-004	9.774956e+001
6.956500e+001	7.904000e+000	1.159648e-004	9.737639e+001
6.965800e+001	7.997000e+000	1.148660e-004	9.706951e+001
6.976800e+001	8.107000e+000	1.136593e-004	9.679526e+001
6.987700e+001	8.216000e+000	1.122542e-004	9.654240e+001
6.997000e+001	8.309000e+000	1.108644e-004	9.634825e+001
7.006400e+001	8.403000e+000	1.096397e-004	9.623328e+001
7.015800e+001	8.497000e+000	1.083913e-004	9.616092e+001
7.025100e+001	8.590000e+000	1.072051e-004	9.614861e+001
7.036000e+001	8.699000e+000	1.058754e-004	9.617848e+001
7.045400e+001	8.793000e+000	1.046246e-004	9.624207e+001
7.056300e+001	8.902000e+000	1.034065e-004	9.639024e+001
7.065700e+001	8.996000e+000	1.022376e-004	9.658495e+001
7.075000e+001	9.089000e+000	1.012097e-004	9.678548e+001
7.084400e+001	9.183000e+000	1.002628e-004	9.701919e+001
7.093800e+001	9.277000e+000	9.936398e-005	9.729727e+001
7.103100e+001	9.370000e+000	9.850989e-005	9.760721e+001
7.112500e+001	9.464000e+000	9.768992e-005	9.794809e+001
7.121800e+001	9.557000e+000	9.699518e-005	9.828057e+001
7.132800e+001	9.667000e+000	9.629597e-005	9.864740e+001
7.142100e+001	9.760000e+000	9.561231e-005	9.906713e+001
7.148700e+001	9.826000e+000	9.506897e-005	9.946665e+001
