TimeAll	TimeExperiment	R	Theta
3.263700e+001	8.200002e-002	1.155626e-004	1.126591e+002
3.277000e+001	2.150002e-001	1.157202e-004	1.126112e+002
3.287900e+001	3.240001e-001	1.158875e-004	1.125666e+002
3.298800e+001	4.330001e-001	1.161123e-004	1.125261e+002
3.309700e+001	5.420001e-001	1.162986e-004	1.124680e+002
3.319100e+001	6.359999e-001	1.165254e-004	1.124137e+002
3.328500e+001	7.300000e-001	1.166991e-004	1.123523e+002
3.339400e+001	8.390000e-001	1.169123e-004	1.123083e+002
3.350300e+001	9.480000e-001	1.171218e-004	1.122278e+002
3.359700e+001	1.042000e+000	1.173755e-004	1.121645e+002
3.369000e+001	1.135000e+000	1.175961e-004	1.120881e+002
3.379900e+001	1.244000e+000	1.178441e-004	1.120066e+002
3.389300e+001	1.338000e+000	1.181100e-004	1.119118e+002
3.400200e+001	1.447000e+000	1.184181e-004	1.118113e+002
3.409600e+001	1.541000e+000	1.186970e-004	1.117139e+002
3.418900e+001	1.634000e+000	1.189895e-004	1.116066e+002
3.429900e+001	1.744000e+000	1.192764e-004	1.114880e+002
3.439200e+001	1.837000e+000	1.196237e-004	1.113475e+002
3.448600e+001	1.931000e+000	1.199537e-004	1.112008e+002
3.457900e+001	2.024000e+000	1.202879e-004	1.110501e+002
3.468900e+001	2.134000e+000	1.206386e-004	1.108818e+002
3.479800e+001	2.243000e+000	1.210383e-004	1.106702e+002
3.489100e+001	2.336000e+000	1.214719e-004	1.104543e+002
3.500100e+001	2.446000e+000	1.218584e-004	1.102271e+002
3.509400e+001	2.539000e+000	1.223211e-004	1.099361e+002
3.518800e+001	2.633000e+000	1.227071e-004	1.096833e+002
3.528100e+001	2.726000e+000	1.231164e-004	1.093812e+002
3.537500e+001	2.820000e+000	1.235542e-004	1.090493e+002
3.546900e+001	2.914000e+000	1.239479e-004	1.087034e+002
3.556200e+001	3.007000e+000	1.243585e-004	1.082984e+002
3.565600e+001	3.101000e+000	1.247658e-004	1.078599e+002
3.574900e+001	3.194000e+000	1.251301e-004	1.073689e+002
3.585900e+001	3.304000e+000	1.254283e-004	1.068212e+002
3.596800e+001	3.413000e+000	1.257305e-004	1.061484e+002
3.606100e+001	3.506000e+000	1.258927e-004	1.053867e+002
3.615500e+001	3.600000e+000	1.259248e-004	1.046835e+002
3.624900e+001	3.694000e+000	1.258149e-004	1.039143e+002
3.634200e+001	3.787000e+000	1.255149e-004	1.030932e+002
3.643600e+001	3.881000e+000	1.250128e-004	1.022033e+002
3.654500e+001	3.990000e+000	1.242417e-004	1.012303e+002
3.663900e+001	4.084000e+000	1.230934e-004	1.001536e+002
3.673200e+001	4.177000e+000	1.217593e-004	9.919786e+001
3.682600e+001	4.271000e+000	1.200829e-004	9.827917e+001
3.691900e+001	4.364000e+000	1.181836e-004	9.747095e+001
3.701300e+001	4.458000e+000	1.160773e-004	9.677528e+001
3.710700e+001	4.552000e+000	1.137410e-004	9.622517e+001
3.720000e+001	4.645000e+000	1.114102e-004	9.584690e+001
3.729400e+001	4.739000e+000	1.089669e-004	9.562499e+001
3.738700e+001	4.832000e+000	1.066512e-004	9.558504e+001
3.748100e+001	4.926000e+000	1.043919e-004	9.571008e+001
3.759000e+001	5.035000e+000	1.021163e-004	9.603194e+001
3.768400e+001	5.129000e+000	9.996521e-005	9.654663e+001
3.779300e+001	5.238000e+000	9.825749e-005	9.713007e+001
3.790200e+001	5.347000e+000	9.652397e-005	9.791589e+001
3.799600e+001	5.441000e+000	9.513391e-005	9.876569e+001
3.806200e+001	5.507000e+000	9.416020e-005	9.952635e+001
3.815600e+001	5.601000e+000	9.334893e-005	1.003002e+002
