TimeAll	TimeExperiment	R	Theta
8.482300e+001	7.900000e-002	1.151214e-004	1.126076e+002
8.495600e+001	2.119999e-001	1.151872e-004	1.125927e+002
8.506500e+001	3.209999e-001	1.152559e-004	1.125757e+002
8.515900e+001	4.150000e-001	1.152990e-004	1.125623e+002
8.525300e+001	5.089998e-001	1.153669e-004	1.125395e+002
8.536200e+001	6.179998e-001	1.154119e-004	1.125348e+002
8.547100e+001	7.270000e-001	1.155207e-004	1.125046e+002
8.558000e+001	8.360000e-001	1.155665e-004	1.124843e+002
8.567400e+001	9.299998e-001	1.156415e-004	1.124664e+002
8.576700e+001	1.023000e+000	1.157340e-004	1.124467e+002
8.587700e+001	1.133000e+000	1.157673e-004	1.124344e+002
8.598600e+001	1.242000e+000	1.158306e-004	1.124094e+002
8.607900e+001	1.335000e+000	1.159416e-004	1.123867e+002
8.617300e+001	1.429000e+000	1.160204e-004	1.123683e+002
8.626700e+001	1.523000e+000	1.160664e-004	1.123468e+002
8.637600e+001	1.632000e+000	1.161379e-004	1.123313e+002
8.648500e+001	1.741000e+000	1.162259e-004	1.123061e+002
8.659400e+001	1.850000e+000	1.163116e-004	1.122793e+002
8.668800e+001	1.944000e+000	1.163795e-004	1.122512e+002
8.678100e+001	2.037000e+000	1.164635e-004	1.122209e+002
8.687500e+001	2.131000e+000	1.165266e-004	1.122049e+002
8.696900e+001	2.225000e+000	1.166073e-004	1.121690e+002
8.706200e+001	2.318000e+000	1.166766e-004	1.121538e+002
8.715600e+001	2.412000e+000	1.167776e-004	1.121239e+002
8.724900e+001	2.505000e+000	1.168215e-004	1.121065e+002
8.735900e+001	2.615000e+000	1.169198e-004	1.120796e+002
8.746800e+001	2.724000e+000	1.170198e-004	1.120379e+002
8.757700e+001	2.833000e+000	1.171118e-004	1.120081e+002
8.768600e+001	2.942000e+000	1.172092e-004	1.119815e+002
8.778000e+001	3.036000e+000	1.172899e-004	1.119483e+002
8.787300e+001	3.129000e+000	1.173955e-004	1.119140e+002
8.796700e+001	3.223000e+000	1.174554e-004	1.118841e+002
8.806100e+001	3.317000e+000	1.175713e-004	1.118438e+002
8.815400e+001	3.410000e+000	1.176515e-004	1.118203e+002
8.824800e+001	3.504000e+000	1.177492e-004	1.117797e+002
8.835700e+001	3.613000e+000	1.178555e-004	1.117453e+002
8.845000e+001	3.706000e+000	1.179420e-004	1.117080e+002
8.854400e+001	3.800000e+000	1.180450e-004	1.116668e+002
8.863800e+001	3.894000e+000	1.181289e-004	1.116171e+002
8.873100e+001	3.987000e+000	1.182271e-004	1.115869e+002
8.884000e+001	4.096000e+000	1.183368e-004	1.115432e+002
8.893400e+001	4.190000e+000	1.184476e-004	1.114986e+002
8.904300e+001	4.299000e+000	1.185402e-004	1.114549e+002
8.915200e+001	4.408000e+000	1.186579e-004	1.114030e+002
8.924600e+001	4.502000e+000	1.187656e-004	1.113580e+002
8.935500e+001	4.611000e+000	1.188735e-004	1.113060e+002
8.946400e+001	4.720000e+000	1.190231e-004	1.112526e+002
8.955800e+001	4.814000e+000	1.191296e-004	1.111960e+002
8.965200e+001	4.908000e+000	1.192588e-004	1.111379e+002
8.976100e+001	5.017000e+000	1.193786e-004	1.110847e+002
8.985400e+001	5.110000e+000	1.194885e-004	1.110186e+002
8.994800e+001	5.204000e+000	1.195995e-004	1.109726e+002
9.004200e+001	5.298000e+000	1.196994e-004	1.109135e+002
9.013500e+001	5.391000e+000	1.198227e-004	1.108497e+002
9.022900e+001	5.485000e+000	1.199484e-004	1.107902e+002
9.033800e+001	5.594000e+000	1.200726e-004	1.107226e+002
9.043200e+001	5.688000e+000	1.201958e-004	1.106400e+002
9.052500e+001	5.781000e+000	1.203165e-004	1.105840e+002
9.061900e+001	5.875000e+000	1.204519e-004	1.105115e+002
9.071200e+001	5.968000e+000	1.205724e-004	1.104395e+002
9.082200e+001	6.078000e+000	1.206809e-004	1.103705e+002
9.093100e+001	6.187000e+000	1.208453e-004	1.102675e+002
9.104000e+001	6.296000e+000	1.209819e-004	1.101862e+002
9.113400e+001	6.390000e+000	1.210990e-004	1.100891e+002
9.122700e+001	6.483000e+000	1.212311e-004	1.100040e+002
9.132100e+001	6.577000e+000	1.213937e-004	1.099259e+002
9.141400e+001	6.670000e+000	1.215170e-004	1.098296e+002
9.150800e+001	6.764000e+000	1.216477e-004	1.097404e+002
9.160200e+001	6.858000e+000	1.217692e-004	1.096470e+002
9.171100e+001	6.967000e+000	1.219030e-004	1.095397e+002
9.182000e+001	7.076000e+000	1.220364e-004	1.094296e+002
