TimeAll	TimeExperiment	R	Theta
1.453000e+002	8.299994e-002	3.727438e-004	1.158323e+002
1.454330e+002	2.160001e-001	3.729299e-004	1.157802e+002
1.455420e+002	3.250000e-001	3.730658e-004	1.157215e+002
1.456350e+002	4.180000e-001	3.732751e-004	1.156722e+002
1.457290e+002	5.120001e-001	3.733701e-004	1.156231e+002
1.458230e+002	6.059999e-001	3.735198e-004	1.155726e+002
1.459320e+002	7.149999e-001	3.736913e-004	1.155184e+002
1.460410e+002	8.239999e-001	3.738529e-004	1.154606e+002
1.461060e+002	8.889999e-001	3.740312e-004	1.154004e+002
1.462000e+002	9.830000e-001	3.741552e-004	1.153467e+002
1.462950e+002	1.078000e+000	3.743004e-004	1.152894e+002
1.463890e+002	1.172000e+000	3.744616e-004	1.152324e+002
1.464870e+002	1.270000e+000	3.746026e-004	1.151747e+002
1.465830e+002	1.366000e+000	3.747537e-004	1.151147e+002
1.466780e+002	1.461000e+000	3.748648e-004	1.150581e+002
1.467740e+002	1.557000e+000	3.750276e-004	1.149989e+002
1.468680e+002	1.651000e+000	3.751506e-004	1.149377e+002
1.469630e+002	1.746000e+000	3.752978e-004	1.148796e+002
1.470650e+002	1.848000e+000	3.754420e-004	1.148116e+002
1.472120e+002	1.995000e+000	3.755736e-004	1.147405e+002
1.473220e+002	2.105000e+000	3.757293e-004	1.146684e+002
1.474150e+002	2.198000e+000	3.758709e-004	1.145960e+002
1.475090e+002	2.292000e+000	3.759923e-004	1.145318e+002
1.476020e+002	2.385000e+000	3.760808e-004	1.144677e+002
1.476960e+002	2.479000e+000	3.762130e-004	1.144072e+002
1.477900e+002	2.573000e+000	3.763471e-004	1.143395e+002
1.478830e+002	2.666000e+000	3.764255e-004	1.142747e+002
1.479770e+002	2.760000e+000	3.765540e-004	1.142080e+002
1.480860e+002	2.869000e+000	3.766823e-004	1.141360e+002
1.481950e+002	2.978000e+000	3.767972e-004	1.140589e+002
1.482890e+002	3.072000e+000	3.768850e-004	1.139888e+002
1.483820e+002	3.165000e+000	3.769694e-004	1.139244e+002
1.484920e+002	3.275000e+000	3.770728e-004	1.138642e+002
1.485850e+002	3.368000e+000	3.771574e-004	1.137844e+002
1.486790e+002	3.462000e+000	3.772344e-004	1.137226e+002
1.487880e+002	3.571000e+000	3.773318e-004	1.136547e+002
1.488820e+002	3.665000e+000	3.773959e-004	1.135777e+002
1.489750e+002	3.758000e+000	3.774940e-004	1.135057e+002
1.490840e+002	3.867000e+000	3.775465e-004	1.134311e+002
1.491780e+002	3.961000e+000	3.776361e-004	1.133461e+002
1.492870e+002	4.070000e+000	3.776765e-004	1.132614e+002
1.493810e+002	4.164000e+000	3.777510e-004	1.131754e+002
1.494740e+002	4.257000e+000	3.778222e-004	1.130984e+002
1.495680e+002	4.351000e+000	3.778276e-004	1.130197e+002
1.496610e+002	4.444000e+000	3.778951e-004	1.129382e+002
1.497550e+002	4.538000e+000	3.779610e-004	1.128493e+002
1.498490e+002	4.632000e+000	3.779630e-004	1.127714e+002
1.499420e+002	4.725000e+000	3.779854e-004	1.126826e+002
1.500510e+002	4.834000e+000	3.780272e-004	1.125959e+002
1.501450e+002	4.928000e+000	3.780708e-004	1.124952e+002
1.502540e+002	5.037000e+000	3.780562e-004	1.124037e+002
1.503480e+002	5.131000e+000	3.780625e-004	1.123073e+002
1.504410e+002	5.224000e+000	3.780625e-004	1.122143e+002
1.505510e+002	5.334000e+000	3.780521e-004	1.121243e+002
1.506600e+002	5.443000e+000	3.780445e-004	1.120193e+002
1.507530e+002	5.536000e+000	3.780304e-004	1.119133e+002
1.508470e+002	5.630000e+000	3.779956e-004	1.118201e+002
1.509410e+002	5.724000e+000	3.779417e-004	1.117284e+002
1.510340e+002	5.817000e+000	3.779009e-004	1.116393e+002
1.511280e+002	5.911000e+000	3.778388e-004	1.115434e+002
1.512370e+002	6.020000e+000	3.777732e-004	1.114535e+002
1.513460e+002	6.129000e+000	3.777349e-004	1.113537e+002
1.514400e+002	6.223000e+000	3.776400e-004	1.112463e+002
1.515330e+002	6.316000e+000	3.775608e-004	1.111555e+002
1.516430e+002	6.426000e+000	3.774736e-004	1.110612e+002
1.517520e+002	6.535000e+000	3.773605e-004	1.109482e+002
1.518450e+002	6.628000e+000	3.772305e-004	1.108401e+002
1.519390e+002	6.722000e+000	3.771139e-004	1.107398e+002
1.520330e+002	6.816000e+000	3.769940e-004	1.106482e+002
1.521260e+002	6.909000e+000	3.768510e-004	1.105522e+002
1.522200e+002	7.003000e+000	3.766997e-004	1.104516e+002
1.523290e+002	7.112000e+000	3.765555e-004	1.103515e+002
1.524380e+002	7.221000e+000	3.763503e-004	1.102310e+002
1.525320e+002	7.315000e+000	3.761689e-004	1.101192e+002
1.526250e+002	7.408000e+000	3.759727e-004	1.100112e+002
1.527190e+002	7.502000e+000	3.758028e-004	1.099113e+002
1.528280e+002	7.611000e+000	3.755878e-004	1.098065e+002
1.529370e+002	7.720000e+000	3.752932e-004	1.096868e+002
1.530470e+002	7.830000e+000	3.750521e-004	1.095602e+002
1.531560e+002	7.939000e+000	3.747232e-004	1.094434e+002
1.532490e+002	8.032000e+000	3.744379e-004	1.093190e+002
1.533430e+002	8.126000e+000	3.741361e-004	1.092165e+002
1.534370e+002	8.220000e+000	3.738664e-004	1.091028e+002
1.535460e+002	8.329000e+000	3.735717e-004	1.090002e+002
1.536390e+002	8.422000e+000	3.732012e-004	1.088723e+002
1.537330e+002	8.516000e+000	3.728742e-004	1.087645e+002
1.538270e+002	8.610000e+000	3.725224e-004	1.086525e+002
1.539200e+002	8.703000e+000	3.721584e-004	1.085475e+002
1.540290e+002	8.812000e+000	3.717812e-004	1.084367e+002
1.541390e+002	8.922000e+000	3.712992e-004	1.083016e+002
1.542480e+002	9.031000e+000	3.708619e-004	1.081795e+002
1.543410e+002	9.124000e+000	3.703601e-004	1.080561e+002
1.544350e+002	9.218000e+000	3.699332e-004	1.079427e+002
1.545290e+002	9.312000e+000	3.694550e-004	1.078362e+002
1.546220e+002	9.405000e+000	3.689940e-004	1.077236e+002
1.547310e+002	9.514000e+000	3.685016e-004	1.076168e+002
1.548250e+002	9.608000e+000	3.679252e-004	1.074871e+002
1.549340e+002	9.717000e+000	3.673904e-004	1.073799e+002
1.550430e+002	9.826000e+000	3.667790e-004	1.072547e+002
1.551370e+002	9.920000e+000	3.661471e-004	1.071272e+002
1.552310e+002	1.001400e+001	3.656160e-004	1.070194e+002
1.553400e+002	1.012300e+001	3.650182e-004	1.069148e+002
1.554330e+002	1.021600e+001	3.643618e-004	1.068041e+002
1.555420e+002	1.032500e+001	3.637621e-004	1.067031e+002
1.556360e+002	1.041900e+001	3.630956e-004	1.065886e+002
1.557010e+002	1.048400e+001	3.624946e-004	1.064943e+002
1.557940e+002	1.057700e+001	3.618198e-004	1.063954e+002
1.558850e+002	1.066800e+001	3.612508e-004	1.063005e+002
1.560160e+002	1.079900e+001	3.604858e-004	1.061977e+002
1.560850e+002	1.086800e+001	3.598166e-004	1.060980e+002
1.561780e+002	1.096100e+001	3.591495e-004	1.060075e+002
1.562680e+002	1.105100e+001	3.584943e-004	1.059207e+002
1.563620e+002	1.114500e+001	3.578039e-004	1.058344e+002
1.564550e+002	1.123800e+001	3.570929e-004	1.057468e+002
1.565490e+002	1.133200e+001	3.564068e-004	1.056618e+002
1.566430e+002	1.142600e+001	3.556820e-004	1.055797e+002
1.567360e+002	1.151900e+001	3.549324e-004	1.054913e+002
1.568280e+002	1.161100e+001	3.542287e-004	1.054182e+002
1.569190e+002	1.170200e+001	3.534758e-004	1.053415e+002
1.570620e+002	1.184500e+001	3.526161e-004	1.052561e+002
1.571560e+002	1.193900e+001	3.517685e-004	1.051715e+002
1.572650e+002	1.204800e+001	3.509978e-004	1.051001e+002
1.573590e+002	1.214200e+001	3.500912e-004	1.050252e+002
1.574520e+002	1.223500e+001	3.493140e-004	1.049602e+002
1.575460e+002	1.232900e+001	3.485115e-004	1.048892e+002
1.576390e+002	1.242200e+001	3.477162e-004	1.048307e+002
1.577490e+002	1.253200e+001	3.469016e-004	1.047705e+002
1.578420e+002	1.262500e+001	3.459642e-004	1.047069e+002
1.579360e+002	1.271900e+001	3.451830e-004	1.046512e+002
1.580290e+002	1.281200e+001	3.443600e-004	1.045996e+002
1.581230e+002	1.290600e+001	3.435391e-004	1.045527e+002
1.582320e+002	1.301500e+001	3.427806e-004	1.045054e+002
1.583260e+002	1.310900e+001	3.418398e-004	1.044601e+002
1.584190e+002	1.320200e+001	3.410644e-004	1.044183e+002
1.585130e+002	1.329600e+001	3.403141e-004	1.043804e+002
1.586070e+002	1.339000e+001	3.395275e-004	1.043432e+002
1.587160e+002	1.349900e+001	3.387980e-004	1.043092e+002
1.588250e+002	1.360800e+001	3.379672e-004	1.042740e+002
1.589190e+002	1.370200e+001	3.370802e-004	1.042450e+002
1.590120e+002	1.379500e+001	3.363169e-004	1.042190e+002
1.591060e+002	1.388900e+001	3.355132e-004	1.041919e+002
1.591990e+002	1.398200e+001	3.347267e-004	1.041750e+002
1.593090e+002	1.409200e+001	3.338917e-004	1.041521e+002
1.594180e+002	1.420100e+001	3.329198e-004	1.041296e+002
1.595110e+002	1.429400e+001	3.320090e-004	1.041116e+002
1.596050e+002	1.438800e+001	3.311266e-004	1.041005e+002
1.597140e+002	1.449700e+001	3.302393e-004	1.040849e+002
1.598080e+002	1.459100e+001	3.293235e-004	1.040785e+002
1.599170e+002	1.470000e+001	3.284615e-004	1.040712e+002
1.600110e+002	1.479400e+001	3.275601e-004	1.040675e+002
1.601040e+002	1.488700e+001	3.267113e-004	1.040682e+002
1.601980e+002	1.498100e+001	3.258827e-004	1.040709e+002
1.602910e+002	1.507400e+001	3.250935e-004	1.040775e+002
1.604010e+002	1.518400e+001	3.242393e-004	1.040848e+002
1.605100e+002	1.529300e+001	3.232503e-004	1.040981e+002
1.606030e+002	1.538600e+001	3.223498e-004	1.041138e+002
1.606970e+002	1.548000e+001	3.215836e-004	1.041293e+002
1.608060e+002	1.558900e+001	3.207969e-004	1.041526e+002
1.609150e+002	1.569800e+001	3.198575e-004	1.041784e+002
1.610090e+002	1.579200e+001	3.189880e-004	1.042042e+002
1.611030e+002	1.588600e+001	3.181759e-004	1.042301e+002
1.611960e+002	1.597900e+001	3.174551e-004	1.042556e+002
1.612900e+002	1.607300e+001	3.167434e-004	1.042888e+002
1.613830e+002	1.616600e+001	3.159926e-004	1.043209e+002
1.614770e+002	1.626000e+001	3.153282e-004	1.043539e+002
1.615860e+002	1.636900e+001	3.146472e-004	1.043857e+002
1.616950e+002	1.647800e+001	3.138164e-004	1.044299e+002
1.617890e+002	1.657200e+001	3.130654e-004	1.044752e+002
1.618830e+002	1.666600e+001	3.124135e-004	1.045146e+002
1.619920e+002	1.677500e+001	3.117794e-004	1.045513e+002
1.621010e+002	1.688400e+001	3.110091e-004	1.046038e+002
1.622100e+002	1.699300e+001	3.103113e-004	1.046564e+002
1.623190e+002	1.710200e+001	3.095901e-004	1.047058e+002
1.624130e+002	1.719600e+001	3.088799e-004	1.047673e+002
