TimeAll	TimeExperiment	R	Theta
2.912700e+001	8.100009e-002	3.698301e-004	1.143374e+002
2.925900e+001	2.130001e-001	3.700878e-004	1.138270e+002
2.936900e+001	3.230000e-001	3.700915e-004	1.133383e+002
2.946200e+001	4.159999e-001	3.698571e-004	1.127497e+002
2.955600e+001	5.100000e-001	3.692818e-004	1.122006e+002
2.964900e+001	6.029999e-001	3.684103e-004	1.116252e+002
2.975900e+001	7.130001e-001	3.670328e-004	1.109919e+002
2.985200e+001	8.060000e-001	3.651205e-004	1.103323e+002
2.994600e+001	9.000001e-001	3.628682e-004	1.097120e+002
3.005500e+001	1.009000e+000	3.599800e-004	1.090942e+002
3.014900e+001	1.103000e+000	3.562627e-004	1.084428e+002
3.024200e+001	1.196000e+000	3.522659e-004	1.079054e+002
3.033600e+001	1.290000e+000	3.478964e-004	1.074380e+002
3.042900e+001	1.383000e+000	3.432798e-004	1.070588e+002
3.053900e+001	1.493000e+000	3.379778e-004	1.067538e+002
3.063200e+001	1.586000e+000	3.321504e-004	1.065659e+002
3.074100e+001	1.695000e+000	3.268279e-004	1.065143e+002
3.085100e+001	1.805000e+000	3.205042e-004	1.066160e+002
3.094400e+001	1.898000e+000	3.153681e-004	1.068485e+002
3.105300e+001	2.007000e+000	3.109729e-004	1.071615e+002
3.114700e+001	2.101000e+000	3.065759e-004	1.076094e+002
3.121200e+001	2.166000e+000	3.031121e-004	1.080814e+002
