TimeAll	TimeExperiment	R	Theta
2.662600e+001	7.900000e-002	3.696509e-004	1.139215e+002
2.677500e+001	2.280002e-001	3.697008e-004	1.133723e+002
2.688400e+001	3.370001e-001	3.693571e-004	1.127340e+002
2.697800e+001	4.310000e-001	3.686251e-004	1.120740e+002
2.707100e+001	5.240002e-001	3.675606e-004	1.114681e+002
2.716500e+001	6.180000e-001	3.661132e-004	1.108620e+002
2.725800e+001	7.110000e-001	3.641114e-004	1.102267e+002
2.736800e+001	8.210001e-001	3.615185e-004	1.095822e+002
2.746100e+001	9.140000e-001	3.578574e-004	1.088654e+002
2.757000e+001	1.023000e+000	3.539420e-004	1.082685e+002
2.766400e+001	1.117000e+000	3.491240e-004	1.077007e+002
2.775800e+001	1.211000e+000	3.443942e-004	1.072822e+002
2.785100e+001	1.304000e+000	3.391931e-004	1.069481e+002
2.794500e+001	1.398000e+000	3.340853e-004	1.067404e+002
2.803800e+001	1.491000e+000	3.286748e-004	1.066463e+002
2.814800e+001	1.601000e+000	3.232760e-004	1.066790e+002
2.824100e+001	1.694000e+000	3.174247e-004	1.068770e+002
2.835000e+001	1.803000e+000	3.123683e-004	1.071858e+002
2.844400e+001	1.897000e+000	3.078765e-004	1.076005e+002
2.853800e+001	1.991000e+000	3.041762e-004	1.080640e+002
2.860600e+001	2.059000e+000	3.009123e-004	1.085991e+002
