Wavelength	Optical power
nm	dBm
600	-120
602.304	-120
604.608	-120
606.913	-120
609.217	-120
611.521	-120
613.825	-120
616.129	-120
618.434	-120
620.738	-120
623.042	-120
625.346	-120
627.65	-120
629.955	-120
632.259	-120
634.563	-120
636.867	-120
639.171	-120
641.476	-120
643.78	-120
646.084	-120
648.388	-120
650.692	-120
652.997	-120
655.301	-120
657.605	-120
659.909	-120
662.213	-120
664.518	-120
666.822	-120
669.126	-120
671.43	-120
673.734	-120
676.039	-120
678.343	-120
680.647	-120
682.951	-120
685.255	-120
687.56	-120
689.864	-120
692.168	-120
694.472	-120
696.776	-120
699.081	-120
701.385	-120
703.689	-120
705.993	-120
708.297	-120
710.602	-120
712.906	-120
715.21	-120
717.514	-120
719.818	-120
722.123	-120
724.427	-120
726.731	-120
729.035	-120
731.339	-120
733.644	-120
735.948	-81.83
738.252	-120
740.556	-80.98
742.86	-120
745.165	-81.74
747.469	-120
749.773	-81.37
752.077	-120
754.381	-120
756.686	-81.86
758.99	-85.06
761.294	-81.4
763.598	-77.87
765.902	-120
768.207	-90.55
770.511	-120
772.815	-120
775.119	-79.91
777.423	-120
779.728	-83.22
782.032	-80.77
784.336	-78.3
786.64	-120
788.944	-79.09
791.249	-81.75
793.553	-87.59
795.857	-120
798.161	-82.96
800.465	-79.84
802.77	-95.17
805.074	-83.7
807.378	-120
809.682	-120
811.986	-77.42
814.291	-120
816.595	-91.12
818.899	-84.67
821.203	-76.34
823.507	-120
825.812	-78.24
828.116	-79.68
830.42	-120
832.724	-120
835.028	-120
837.333	-80.36
839.637	-78.74
841.941	-76.44
844.245	-80.93
846.549	-78.7
848.854	-77.21
851.158	-79.59
853.462	-76.22
855.766	-78.11
858.07	-78.48
860.375	-120
862.679	-80.37
864.983	-79.36
867.287	-83.81
869.591	-120
871.896	-79.67
874.2	-82.48
876.504	-120
878.808	-89.3
881.112	-82.32
883.417	-80.48
885.721	-84.3
888.025	-83.66
890.329	-81.97
892.633	-81.5
894.938	-86.25
897.242	-82.97
899.546	-80.98
901.85	-79.67
904.154	-81.94
906.459	-81.73
908.763	-81.88
911.067	-80.37
913.371	-81.11
915.675	-80.91
917.98	-80.6
920.284	-80.64
922.588	-81.69
924.892	-80.45
927.196	-82.24
929.501	-80.5
931.805	-80.67
934.109	-80.88
936.413	-82.02
938.717	-83.08
941.022	-80.88
943.326	-81.18
945.63	-81.92
947.934	-81.45
950.238	-81.69
952.543	-82.32
954.847	-84.23
957.151	-83.86
959.455	-84.29
961.759	-84.69
964.064	-84.17
966.368	-84.4
968.672	-84.46
970.976	-83.64
973.28	-84.4
975.585	-83.46
977.889	-83.58
980.193	-82.9
982.497	-82.49
984.801	-83.76
987.106	-82.15
989.41	-81.17
991.714	-81.85
994.018	-81.87
996.322	-81.85
998.627	-82.64
1000.93	-81.22
1003.23	-81.71
1005.54	-81.58
1007.84	-80.45
1010.15	-80.32
1012.45	-80.71
1014.76	-80.19
1017.06	-80.13
1019.36	-79.91
1021.67	-79.56
1023.97	-79.32
1026.28	-79.94
1028.58	-79.25
1030.89	-79.67
1033.19	-79.15
1035.49	-79.16
1037.8	-78.82
1040.1	-78.62
1042.41	-79.27
1044.71	-78.68
1047.01	-78.04
1049.32	-79.39
1051.62	-78.98
1053.93	-79.33
1056.23	-79.15
1058.54	-79.36
1060.84	-78.69
1063.14	-79.27
1065.45	-79.55
1067.75	-79.63
1070.06	-79.78
1072.36	-79.63
1074.67	-79.58
1076.97	-79.76
1079.27	-79.98
1081.58	-79.78
1083.88	-79.8
1086.19	-80.03
1088.49	-80.52
1090.79	-80.3
1093.1	-80.24
1095.4	-80.3
1097.71	-79.57
1100.01	-80.3
1102.32	-80.45
1104.62	-79.85
1106.92	-80.53
1109.23	-81.14
1111.53	-81.62
1113.84	-80.55
1116.14	-80.51
1118.44	-81.35
1120.75	-81.44
1123.05	-81.66
1125.36	-81.09
1127.66	-81.7
1129.97	-81.92
1132.27	-82.1
1134.57	-82.95
1136.88	-83.33
1139.18	-84.87
1141.49	-83.02
1143.79	-84.2
1146.1	-84.47
1148.4	-88.07
1150.7	-87.46
1153.01	-89.32
1155.31	-93.22
1157.62	-93.87
1159.92	-90.43
1162.22	-89.44
1164.53	-94.25
1166.83	-95.65
1169.14	-85.85
1171.44	-92.88
1173.75	-89.57
1176.05	-87.32
1178.35	-89.83
1180.66	-89.29
1182.96	-94.7
1185.27	-94.08
1187.57	-92.21
1189.88	-88.75
1192.18	-89.65
1194.48	-88.34
1196.79	-87.73
1199.09	-88.9
1201.4	-90.01
1203.7	-90.88
1206	-85.77
1208.31	-85.93
1210.61	-88.51
1212.92	-88.28
1215.22	-90.27
1217.53	-88.62
1219.83	-92.39
1222.13	-87.94
1224.44	-89.63
1226.74	-86.81
1229.05	-91.74
1231.35	-87.91
1233.65	-89.52
1235.96	-88.09
1238.26	-89.63
1240.57	-88.01
1242.87	-86.76
1245.18	-87.19
1247.48	-88.66
1249.78	-96.04
1252.09	-86.47
1254.39	-94.15
1256.7	-89.38
1259	-90.42
1261.31	-85.96
1263.61	-88.16
1265.91	-90.22
1268.22	-87.14
1270.52	-87.32
1272.83	-90.01
1275.13	-88.92
1277.43	-88.3
1279.74	-90.02
1282.04	-89.1
1284.35	-88.1
1286.65	-92.05
1288.96	-87.98
1291.26	-95.65
1293.56	-92.8
1295.87	-102.8
1298.17	-91.54
1300.48	-89.48
1302.78	-93.03
1305.09	-96.61
1307.39	-94.81
1309.69	-89.75
1312	-97.55
1314.3	-120
1316.61	-93.31
1318.91	-120
1321.21	-90.15
1323.52	-94.1
1325.82	-92.04
1328.13	-93.03
1330.43	-120
1332.74	-120
1335.04	-90.43
1337.34	-120
1339.65	-120
1341.95	-120
1344.26	-120
1346.56	-94.5
1348.86	-101.69
1351.17	-120
1353.47	-120
1355.78	-120
1358.08	-92.22
1360.39	-120
1362.69	-100.63
1364.99	-96.84
1367.3	-120
1369.6	-120
1371.91	-120
1374.21	-120
1376.52	-120
1378.82	-92.36
1381.12	-120
1383.43	-93.35
1385.73	-92.45
1388.04	-92.81
1390.34	-92.29
1392.64	-120
1394.95	-97.75
1397.25	-120
1399.56	-95.36
1401.86	-94.6
1404.17	-90.83
1406.47	-120
1408.77	-120
1411.08	-91.24
1413.38	-120
1415.69	-120
1417.99	-120
1420.3	-120
1422.6	-89.36
1424.9	-120
1427.21	-120
1429.51	-120
1431.82	-120
1434.12	-92.98
1436.42	-90.29
1438.73	-120
1441.03	-120
1443.34	-120
1445.64	-120
1447.95	-120
1450.25	-120
1452.55	-120
1454.86	-120
1457.16	-120
1459.47	-120
1461.77	-92.43
1464.07	-120
1466.38	-91.01
1468.68	-120
1470.99	-120
1473.29	-99.52
1475.6	-120
1477.9	-105.87
1480.2	-95.72
1482.51	-120
1484.81	-90.73
1487.12	-120
1489.42	-93.17
1491.73	-94.5
1494.03	-91.84
1496.33	-120
1498.64	-97.12
1500.94	-120
1503.25	-95.19
1505.55	-120
1507.85	-120
1510.16	-120
1512.46	-103.43
1514.77	-93.58
1517.07	-120
1519.38	-120
1521.68	-89.31
1523.98	-120
1526.29	-120
1528.59	-120
1530.9	-120
1533.2	-120
1535.51	-101.27
1537.81	-120
1540.11	-93.85
1542.42	-94.62
1544.72	-92.2
1547.03	-120
1549.33	-90.59
1551.63	-120
1553.94	-89.24
1556.24	-92.11
1558.55	-90.89
1560.85	-120
1563.16	-120
1565.46	-93.07
1567.76	-120
1570.07	-120
1572.37	-120
1574.68	-93.79
1576.98	-98.27
1579.28	-120
1581.59	-101.02
1583.89	-120
1586.2	-120
1588.5	-89.55
1590.81	-120
1593.11	-120
1595.41	-93.48
1597.72	-94.96
1600.02	-120
1602.33	-88.35
1604.63	-108.31
1606.94	-120
1609.24	-120
1611.54	-90.97
1613.85	-91.59
1616.15	-120
1618.46	-90.62
1620.76	-95.66
1623.06	-95.74
1625.37	-91.68
1627.67	-120
1629.98	-120
1632.28	-120
1634.59	-97.08
1636.89	-90.62
1639.19	-120
1641.5	-90.77
1643.8	-120
1646.11	-90.88
1648.41	-94.04
1650.72	-91.99
1653.02	-120
1655.32	-120
1657.63	-120
1659.93	-89.97
1662.24	-120
1664.54	-120
1666.84	-101.19
1669.15	-86.02
1671.45	-91
1673.76	-120
1676.06	-120
1678.37	-94.54
1680.67	-120
1682.97	-84.92
1685.28	-90.96
1687.58	-87.75
1689.89	-89.71
1692.19	-88.63
1694.49	-82.96
1696.8	-120
1699.1	-120
1701.41	-84.51
1703.71	-84.21
1706.02	-83.81
1708.32	-84.15
1710.62	-87.73
1712.93	-82.23
1715.23	-120
1717.54	-76.22
1719.84	-120
1722.15	-83.55
1724.45	-120
1726.75	-120
1729.06	-75.73
1731.36	-81.99
1733.67	-104.21
1735.97	-78.23
1738.27	-120
1740.58	-74.22
1742.88	-76.91
1745.19	-120
1747.49	-120
1749.8	-120
1752.1	-120
