Wavelength	Optical power
nm	dBm
600	-120
602.304	-82.49
604.608	-79.44
606.913	-77.79
609.217	-77.7
611.521	-78.25
613.825	-79.63
616.129	-80.84
618.434	-77.64
620.738	-76.44
623.042	-75.54
625.346	-76.36
627.65	-76.74
629.955	-77.32
632.259	-78.85
634.563	-79.92
636.867	-80.57
639.171	-80.07
641.476	-77.82
643.78	-76.8
646.084	-76.56
648.388	-77.66
650.692	-79
652.997	-79.76
655.301	-78.52
657.605	-76.93
659.909	-77.12
662.213	-77.87
664.518	-78.86
666.822	-77.11
669.126	-77.27
671.43	-77.14
673.734	-78.06
676.039	-77.54
678.343	-77.21
680.647	-76.33
682.951	-75.67
685.255	-74.91
687.56	-74.47
689.864	-74.81
692.168	-76.51
694.472	-76.85
696.776	-76.05
699.081	-74.82
701.385	-75.28
703.689	-75.84
705.993	-76.63
708.297	-75.49
710.602	-75.29
712.906	-75.42
715.21	-76.01
717.514	-75.68
719.818	-74.61
722.123	-74.81
724.427	-75.29
726.731	-75.62
729.035	-75.58
731.339	-75.23
733.644	-74.96
735.948	-74.57
738.252	-74.37
740.556	-74.77
742.86	-74.52
745.165	-73.87
747.469	-73.77
749.773	-73.72
752.077	-74.19
754.381	-73.89
756.686	-74.25
758.99	-73.76
761.294	-73.93
763.598	-73.68
765.902	-73.79
768.207	-73.52
770.511	-73.46
772.815	-73.57
775.119	-73.64
777.423	-73.08
779.728	-73.01
782.032	-72.74
784.336	-73.18
786.64	-73.2
788.944	-73.64
791.249	-73.43
793.553	-73.83
795.857	-73.46
798.161	-73.32
800.465	-72.76
802.77	-73
805.074	-72.84
807.378	-73.08
809.682	-73
811.986	-72.91
814.291	-72.44
816.595	-72.29
818.899	-72.91
821.203	-72.86
823.507	-72.65
825.812	-71.94
828.116	-72.01
830.42	-71.94
832.724	-72.16
835.028	-72.17
837.333	-72.33
839.637	-72.26
841.941	-72.3
844.245	-72.07
846.549	-72.29
848.854	-72.22
851.158	-72.34
853.462	-72.22
855.766	-72.34
858.07	-72.64
860.375	-72.85
862.679	-73.01
864.983	-72.97
867.287	-73
869.591	-72.93
871.896	-72.9
874.2	-72.86
876.504	-72.82
878.808	-72.69
881.112	-72.52
883.417	-72.72
885.721	-72.86
888.025	-72.94
890.329	-72.73
892.633	-72.71
894.938	-72.75
897.242	-72.83
899.546	-72.85
901.85	-72.86
904.154	-72.76
906.459	-72.75
908.763	-72.75
911.067	-72.77
913.371	-72.73
915.675	-72.67
917.98	-72.59
920.284	-72.52
922.588	-72.47
924.892	-72.47
927.196	-72.42
929.501	-72.41
931.805	-72.41
934.109	-72.35
936.413	-72.34
938.717	-72.31
941.022	-72.32
943.326	-72.24
945.63	-72.19
947.934	-72.16
950.238	-72.13
952.543	-72.09
954.847	-72.01
957.151	-71.94
959.455	-71.84
961.759	-71.75
964.064	-71.69
966.368	-71.64
968.672	-71.6
970.976	-71.54
973.28	-71.48
975.585	-71.4
977.889	-71.35
980.193	-71.27
982.497	-71.21
984.801	-71.12
987.106	-71.05
989.41	-70.97
991.714	-70.93
994.018	-70.88
996.322	-70.83
998.627	-70.77
1000.93	-70.68
1003.23	-70.58
1005.54	-70.45
1007.84	-70.31
1010.15	-70.22
1012.45	-70.12
1014.76	-70.07
1017.06	-70.01
1019.36	-69.96
1021.67	-69.86
1023.97	-69.76
1026.28	-69.67
1028.58	-69.61
1030.89	-69.59
1033.19	-69.58
1035.49	-69.6
1037.8	-69.63
1040.1	-69.63
1042.41	-69.63
1044.71	-69.66
1047.01	-69.74
1049.32	-69.84
1051.62	-69.96
1053.93	-70.06
1056.23	-70.18
1058.54	-70.32
1060.84	-70.47
1063.14	-70.61
1065.45	-70.7
1067.75	-70.74
1070.06	-70.78
1072.36	-70.83
1074.67	-70.91
1076.97	-70.94
1079.27	-70.99
1081.58	-71.04
1083.88	-71.15
1086.19	-71.19
1088.49	-71.23
1090.79	-71.24
1093.1	-71.28
1095.4	-71.32
1097.71	-71.35
1100.01	-71.35
1102.32	-71.35
1104.62	-71.32
1106.92	-71.34
1109.23	-71.35
1111.53	-71.39
1113.84	-71.4
1116.14	-71.41
1118.44	-71.4
1120.75	-71.41
1123.05	-71.43
1125.36	-71.47
1127.66	-71.48
1129.97	-71.49
1132.27	-71.48
1134.57	-71.49
1136.88	-71.49
1139.18	-71.47
1141.49	-71.5
1143.79	-71.53
1146.1	-71.55
1148.4	-71.52
1150.7	-71.51
1153.01	-71.51
1155.31	-71.52
1157.62	-71.52
1159.92	-71.53
1162.22	-71.58
1164.53	-71.62
1166.83	-71.62
1169.14	-71.61
1171.44	-71.57
1173.75	-71.58
1176.05	-71.58
1178.35	-71.62
1180.66	-71.66
1182.96	-71.68
1185.27	-71.68
1187.57	-71.68
1189.88	-71.7
1192.18	-71.68
1194.48	-71.7
1196.79	-71.72
1199.09	-71.76
1201.4	-71.79
1203.7	-71.77
1206	-71.79
1208.31	-71.83
1210.61	-71.89
1212.92	-71.89
1215.22	-71.85
1217.53	-71.82
1219.83	-71.81
1222.13	-71.83
1224.44	-71.81
1226.74	-71.79
1229.05	-71.76
1231.35	-71.79
1233.65	-71.8
1235.96	-71.82
1238.26	-71.84
1240.57	-71.85
1242.87	-71.88
1245.18	-71.89
1247.48	-71.92
1249.78	-71.92
1252.09	-71.92
1254.39	-71.9
1256.7	-71.88
1259	-71.9
1261.31	-71.94
1263.61	-71.97
1265.91	-71.98
1268.22	-71.99
1270.52	-72.04
1272.83	-72.08
1275.13	-72.14
1277.43	-72.18
1279.74	-72.23
1282.04	-72.25
1284.35	-72.28
1286.65	-72.3
1288.96	-72.32
1291.26	-72.35
1293.56	-72.37
1295.87	-72.41
1298.17	-72.42
1300.48	-72.4
1302.78	-72.34
1305.09	-72.27
1307.39	-72.23
1309.69	-72.23
1312	-72.24
1314.3	-72.23
1316.61	-72.18
1318.91	-72.14
1321.21	-72.11
1323.52	-72.12
1325.82	-72.16
1328.13	-72.16
1330.43	-72.17
1332.74	-72.18
1335.04	-72.2
1337.34	-72.22
1339.65	-72.22
1341.95	-72.2
1344.26	-72.15
1346.56	-72.1
1348.86	-72.06
1351.17	-72.02
1353.47	-71.95
1355.78	-71.88
1358.08	-71.91
1360.39	-71.96
1362.69	-72.09
1364.99	-72.13
1367.3	-72.11
1369.6	-72.03
1371.91	-72.06
1374.21	-72.16
1376.52	-72.13
1378.82	-72.04
1381.12	-72.02
1383.43	-72.12
1385.73	-72.24
1388.04	-72.25
1390.34	-72.18
1392.64	-72.08
1394.95	-71.94
1397.25	-71.92
1399.56	-71.83
1401.86	-71.88
1404.17	-71.9
1406.47	-72.03
1408.77	-72.05
1411.08	-72.08
1413.38	-72
1415.69	-72
1417.99	-71.98
1420.3	-72.03
1422.6	-72.05
1424.9	-72.07
1427.21	-72.12
1429.51	-72.17
1431.82	-72.19
1434.12	-72.2
1436.42	-72.17
1438.73	-72.17
1441.03	-72.17
1443.34	-72.18
1445.64	-72.15
1447.95	-72.12
1450.25	-72.09
1452.55	-72.09
1454.86	-72.06
1457.16	-72.06
1459.47	-72.05
1461.77	-71.99
1464.07	-71.93
1466.38	-71.88
1468.68	-71.89
1470.99	-71.93
1473.29	-71.97
1475.6	-72
1477.9	-72.01
1480.2	-72.01
1482.51	-71.99
1484.81	-72
1487.12	-72.03
1489.42	-72.07
1491.73	-72.09
1494.03	-72.09
1496.33	-72.1
1498.64	-72.12
1500.94	-72.12
1503.25	-72.1
1505.55	-72.06
1507.85	-72
1510.16	-71.97
1512.46	-71.93
1514.77	-71.94
1517.07	-71.94
1519.38	-71.96
1521.68	-71.94
1523.98	-71.9
1526.29	-71.88
1528.59	-71.88
1530.9	-71.89
1533.2	-71.89
1535.51	-71.9
1537.81	-71.92
1540.11	-71.93
1542.42	-71.92
1544.72	-71.92
1547.03	-71.92
1549.33	-71.95
1551.63	-71.96
1553.94	-71.97
1556.24	-71.99
1558.55	-72.02
1560.85	-72.03
1563.16	-72.02
1565.46	-72
1567.76	-71.98
1570.07	-72
1572.37	-72
1574.68	-71.98
1576.98	-71.94
1579.28	-71.9
1581.59	-71.86
1583.89	-71.86
1586.2	-71.85
1588.5	-71.85
1590.81	-71.83
1593.11	-71.83
1595.41	-71.83
1597.72	-71.84
1600.02	-71.82
1602.33	-71.83
1604.63	-71.8
1606.94	-71.82
1609.24	-71.82
1611.54	-71.85
1613.85	-71.82
1616.15	-71.82
1618.46	-71.8
1620.76	-71.8
1623.06	-71.81
1625.37	-71.81
1627.67	-71.85
1629.98	-71.86
1632.28	-71.9
1634.59	-71.89
1636.89	-71.9
1639.19	-71.89
1641.5	-71.9
1643.8	-71.89
1646.11	-71.87
1648.41	-71.88
1650.72	-71.89
1653.02	-71.95
1655.32	-72.04
1657.63	-72.11
1659.93	-72.19
1662.24	-72.23
1664.54	-72.26
1666.84	-72.34
1669.15	-72.36
1671.45	-72.43
1673.76	-72.46
1676.06	-72.48
1678.37	-72.52
1680.67	-72.49
1682.97	-72.44
1685.28	-72.41
1687.58	-72.32
1689.89	-72.35
1692.19	-72.4
1694.49	-72.42
1696.8	-72.4
1699.1	-72.21
1701.41	-72.2
1703.71	-72.31
1706.02	-72.3
1708.32	-72.43
1710.62	-72.12
1712.93	-72.35
1715.23	-72.2
1717.54	-72.11
1719.84	-71.39
1722.15	-71.19
1724.45	-71.15
1726.75	-71.45
1729.06	-71.69
1731.36	-71.41
1733.67	-71.08
1735.97	-70.52
1738.27	-70.49
1740.58	-70.47
1742.88	-70.89
1745.19	-71.21
1747.49	-70.98
1749.8	-72.39
1752.1	-74.7
