Wavelength	Optical power
nm	dBm
600	-120
602.304	-120
604.608	-120
606.913	-120
609.217	-120
611.521	-120
613.825	-120
616.129	-120
618.434	-120
620.738	-120
623.042	-120
625.346	-120
627.65	-120
629.955	-120
632.259	-120
634.563	-120
636.867	-120
639.171	-120
641.476	-120
643.78	-120
646.084	-120
648.388	-120
650.692	-120
652.997	-120
655.301	-120
657.605	-120
659.909	-120
662.213	-120
664.518	-120
666.822	-120
669.126	-120
671.43	-120
673.734	-120
676.039	-120
678.343	-120
680.647	-120
682.951	-120
685.255	-120
687.56	-120
689.864	-120
692.168	-120
694.472	-120
696.776	-120
699.081	-120
701.385	-79.07
703.689	-120
705.993	-79.91
708.297	-84.18
710.602	-96.59
712.906	-120
715.21	-120
717.514	-83.68
719.818	-83.19
722.123	-85.2
724.427	-120
726.731	-120
729.035	-120
731.339	-79.07
733.644	-82.33
735.948	-120
738.252	-120
740.556	-120
742.86	-84.65
745.165	-95.42
747.469	-120
749.773	-120
752.077	-83.92
754.381	-89.58
756.686	-120
758.99	-81.99
761.294	-81.84
763.598	-77.25
765.902	-80.83
768.207	-120
770.511	-81.65
772.815	-120
775.119	-120
777.423	-120
779.728	-79.6
782.032	-120
784.336	-86.45
786.64	-120
788.944	-120
791.249	-80.62
793.553	-83.17
795.857	-120
798.161	-120
800.465	-120
802.77	-81.41
805.074	-79.92
807.378	-120
809.682	-85.44
811.986	-77.94
814.291	-120
816.595	-120
818.899	-96.99
821.203	-120
823.507	-120
825.812	-78.79
828.116	-120
830.42	-99.04
832.724	-120
835.028	-89.97
837.333	-120
839.637	-78.92
841.941	-81.53
844.245	-81.5
846.549	-86.19
848.854	-120
851.158	-85.51
853.462	-76.87
855.766	-80.11
858.07	-78.61
860.375	-81.58
862.679	-82.43
864.983	-89.29
867.287	-78.81
869.591	-79.63
871.896	-82.34
874.2	-81.09
876.504	-77.18
878.808	-79.22
881.112	-81.45
883.417	-82.69
885.721	-80.54
888.025	-81.13
890.329	-78.83
892.633	-79.92
894.938	-79.76
897.242	-79.44
899.546	-78.29
901.85	-79.38
904.154	-78.36
906.459	-81.4
908.763	-80.31
911.067	-79.3
913.371	-77.8
915.675	-80.61
917.98	-77.92
920.284	-80.43
922.588	-80.86
924.892	-78.56
927.196	-79.43
929.501	-78.7
931.805	-79.67
934.109	-80.01
936.413	-79.88
938.717	-80.06
941.022	-80.34
943.326	-80.65
945.63	-80.01
947.934	-80.99
950.238	-80.7
952.543	-80.54
954.847	-81.23
957.151	-81.43
959.455	-80.82
961.759	-81.41
964.064	-81.44
966.368	-81.76
968.672	-81.85
970.976	-82.23
973.28	-81.67
975.585	-81.38
977.889	-82.2
980.193	-81.61
982.497	-82.74
984.801	-80.13
987.106	-80.51
989.41	-81.09
991.714	-79.91
994.018	-80.29
996.322	-80.21
998.627	-78.99
1000.93	-79.28
1003.23	-79.48
1005.54	-78.7
1007.84	-79.09
1010.15	-78.22
1012.45	-77.84
1014.76	-77.94
1017.06	-77.96
1019.36	-77.81
1021.67	-77.29
1023.97	-77.06
1026.28	-77.41
1028.58	-76.9
1030.89	-77.06
1033.19	-76.48
1035.49	-76.22
1037.8	-76.33
1040.1	-76.41
1042.41	-76.35
1044.71	-76.32
1047.01	-76.41
1049.32	-76.46
1051.62	-77.01
1053.93	-76.6
1056.23	-76.93
1058.54	-76.62
1060.84	-77.06
1063.14	-77.45
1065.45	-76.89
1067.75	-77.04
1070.06	-77.26
1072.36	-77.34
1074.67	-77.19
1076.97	-77.65
1079.27	-77.84
1081.58	-78.09
1083.88	-77.77
1086.19	-77.87
1088.49	-78.65
1090.79	-78.15
1093.1	-78.51
1095.4	-78.39
1097.71	-78.26
1100.01	-78.76
1102.32	-78.63
1104.62	-78.64
1106.92	-78.27
1109.23	-78.47
1111.53	-79.18
1113.84	-79.26
1116.14	-78.77
1118.44	-78.61
1120.75	-79.06
1123.05	-79.26
1125.36	-79.84
1127.66	-80.13
1129.97	-80.12
1132.27	-81.06
1134.57	-80.73
1136.88	-81.41
1139.18	-82.95
1141.49	-83.45
1143.79	-83.76
1146.1	-85.23
1148.4	-87.8
1150.7	-85.39
1153.01	-120
1155.31	-88.14
1157.62	-89.12
1159.92	-92.62
1162.22	-95.06
1164.53	-94.51
1166.83	-91.37
1169.14	-91.98
1171.44	-91.78
1173.75	-89.42
1176.05	-88.74
1178.35	-88.62
1180.66	-88.91
1182.96	-87.67
1185.27	-89.21
1187.57	-88.28
1189.88	-87.44
1192.18	-87.83
1194.48	-89.47
1196.79	-89.62
1199.09	-120
1201.4	-88.15
1203.7	-88.66
1206	-87.97
1208.31	-89.14
1210.61	-89.52
1212.92	-87.85
1215.22	-89
1217.53	-86.33
1219.83	-89.71
1222.13	-86.67
1224.44	-85.93
1226.74	-88.17
1229.05	-86.16
1231.35	-85.7
1233.65	-86.01
1235.96	-85.61
1238.26	-86.12
1240.57	-84.93
1242.87	-85.14
1245.18	-86.02
1247.48	-84.93
1249.78	-86.58
1252.09	-85.98
1254.39	-87.35
1256.7	-84.77
1259	-86.73
1261.31	-85.77
1263.61	-85.85
1265.91	-84.46
1268.22	-87.09
1270.52	-86.16
1272.83	-86.11
1275.13	-84.25
1277.43	-85.29
1279.74	-88.81
1282.04	-85.7
1284.35	-87.54
1286.65	-86.42
1288.96	-87.71
1291.26	-91.13
1293.56	-85.63
1295.87	-86.05
1298.17	-86
1300.48	-87
1302.78	-87.29
1305.09	-86.42
1307.39	-92.72
1309.69	-87.45
1312	-88.36
1314.3	-87.36
1316.61	-87.94
1318.91	-89.01
1321.21	-91.01
1323.52	-100.56
1325.82	-102.21
1328.13	-120
1330.43	-120
1332.74	-91.97
1335.04	-120
1337.34	-120
1339.65	-120
1341.95	-102.98
1344.26	-120
1346.56	-120
1348.86	-97.28
1351.17	-120
1353.47	-120
1355.78	-120
1358.08	-120
1360.39	-120
1362.69	-120
1364.99	-120
1367.3	-120
1369.6	-120
1371.91	-120
1374.21	-99.22
1376.52	-120
1378.82	-120
1381.12	-120
1383.43	-120
1385.73	-120
1388.04	-120
1390.34	-96.98
1392.64	-120
1394.95	-120
1397.25	-101.41
1399.56	-120
1401.86	-120
1404.17	-95.53
1406.47	-120
1408.77	-93.95
1411.08	-120
1413.38	-95.37
1415.69	-95.45
1417.99	-120
1420.3	-120
1422.6	-120
1424.9	-120
1427.21	-93.69
1429.51	-120
1431.82	-120
1434.12	-120
1436.42	-120
1438.73	-120
1441.03	-99.85
1443.34	-120
1445.64	-120
1447.95	-124.46
1450.25	-120
1452.55	-120
1454.86	-120
1457.16	-120
1459.47	-120
1461.77	-120
1464.07	-120
1466.38	-120
1468.68	-120
1470.99	-120
1473.29	-120
1475.6	-120
1477.9	-120
1480.2	-120
1482.51	-120
1484.81	-92.43
1487.12	-92.83
1489.42	-120
1491.73	-120
1494.03	-120
1496.33	-120
1498.64	-120
1500.94	-120
1503.25	-120
1505.55	-120
1507.85	-120
1510.16	-120
1512.46	-120
1514.77	-120
1517.07	-120
1519.38	-120
1521.68	-120
1523.98	-120
1526.29	-93.75
1528.59	-120
1530.9	-95.92
1533.2	-120
1535.51	-120
1537.81	-120
1540.11	-96.25
1542.42	-120
1544.72	-120
1547.03	-120
1549.33	-120
1551.63	-120
1553.94	-120
1556.24	-120
1558.55	-120
1560.85	-120
1563.16	-94.37
1565.46	-120
1567.76	-120
1570.07	-120
1572.37	-120
1574.68	-120
1576.98	-120
1579.28	-120
1581.59	-120
1583.89	-120
1586.2	-101.51
1588.5	-91.87
1590.81	-120
1593.11	-120
1595.41	-120
1597.72	-120
1600.02	-120
1602.33	-120
1604.63	-120
1606.94	-120
1609.24	-120
1611.54	-113.54
1613.85	-104.77
1616.15	-120
1618.46	-120
1620.76	-120
1623.06	-120
1625.37	-120
1627.67	-120
1629.98	-120
1632.28	-120
1634.59	-120
1636.89	-120
1639.19	-120
1641.5	-120
1643.8	-120
1646.11	-120
1648.41	-120
1650.72	-120
1653.02	-120
1655.32	-120
1657.63	-120
1659.93	-120
1662.24	-120
1664.54	-120
1666.84	-120
1669.15	-120
1671.45	-120
1673.76	-120
1676.06	-120
1678.37	-120
1680.67	-120
1682.97	-120
1685.28	-120
1687.58	-120
1689.89	-120
1692.19	-120
1694.49	-120
1696.8	-120
1699.1	-120
1701.41	-90.58
1703.71	-85.7
1706.02	-120
1708.32	-120
1710.62	-94.04
1712.93	-89.26
1715.23	-81.36
1717.54	-120
1719.84	-120
1722.15	-120
1724.45	-120
1726.75	-81.37
1729.06	-120
1731.36	-120
1733.67	-120
1735.97	-120
1738.27	-75.95
1740.58	-76.01
1742.88	-120
1745.19	-120
1747.49	-77.52
1749.8	-120
1752.1	-120
