Wavelength	Optical power
nm	dBm
600	-120
602.304	-120
604.608	-120
606.913	-120
609.217	-120
611.521	-120
613.825	-120
616.129	-120
618.434	-120
620.738	-120
623.042	-120
625.346	-120
627.65	-120
629.955	-120
632.259	-120
634.563	-120
636.867	-120
639.171	-120
641.476	-120
643.78	-120
646.084	-120
648.388	-120
650.692	-120
652.997	-78.23
655.301	-120
657.605	-120
659.909	-80.11
662.213	-120
664.518	-120
666.822	-120
669.126	-79.77
671.43	-120
673.734	-120
676.039	-120
678.343	-120
680.647	-120
682.951	-80.55
685.255	-120
687.56	-78.13
689.864	-120
692.168	-120
694.472	-120
696.776	-120
699.081	-120
701.385	-120
703.689	-120
705.993	-120
708.297	-120
710.602	-120
712.906	-120
715.21	-120
717.514	-120
719.818	-81.8
722.123	-120
724.427	-120
726.731	-120
729.035	-120
731.339	-120
733.644	-120
735.948	-120
738.252	-81.61
740.556	-78.42
742.86	-89.16
745.165	-85.39
747.469	-80.64
749.773	-120
752.077	-81.83
754.381	-81.02
756.686	-120
758.99	-83.87
761.294	-120
763.598	-86.9
765.902	-89.49
768.207	-120
770.511	-83.13
772.815	-120
775.119	-120
777.423	-81.94
779.728	-78.66
782.032	-79.89
784.336	-87.67
786.64	-77
788.944	-120
791.249	-83.89
793.553	-87.85
795.857	-76.81
798.161	-80.37
800.465	-120
802.77	-87.46
805.074	-75.77
807.378	-82.37
809.682	-82.75
811.986	-120
814.291	-120
816.595	-120
818.899	-77.52
821.203	-87.89
823.507	-77.32
825.812	-78.4
828.116	-120
830.42	-120
832.724	-79.57
835.028	-81.62
837.333	-82.89
839.637	-77.85
841.941	-80.84
844.245	-78.17
846.549	-78.24
848.854	-78.73
851.158	-89.63
853.462	-120
855.766	-120
858.07	-120
860.375	-87.85
862.679	-120
864.983	-120
867.287	-120
869.591	-120
871.896	-120
874.2	-120
876.504	-120
878.808	-120
881.112	-120
883.417	-120
885.721	-83.46
888.025	-84.69
890.329	-92.61
892.633	-85.1
894.938	-96.73
897.242	-86.42
899.546	-86.97
901.85	-83.3
904.154	-83.35
906.459	-84.62
908.763	-83.91
911.067	-85.4
913.371	-84.19
915.675	-88.33
917.98	-85.61
920.284	-85.15
922.588	-86.73
924.892	-95.39
927.196	-88.67
929.501	-89.48
931.805	-87.71
934.109	-85.43
936.413	-87.78
938.717	-120
941.022	-86.99
943.326	-85.15
945.63	-85.14
947.934	-87.22
950.238	-86.57
952.543	-88.36
954.847	-87.4
957.151	-120
959.455	-93.27
961.759	-87.61
964.064	-86.5
966.368	-89.66
968.672	-86.82
970.976	-91.02
973.28	-120
975.585	-86.98
977.889	-88.2
980.193	-86.74
982.497	-87.47
984.801	-90.72
987.106	-91.27
989.41	-86.89
991.714	-84.73
994.018	-85.63
996.322	-88.67
998.627	-87.64
1000.93	-85.04
1003.23	-86.24
1005.54	-86.1
1007.84	-84.74
1010.15	-86.58
1012.45	-83.71
1014.76	-87.38
1017.06	-84.06
1019.36	-83.85
1021.67	-85.14
1023.97	-84.59
1026.28	-82.67
1028.58	-84.55
1030.89	-83.85
1033.19	-83.36
1035.49	-81.44
1037.8	-82.57
1040.1	-82.67
1042.41	-83.35
1044.71	-82.27
1047.01	-81.83
1049.32	-84.48
1051.62	-82.57
1053.93	-82.07
1056.23	-82.9
1058.54	-82.55
1060.84	-82.08
1063.14	-82.32
1065.45	-81.76
1067.75	-82.47
1070.06	-80.94
1072.36	-82.78
1074.67	-81.24
1076.97	-81.47
1079.27	-82.23
1081.58	-82.27
1083.88	-83.55
1086.19	-83.58
1088.49	-82.14
1090.79	-81.41
1093.1	-82.01
1095.4	-82.72
1097.71	-83.87
1100.01	-83.89
1102.32	-82.15
1104.62	-82.28
1106.92	-82.42
1109.23	-82.35
1111.53	-82.57
1113.84	-82.79
1116.14	-86.52
1118.44	-82.72
1120.75	-81.83
1123.05	-84.06
1125.36	-82.17
1127.66	-83.71
1129.97	-83.05
1132.27	-84.05
1134.57	-83.49
1136.88	-85.54
1139.18	-86.14
1141.49	-86.48
1143.79	-85.12
1146.1	-94.83
1148.4	-85.96
1150.7	-87.61
1153.01	-101.15
1155.31	-86.14
1157.62	-90.15
1159.92	-87.1
1162.22	-87.56
1164.53	-90
1166.83	-87.85
1169.14	-86.71
1171.44	-91.56
1173.75	-120
1176.05	-90.38
1178.35	-88.56
1180.66	-98.11
1182.96	-86.27
1185.27	-85.81
1187.57	-88.71
1189.88	-89.56
1192.18	-120
1194.48	-90.49
1196.79	-89.63
1199.09	-86.19
1201.4	-86.37
1203.7	-86.39
1206	-94.53
1208.31	-86.54
1210.61	-87.78
1212.92	-120
1215.22	-86.76
1217.53	-90.3
1219.83	-86.06
1222.13	-89.64
1224.44	-94.2
1226.74	-120
1229.05	-88.29
1231.35	-88.02
1233.65	-86.96
1235.96	-89.77
1238.26	-89.7
1240.57	-88.5
1242.87	-89.39
1245.18	-91.1
1247.48	-88.66
1249.78	-86.03
1252.09	-85.4
1254.39	-88.1
1256.7	-87.03
1259	-91.71
1261.31	-87.36
1263.61	-86.35
1265.91	-86.89
1268.22	-84.61
1270.52	-94.57
1272.83	-89.52
1275.13	-86.31
1277.43	-87.24
1279.74	-91.78
1282.04	-88.85
1284.35	-88.06
1286.65	-88.72
1288.96	-87.9
1291.26	-87.77
1293.56	-85.53
1295.87	-87.28
1298.17	-87.33
1300.48	-87.28
1302.78	-90.74
1305.09	-89.04
1307.39	-88.02
1309.69	-92.97
1312	-120
1314.3	-87.74
1316.61	-90.25
1318.91	-91.79
1321.21	-96.34
1323.52	-93.28
1325.82	-94.57
1328.13	-93.92
1330.43	-89.97
1332.74	-88.64
1335.04	-120
1337.34	-88.87
1339.65	-90.89
1341.95	-91.02
1344.26	-89.15
1346.56	-89.69
1348.86	-93.03
1351.17	-90.8
1353.47	-89.99
1355.78	-95.28
1358.08	-89.22
1360.39	-88.61
1362.69	-95.04
1364.99	-93.24
1367.3	-120
1369.6	-120
1371.91	-120
1374.21	-92.71
1376.52	-91.84
1378.82	-89.96
1381.12	-93.15
1383.43	-87.39
1385.73	-92.21
1388.04	-98
1390.34	-91.22
1392.64	-91.21
1394.95	-120
1397.25	-120
1399.56	-96.81
1401.86	-89.19
1404.17	-91.27
1406.47	-96.5
1408.77	-120
1411.08	-92.73
1413.38	-90.76
1415.69	-96.29
1417.99	-91.43
1420.3	-89.98
1422.6	-90.07
1424.9	-90.1
1427.21	-90.68
1429.51	-88.51
1431.82	-90.28
1434.12	-89.71
1436.42	-91.04
1438.73	-103.67
1441.03	-88.93
1443.34	-87.69
1445.64	-120
1447.95	-93.46
1450.25	-93.17
1452.55	-88.86
1454.86	-92.79
1457.16	-98.58
1459.47	-95.11
1461.77	-88.2
1464.07	-88.62
1466.38	-94.98
1468.68	-94.73
1470.99	-91.19
1473.29	-120
1475.6	-89.59
1477.9	-120
1480.2	-88.65
1482.51	-90.84
1484.81	-89.97
1487.12	-87.46
1489.42	-88.34
1491.73	-97.07
1494.03	-90.77
1496.33	-90.89
1498.64	-94.42
1500.94	-88.51
1503.25	-89.52
1505.55	-88.63
1507.85	-90.11
1510.16	-99.64
1512.46	-93.89
1514.77	-88
1517.07	-88.11
1519.38	-93.01
1521.68	-90.06
1523.98	-99.7
1526.29	-89.87
1528.59	-89.97
1530.9	-120
1533.2	-88.66
1535.51	-87.73
1537.81	-90.96
1540.11	-91.01
1542.42	-90.05
1544.72	-89.97
1547.03	-90.48
1549.33	-96.59
1551.63	-120
1553.94	-101.03
1556.24	-91.86
1558.55	-93.36
1560.85	-94.84
1563.16	-89.01
1565.46	-90.82
1567.76	-88.45
1570.07	-89.66
1572.37	-88.87
1574.68	-90.1
1576.98	-97.71
1579.28	-89.19
1581.59	-90.64
1583.89	-120
1586.2	-97.24
1588.5	-90.67
1590.81	-91.19
1593.11	-88.53
1595.41	-88.18
1597.72	-93.58
1600.02	-91.63
1602.33	-91.05
1604.63	-90.63
1606.94	-99.12
1609.24	-90.4
1611.54	-89.19
1613.85	-90.25
1616.15	-90.6
1618.46	-91.77
1620.76	-94.21
1623.06	-89.82
1625.37	-107.84
1627.67	-88.93
1629.98	-87.83
1632.28	-89.61
1634.59	-89.06
1636.89	-120
1639.19	-92.4
1641.5	-89.54
1643.8	-87.57
1646.11	-91.68
1648.41	-91.4
1650.72	-87.47
1653.02	-120
1655.32	-102.01
1657.63	-120
1659.93	-87.94
1662.24	-89.82
1664.54	-87.73
1666.84	-92.22
1669.15	-87
1671.45	-96.94
1673.76	-89.37
1676.06	-86.8
1678.37	-92.49
1680.67	-85.42
1682.97	-85.06
1685.28	-120
1687.58	-82.71
1689.89	-84.33
1692.19	-81.08
1694.49	-84.63
1696.8	-86.57
1699.1	-83.72
1701.41	-81.02
1703.71	-82.13
1706.02	-81.33
1708.32	-88.1
1710.62	-79.1
1712.93	-93.43
1715.23	-78.05
1717.54	-79.28
1719.84	-79.13
1722.15	-77.31
1724.45	-88.34
1726.75	-79.14
1729.06	-88.36
1731.36	-76.78
1733.67	-75.61
1735.97	-78.07
1738.27	-74.9
1740.58	-74.25
1742.88	-74.62
1745.19	-76.25
1747.49	-75.58
1749.8	-76.3
1752.1	-73.35
