TimeAll	TimeExperiment	R	Theta
1.837780e+002	8.099985e-002	9.159116e-005	1.053633e+002
1.839110e+002	2.140000e-001	9.158894e-005	1.053094e+002
1.840200e+002	3.230000e-001	9.157187e-005	1.052406e+002
1.841140e+002	4.170001e-001	9.154314e-005	1.051914e+002
1.842230e+002	5.260000e-001	9.154413e-005	1.051535e+002
1.843320e+002	6.350000e-001	9.153079e-005	1.051085e+002
1.844260e+002	7.289999e-001	9.150900e-005	1.050589e+002
1.845350e+002	8.380001e-001	9.152117e-005	1.050114e+002
1.846290e+002	9.319999e-001	9.152515e-005	1.049710e+002
1.847380e+002	1.041000e+000	9.150926e-005	1.049549e+002
1.848470e+002	1.150000e+000	9.149672e-005	1.048896e+002
1.849560e+002	1.259000e+000	9.147592e-005	1.048500e+002
1.850660e+002	1.369000e+000	9.147087e-005	1.048048e+002
1.851750e+002	1.478000e+000	9.147701e-005	1.047754e+002
1.852680e+002	1.571000e+000	9.145327e-005	1.047212e+002
1.853780e+002	1.681000e+000	9.147095e-005	1.046853e+002
1.854710e+002	1.774000e+000	9.145376e-005	1.046413e+002
1.855650e+002	1.868000e+000	9.145729e-005	1.046191e+002
1.856580e+002	1.961000e+000	9.143144e-005	1.045808e+002
1.857520e+002	2.055000e+000	9.141732e-005	1.045446e+002
1.858460e+002	2.149000e+000	9.143037e-005	1.045024e+002
1.859550e+002	2.258000e+000	9.143861e-005	1.044792e+002
1.860480e+002	2.351000e+000	9.141596e-005	1.044484e+002
1.861580e+002	2.461000e+000	9.143354e-005	1.044066e+002
1.862670e+002	2.570000e+000	9.143602e-005	1.043552e+002
1.863600e+002	2.663000e+000	9.142063e-005	1.043221e+002
1.864540e+002	2.757000e+000	9.142278e-005	1.043041e+002
1.865480e+002	2.851000e+000	9.141013e-005	1.042523e+002
1.866410e+002	2.944000e+000	9.141811e-005	1.042304e+002
1.867350e+002	3.038000e+000	9.140069e-005	1.041921e+002
1.868440e+002	3.147000e+000	9.141432e-005	1.041425e+002
1.869380e+002	3.241000e+000	9.141230e-005	1.041227e+002
1.870310e+002	3.334000e+000	9.140931e-005	1.040810e+002
1.871250e+002	3.428000e+000	9.139380e-005	1.040471e+002
1.872340e+002	3.537000e+000	9.142411e-005	1.040187e+002
1.873430e+002	3.646000e+000	9.140072e-005	1.039806e+002
1.874370e+002	3.740000e+000	9.140740e-005	1.039329e+002
1.875460e+002	3.849000e+000	9.141074e-005	1.038951e+002
1.876550e+002	3.958000e+000	9.141277e-005	1.038497e+002
1.877490e+002	4.052000e+000	9.140989e-005	1.038112e+002
1.878420e+002	4.145000e+000	9.140325e-005	1.037877e+002
1.879520e+002	4.255000e+000	9.141174e-005	1.037420e+002
1.880610e+002	4.364000e+000	9.142540e-005	1.037038e+002
1.881700e+002	4.473000e+000	9.141897e-005	1.036741e+002
1.882640e+002	4.567000e+000	9.143369e-005	1.036253e+002
1.883730e+002	4.676000e+000	9.143630e-005	1.036056e+002
1.884820e+002	4.785000e+000	9.141328e-005	1.035574e+002
1.885910e+002	4.894000e+000	9.143430e-005	1.035117e+002
1.886850e+002	4.988000e+000	9.144712e-005	1.034817e+002
1.887780e+002	5.081000e+000	9.144532e-005	1.034476e+002
1.888720e+002	5.175000e+000	9.143454e-005	1.034045e+002
1.889810e+002	5.284000e+000	9.144726e-005	1.033664e+002
1.890900e+002	5.393000e+000	9.148027e-005	1.033319e+002
1.892000e+002	5.503000e+000	9.146517e-005	1.032930e+002
1.893090e+002	5.612000e+000	9.144937e-005	1.032511e+002
1.894020e+002	5.705000e+000	9.148575e-005	1.032101e+002
1.895120e+002	5.815000e+000	9.147177e-005	1.031876e+002
1.896050e+002	5.908000e+000	9.149014e-005	1.031306e+002
1.896990e+002	6.002000e+000	9.148035e-005	1.031194e+002
1.898080e+002	6.111000e+000	9.150655e-005	1.030792e+002
1.899020e+002	6.205000e+000	9.151310e-005	1.030350e+002
1.899950e+002	6.298000e+000	9.153148e-005	1.030064e+002
1.901040e+002	6.407000e+000	9.153590e-005	1.029750e+002
1.902140e+002	6.517000e+000	9.152937e-005	1.029319e+002
1.903070e+002	6.610000e+000	9.155059e-005	1.028949e+002
1.904010e+002	6.704000e+000	9.155505e-005	1.028667e+002
1.904940e+002	6.797000e+000	9.158788e-005	1.028203e+002
1.905880e+002	6.891000e+000	9.155984e-005	1.027865e+002
1.906820e+002	6.985000e+000	9.159148e-005	1.027541e+002
1.907910e+002	7.094000e+000	9.159210e-005	1.027168e+002
1.909000e+002	7.203000e+000	9.159899e-005	1.026765e+002
1.909940e+002	7.297000e+000	9.161872e-005	1.026300e+002
1.911030e+002	7.406000e+000	9.163867e-005	1.026011e+002
1.912120e+002	7.515000e+000	9.164934e-005	1.025490e+002
1.913060e+002	7.609000e+000	9.163588e-005	1.025108e+002
1.913990e+002	7.702000e+000	9.167909e-005	1.024694e+002
1.915080e+002	7.811000e+000	9.167816e-005	1.024438e+002
1.916180e+002	7.921000e+000	9.168774e-005	1.023884e+002
1.917110e+002	8.014000e+000	9.171849e-005	1.023604e+002
1.918200e+002	8.123000e+000	9.171680e-005	1.023095e+002
1.919300e+002	8.233000e+000	9.173747e-005	1.022827e+002
1.920390e+002	8.342000e+000	9.172350e-005	1.022410e+002
1.921480e+002	8.451000e+000	9.174812e-005	1.021841e+002
1.922420e+002	8.545000e+000	9.177758e-005	1.021415e+002
1.923350e+002	8.638000e+000	9.177504e-005	1.021157e+002
1.924290e+002	8.732000e+000	9.178264e-005	1.020805e+002
1.925220e+002	8.825000e+000	9.181730e-005	1.020340e+002
1.926160e+002	8.919000e+000	9.182163e-005	1.020071e+002
1.927100e+002	9.013000e+000	9.183022e-005	1.019876e+002
1.928190e+002	9.122000e+000	9.183712e-005	1.019239e+002
1.929280e+002	9.231000e+000	9.184480e-005	1.018717e+002
1.930220e+002	9.325000e+000	9.189865e-005	1.018528e+002
1.931310e+002	9.434000e+000	9.188586e-005	1.018079e+002
1.932400e+002	9.543000e+000	9.191081e-005	1.017714e+002
1.933490e+002	9.652000e+000	9.192770e-005	1.017202e+002
1.934580e+002	9.761000e+000	9.195109e-005	1.016755e+002
1.935680e+002	9.871000e+000	9.198440e-005	1.016421e+002
1.936610e+002	9.964000e+000	9.197861e-005	1.016020e+002
1.937700e+002	1.007300e+001	9.199842e-005	1.015545e+002
1.938800e+002	1.018300e+001	9.201017e-005	1.015202e+002
