TimeAll	TimeExperiment	R	Theta
5.388600e+001	8.299994e-002	9.208558e-005	1.049350e+002
5.401900e+001	2.160001e-001	9.206450e-005	1.047130e+002
5.412800e+001	3.250000e-001	9.206265e-005	1.045341e+002
5.422200e+001	4.189999e-001	9.208920e-005	1.043340e+002
5.433100e+001	5.280001e-001	9.206989e-005	1.041469e+002
5.442500e+001	6.220000e-001	9.207200e-005	1.039133e+002
5.451800e+001	7.149999e-001	9.209650e-005	1.037221e+002
5.462700e+001	8.240001e-001	9.215833e-005	1.035195e+002
5.472100e+001	9.180000e-001	9.219839e-005	1.032712e+002
5.483000e+001	1.027000e+000	9.223311e-005	1.030654e+002
5.492400e+001	1.121000e+000	9.230380e-005	1.028129e+002
5.503300e+001	1.230000e+000	9.236817e-005	1.025942e+002
5.512700e+001	1.324000e+000	9.245896e-005	1.023581e+002
5.522000e+001	1.417000e+000	9.254004e-005	1.021298e+002
5.531400e+001	1.511000e+000	9.266655e-005	1.019043e+002
5.542300e+001	1.620000e+000	9.278498e-005	1.016651e+002
5.551700e+001	1.714000e+000	9.295568e-005	1.013795e+002
5.562600e+001	1.823000e+000	9.310602e-005	1.011656e+002
5.573500e+001	1.932000e+000	9.326405e-005	1.008834e+002
5.582900e+001	2.026000e+000	9.347009e-005	1.006264e+002
5.592200e+001	2.119000e+000	9.368994e-005	1.003905e+002
5.601600e+001	2.213000e+000	9.391506e-005	1.001448e+002
5.610900e+001	2.306000e+000	9.413894e-005	9.990912e+001
5.621900e+001	2.416000e+000	9.437011e-005	9.968577e+001
5.631200e+001	2.509000e+000	9.469943e-005	9.942165e+001
5.640600e+001	2.603000e+000	9.498029e-005	9.919167e+001
5.651500e+001	2.712000e+000	9.533189e-005	9.893188e+001
5.660900e+001	2.806000e+000	9.565329e-005	9.870313e+001
5.670200e+001	2.899000e+000	9.599892e-005	9.847510e+001
5.679600e+001	2.993000e+000	9.639035e-005	9.825311e+001
5.690500e+001	3.102000e+000	9.682296e-005	9.803255e+001
5.701400e+001	3.211000e+000	9.726175e-005	9.779575e+001
5.712300e+001	3.320000e+000	9.776075e-005	9.758273e+001
5.721700e+001	3.414000e+000	9.830474e-005	9.736364e+001
5.732600e+001	3.523000e+000	9.878132e-005	9.717445e+001
5.742000e+001	3.617000e+000	9.933326e-005	9.696190e+001
5.752900e+001	3.726000e+000	9.985506e-005	9.680962e+001
5.763800e+001	3.835000e+000	1.005009e-004	9.664104e+001
5.773200e+001	3.929000e+000	1.011838e-004	9.647934e+001
5.784100e+001	4.038000e+000	1.017601e-004	9.634352e+001
5.793500e+001	4.132000e+000	1.024145e-004	9.622179e+001
5.804400e+001	4.241000e+000	1.030380e-004	9.610903e+001
5.815300e+001	4.350000e+000	1.037833e-004	9.601948e+001
5.824700e+001	4.444000e+000	1.045337e-004	9.592977e+001
5.834000e+001	4.537000e+000	1.051785e-004	9.587357e+001
5.844900e+001	4.646000e+000	1.058665e-004	9.583874e+001
5.854300e+001	4.740000e+000	1.066474e-004	9.579414e+001
5.863700e+001	4.834000e+000	1.073462e-004	9.579373e+001
5.873000e+001	4.927000e+000	1.080357e-004	9.579452e+001
5.882400e+001	5.021000e+000	1.087212e-004	9.581010e+001
5.893300e+001	5.130000e+000	1.094589e-004	9.584994e+001
5.904200e+001	5.239000e+000	1.102686e-004	9.590436e+001
5.913600e+001	5.333000e+000	1.110811e-004	9.598671e+001
5.924500e+001	5.442000e+000	1.117946e-004	9.607082e+001
5.933900e+001	5.536000e+000	1.126330e-004	9.618292e+001
5.944800e+001	5.645000e+000	1.133713e-004	9.631228e+001
5.955700e+001	5.754000e+000	1.141331e-004	9.646390e+001
5.962400e+001	5.821000e+000	1.148892e-004	9.664068e+001
5.971700e+001	5.914000e+000	1.155755e-004	9.679612e+001
