TimeAll	TimeExperiment	R	Theta
4.206700e+001	8.200002e-002	9.230992e-005	1.047863e+002
4.220000e+001	2.150002e-001	9.229519e-005	1.045371e+002
4.229300e+001	3.080001e-001	9.231079e-005	1.043140e+002
4.238700e+001	4.020002e-001	9.232818e-005	1.040635e+002
4.248100e+001	4.960001e-001	9.235353e-005	1.038296e+002
4.257400e+001	5.890000e-001	9.241803e-005	1.035870e+002
4.266800e+001	6.830001e-001	9.245180e-005	1.033473e+002
4.276100e+001	7.760000e-001	9.255237e-005	1.030952e+002
4.287100e+001	8.860002e-001	9.264062e-005	1.028171e+002
4.298000e+001	9.950001e-001	9.276642e-005	1.025233e+002
4.307300e+001	1.088000e+000	9.291623e-005	1.022156e+002
4.316700e+001	1.182000e+000	9.305579e-005	1.019561e+002
4.327600e+001	1.291000e+000	9.322170e-005	1.016940e+002
4.337000e+001	1.385000e+000	9.342297e-005	1.014167e+002
4.346300e+001	1.478000e+000	9.359497e-005	1.011438e+002
4.355700e+001	1.572000e+000	9.383148e-005	1.008779e+002
4.366600e+001	1.681000e+000	9.405299e-005	1.005890e+002
4.377500e+001	1.790000e+000	9.438436e-005	1.002563e+002
4.388500e+001	1.900000e+000	9.470253e-005	9.995001e+001
4.399400e+001	2.009000e+000	9.508344e-005	9.963885e+001
4.408700e+001	2.102000e+000	9.546221e-005	9.933328e+001
4.418100e+001	2.196000e+000	9.586968e-005	9.906063e+001
4.427500e+001	2.290000e+000	9.628012e-005	9.880070e+001
4.438400e+001	2.399000e+000	9.671463e-005	9.853781e+001
4.447700e+001	2.492000e+000	9.724290e-005	9.825912e+001
4.457100e+001	2.586000e+000	9.772278e-005	9.802718e+001
4.466500e+001	2.680000e+000	9.821728e-005	9.782368e+001
4.477400e+001	2.789000e+000	9.878605e-005	9.760018e+001
4.486700e+001	2.882000e+000	9.941016e-005	9.736768e+001
4.497700e+001	2.992000e+000	1.000419e-004	9.718172e+001
4.507000e+001	3.085000e+000	1.007442e-004	9.699953e+001
4.517900e+001	3.194000e+000	1.013864e-004	9.683399e+001
4.527300e+001	3.288000e+000	1.020719e-004	9.668030e+001
4.536700e+001	3.382000e+000	1.027308e-004	9.655486e+001
4.546000e+001	3.475000e+000	1.034274e-004	9.642887e+001
4.555400e+001	3.569000e+000	1.041535e-004	9.634370e+001
4.566300e+001	3.678000e+000	1.048851e-004	9.626341e+001
4.575700e+001	3.772000e+000	1.057502e-004	9.621110e+001
4.585000e+001	3.865000e+000	1.065300e-004	9.616891e+001
4.594400e+001	3.959000e+000	1.073479e-004	9.617218e+001
4.605300e+001	4.068000e+000	1.081834e-004	9.618152e+001
4.616200e+001	4.177000e+000	1.091122e-004	9.621300e+001
4.625600e+001	4.271000e+000	1.100835e-004	9.629266e+001
4.636500e+001	4.380000e+000	1.108959e-004	9.636673e+001
4.645900e+001	4.474000e+000	1.118092e-004	9.646810e+001
4.656800e+001	4.583000e+000	1.126568e-004	9.661186e+001
4.667700e+001	4.692000e+000	1.135257e-004	9.676258e+001
4.674300e+001	4.758000e+000	1.144135e-004	9.695645e+001
4.683500e+001	4.850000e+000	1.151491e-004	9.713053e+001
