TimeAll	TimeExperiment	R	Theta
3.252300e+001	7.999992e-002	9.210515e-005	1.045679e+002
3.267000e+001	2.270000e-001	9.213216e-005	1.042312e+002
3.277900e+001	3.360000e-001	9.213945e-005	1.039145e+002
3.287300e+001	4.299998e-001	9.220629e-005	1.035767e+002
3.298200e+001	5.389998e-001	9.228630e-005	1.032652e+002
3.307600e+001	6.329999e-001	9.238851e-005	1.028989e+002
3.316900e+001	7.259998e-001	9.250327e-005	1.025921e+002
3.327800e+001	8.349998e-001	9.264377e-005	1.022526e+002
3.338800e+001	9.449999e-001	9.286668e-005	1.018836e+002
3.348100e+001	1.038000e+000	9.304086e-005	1.015208e+002
3.357500e+001	1.132000e+000	9.330184e-005	1.011836e+002
3.366800e+001	1.225000e+000	9.355094e-005	1.008475e+002
3.376200e+001	1.319000e+000	9.383345e-005	1.005006e+002
3.385600e+001	1.413000e+000	9.414642e-005	1.001585e+002
3.394900e+001	1.506000e+000	9.451976e-005	9.983302e+001
3.404300e+001	1.600000e+000	9.489944e-005	9.949950e+001
3.413600e+001	1.693000e+000	9.534513e-005	9.916355e+001
3.424600e+001	1.803000e+000	9.584658e-005	9.883468e+001
3.435500e+001	1.912000e+000	9.645163e-005	9.846917e+001
3.444800e+001	2.005000e+000	9.707132e-005	9.811829e+001
3.454200e+001	2.099000e+000	9.767347e-005	9.782481e+001
3.463600e+001	2.193000e+000	9.833416e-005	9.755123e+001
3.472900e+001	2.286000e+000	9.902897e-005	9.728282e+001
3.482300e+001	2.380000e+000	9.978168e-005	9.702670e+001
3.493200e+001	2.489000e+000	1.005591e-004	9.680387e+001
3.504100e+001	2.598000e+000	1.015206e-004	9.657336e+001
3.513500e+001	2.692000e+000	1.025369e-004	9.637199e+001
3.524400e+001	2.801000e+000	1.034352e-004	9.623108e+001
3.533800e+001	2.895000e+000	1.044778e-004	9.610470e+001
3.543100e+001	2.988000e+000	1.054474e-004	9.601772e+001
3.554000e+001	3.097000e+000	1.064131e-004	9.596191e+001
3.563400e+001	3.191000e+000	1.075477e-004	9.595642e+001
3.574300e+001	3.300000e+000	1.085464e-004	9.596809e+001
3.585200e+001	3.409000e+000	1.097164e-004	9.600524e+001
3.594600e+001	3.503000e+000	1.108835e-004	9.610645e+001
3.605500e+001	3.612000e+000	1.119481e-004	9.623492e+001
3.614900e+001	3.706000e+000	1.130848e-004	9.641416e+001
3.624200e+001	3.799000e+000	1.140935e-004	9.659341e+001
3.633600e+001	3.893000e+000	1.150453e-004	9.679906e+001
3.643000e+001	3.987000e+000	1.160291e-004	9.703614e+001
