TimeAll	TimeExperiment	R	Theta
1.979700e+001	8.200002e-002	2.412777e-004	1.098830e+002
1.993000e+001	2.149999e-001	2.435137e-004	1.089977e+002
2.002300e+001	3.080001e-001	2.454394e-004	1.081022e+002
2.011700e+001	4.020000e-001	2.473523e-004	1.070097e+002
2.021100e+001	4.960001e-001	2.490218e-004	1.057931e+002
2.030400e+001	5.890000e-001	2.503293e-004	1.043479e+002
2.039800e+001	6.830001e-001	2.509989e-004	1.026889e+002
2.050700e+001	7.920001e-001	2.507348e-004	1.007247e+002
2.061600e+001	9.010000e-001	2.487308e-004	9.830376e+001
2.072500e+001	1.010000e+000	2.442359e-004	9.564135e+001
2.083500e+001	1.120000e+000	2.367492e-004	9.296092e+001
2.094400e+001	1.229000e+000	2.263107e-004	9.054052e+001
2.103700e+001	1.322000e+000	2.135224e-004	8.872517e+001
2.113100e+001	1.416000e+000	2.019712e-004	8.789610e+001
2.124000e+001	1.525000e+000	1.901045e-004	8.779809e+001
2.133400e+001	1.619000e+000	1.779510e-004	8.867171e+001
2.144300e+001	1.728000e+000	1.694139e-004	9.010678e+001
2.155200e+001	1.837000e+000	1.617311e-004	9.231843e+001
2.166100e+001	1.946000e+000	1.565401e-004	9.482514e+001
2.172900e+001	2.014000e+000	1.533888e-004	9.731216e+001
