TimeAll	TimeExperiment	R	Theta
5.362000e+000	8.200002e-002	2.496032e-004	1.061619e+002
5.495000e+000	2.149999e-001	2.516321e-004	1.040833e+002
5.604000e+000	3.239999e-001	2.522946e-004	1.018377e+002
5.714000e+000	4.340000e-001	2.506846e-004	9.874248e+001
5.807000e+000	5.270000e-001	2.454164e-004	9.539297e+001
5.901000e+000	6.210001e-001	2.366229e-004	9.230819e+001
5.994000e+000	7.140000e-001	2.245550e-004	8.971657e+001
6.088000e+000	8.079998e-001	2.094275e-004	8.788206e+001
6.197000e+000	9.170001e-001	1.923439e-004	8.731261e+001
6.291000e+000	1.011000e+000	1.776813e-004	8.826459e+001
6.400000e+000	1.120000e+000	1.668314e-004	9.025726e+001
6.494000e+000	1.214000e+000	1.582709e-004	9.331483e+001
6.587000e+000	1.307000e+000	1.537712e-004	9.624615e+001
6.653000e+000	1.373000e+000	1.515185e-004	9.893591e+001
