TimeAll	TimeExperiment	R	Theta
5.867000e+000	8.799982e-002	1.273909e-004	1.050138e+002
5.963000e+000	1.840000e-001	1.274404e-004	1.043651e+002
6.061000e+000	2.819998e-001	1.274129e-004	1.036858e+002
6.155000e+000	3.759999e-001	1.272911e-004	1.029831e+002
6.252000e+000	4.729998e-001	1.269757e-004	1.022212e+002
6.346000e+000	5.669999e-001	1.264849e-004	1.014191e+002
6.441000e+000	6.619999e-001	1.258374e-004	1.006084e+002
6.535000e+000	7.559998e-001	1.249679e-004	9.980609e+001
6.631000e+000	8.520000e-001	1.238755e-004	9.899077e+001
6.730000e+000	9.510000e-001	1.224805e-004	9.817951e+001
6.824000e+000	1.045000e+000	1.208958e-004	9.742344e+001
6.918000e+000	1.139000e+000	1.192141e-004	9.676592e+001
7.011000e+000	1.232000e+000	1.172889e-004	9.618069e+001
7.104000e+000	1.325000e+000	1.153076e-004	9.571635e+001
7.200000e+000	1.421000e+000	1.131986e-004	9.535419e+001
7.294000e+000	1.515000e+000	1.110700e-004	9.508713e+001
7.389000e+000	1.610000e+000	1.089429e-004	9.495830e+001
7.483000e+000	1.704000e+000	1.069580e-004	9.495266e+001
7.586000e+000	1.807000e+000	1.049122e-004	9.507099e+001
7.682000e+000	1.903000e+000	1.030681e-004	9.529541e+001
7.777000e+000	1.998000e+000	1.013919e-004	9.560363e+001
7.872000e+000	2.093000e+000	9.983773e-005	9.602280e+001
7.965000e+000	2.186000e+000	9.845562e-005	9.647905e+001
8.060000e+000	2.281000e+000	9.719512e-005	9.701637e+001
8.154000e+000	2.375000e+000	9.613088e-005	9.759438e+001
8.248000e+000	2.469000e+000	9.515760e-005	9.818536e+001
