TimeAll	TimeExperiment	R	Theta
6.068000e+001	7.999992e-002	1.250285e-004	1.057588e+002
6.077700e+001	1.770000e-001	1.250855e-004	1.055839e+002
6.087400e+001	2.739999e-001	1.251275e-004	1.053766e+002
6.097000e+001	3.700001e-001	1.251522e-004	1.051824e+002
6.106400e+001	4.640000e-001	1.251794e-004	1.049631e+002
6.115900e+001	5.590000e-001	1.252175e-004	1.047472e+002
6.125100e+001	6.510000e-001	1.251957e-004	1.045423e+002
6.134400e+001	7.440000e-001	1.251606e-004	1.043237e+002
6.143700e+001	8.370001e-001	1.251285e-004	1.040967e+002
6.153300e+001	9.330001e-001	1.250917e-004	1.038533e+002
6.162700e+001	1.027000e+000	1.250297e-004	1.036165e+002
6.172100e+001	1.121000e+000	1.249252e-004	1.033725e+002
6.181500e+001	1.215000e+000	1.248319e-004	1.031200e+002
6.190900e+001	1.309000e+000	1.247322e-004	1.028677e+002
6.200500e+001	1.405000e+000	1.245837e-004	1.026121e+002
6.210100e+001	1.501000e+000	1.244418e-004	1.023104e+002
6.219600e+001	1.596000e+000	1.242776e-004	1.020411e+002
6.228800e+001	1.688000e+000	1.241069e-004	1.017767e+002
6.238300e+001	1.783000e+000	1.238790e-004	1.015290e+002
6.247800e+001	1.878000e+000	1.236330e-004	1.012614e+002
6.257300e+001	1.973000e+000	1.233696e-004	1.009947e+002
6.266900e+001	2.069000e+000	1.231039e-004	1.007286e+002
6.276400e+001	2.164000e+000	1.227710e-004	1.004660e+002
6.285700e+001	2.257000e+000	1.224546e-004	1.001970e+002
6.295000e+001	2.350000e+000	1.220970e-004	9.995403e+001
6.304100e+001	2.441000e+000	1.217072e-004	9.970048e+001
6.313400e+001	2.534000e+000	1.213276e-004	9.944756e+001
6.323100e+001	2.631000e+000	1.208767e-004	9.918755e+001
6.332600e+001	2.726000e+000	1.204196e-004	9.894224e+001
6.341900e+001	2.819000e+000	1.199417e-004	9.870661e+001
6.351400e+001	2.914000e+000	1.194280e-004	9.846433e+001
6.360700e+001	3.007000e+000	1.189239e-004	9.824266e+001
6.370200e+001	3.102000e+000	1.183793e-004	9.801788e+001
6.379700e+001	3.197000e+000	1.178261e-004	9.780555e+001
6.389200e+001	3.292000e+000	1.172689e-004	9.761650e+001
6.399400e+001	3.394000e+000	1.166274e-004	9.741253e+001
6.408700e+001	3.487000e+000	1.160777e-004	9.724305e+001
6.418300e+001	3.583000e+000	1.154448e-004	9.708716e+001
6.427900e+001	3.679000e+000	1.147908e-004	9.693370e+001
6.437500e+001	3.775000e+000	1.141767e-004	9.678574e+001
6.446900e+001	3.869000e+000	1.135445e-004	9.665124e+001
6.456400e+001	3.964000e+000	1.128898e-004	9.652918e+001
6.465900e+001	4.059000e+000	1.122427e-004	9.643459e+001
6.475200e+001	4.152000e+000	1.115971e-004	9.635417e+001
6.484700e+001	4.247000e+000	1.109547e-004	9.627340e+001
6.494100e+001	4.341000e+000	1.103143e-004	9.621578e+001
6.503400e+001	4.434000e+000	1.096805e-004	9.616682e+001
6.512700e+001	4.527000e+000	1.090844e-004	9.614627e+001
6.522300e+001	4.623000e+000	1.084471e-004	9.610904e+001
6.531500e+001	4.715000e+000	1.078480e-004	9.608663e+001
6.540900e+001	4.809000e+000	1.072167e-004	9.611629e+001
6.550500e+001	4.905000e+000	1.066297e-004	9.611822e+001
6.559800e+001	4.998000e+000	1.060131e-004	9.614818e+001
6.569100e+001	5.091000e+000	1.054342e-004	9.617144e+001
6.578500e+001	5.185000e+000	1.048757e-004	9.622803e+001
6.587900e+001	5.279000e+000	1.043078e-004	9.628453e+001
6.597400e+001	5.374000e+000	1.037622e-004	9.633521e+001
6.607000e+001	5.470000e+000	1.032332e-004	9.642983e+001
6.616300e+001	5.563000e+000	1.027244e-004	9.652486e+001
6.625700e+001	5.657000e+000	1.022282e-004	9.661627e+001
6.635100e+001	5.751000e+000	1.017645e-004	9.672137e+001
6.644700e+001	5.847000e+000	1.012607e-004	9.683356e+001
6.654100e+001	5.941000e+000	1.007734e-004	9.695915e+001
6.663500e+001	6.035000e+000	1.003522e-004	9.707066e+001
6.672800e+001	6.128000e+000	9.992163e-005	9.720843e+001
6.682600e+001	6.226000e+000	9.948343e-005	9.735720e+001
6.691800e+001	6.318000e+000	9.908480e-005	9.749893e+001
6.701000e+001	6.410000e+000	9.869110e-005	9.764793e+001
6.710100e+001	6.501000e+000	9.833374e-005	9.779965e+001
6.719500e+001	6.595000e+000	9.796788e-005	9.796026e+001
6.728900e+001	6.689000e+000	9.762693e-005	9.812273e+001
6.738200e+001	6.782000e+000	9.729022e-005	9.828728e+001
6.748000e+001	6.880000e+000	9.695534e-005	9.844862e+001
6.757500e+001	6.975000e+000	9.664504e-005	9.862266e+001
