TimeAll	TimeExperiment	R	Theta
3.322400e+001	7.999992e-002	1.266685e-004	1.061270e+002
3.331900e+001	1.750000e-001	1.267999e-004	1.058040e+002
3.341300e+001	2.689998e-001	1.269402e-004	1.054888e+002
3.350900e+001	3.649998e-001	1.269980e-004	1.051315e+002
3.360500e+001	4.610000e-001	1.270461e-004	1.047686e+002
3.370000e+001	5.560000e-001	1.270980e-004	1.043904e+002
3.379700e+001	6.529999e-001	1.270821e-004	1.039706e+002
3.389200e+001	7.479999e-001	1.270111e-004	1.035740e+002
3.399100e+001	8.469999e-001	1.269120e-004	1.031225e+002
3.408800e+001	9.440000e-001	1.267382e-004	1.026978e+002
3.418100e+001	1.037000e+000	1.265272e-004	1.022477e+002
3.427400e+001	1.130000e+000	1.262417e-004	1.018035e+002
3.436900e+001	1.225000e+000	1.258932e-004	1.013423e+002
3.446600e+001	1.322000e+000	1.254381e-004	1.008549e+002
3.456100e+001	1.417000e+000	1.249507e-004	1.003657e+002
3.465600e+001	1.512000e+000	1.243888e-004	9.989231e+001
3.475000e+001	1.606000e+000	1.237736e-004	9.943536e+001
3.484600e+001	1.702000e+000	1.230904e-004	9.899287e+001
3.493800e+001	1.794000e+000	1.223436e-004	9.854684e+001
3.503400e+001	1.890000e+000	1.215488e-004	9.812375e+001
3.513000e+001	1.986000e+000	1.205983e-004	9.769585e+001
3.522400e+001	2.080000e+000	1.196501e-004	9.729743e+001
3.532000e+001	2.176000e+000	1.186383e-004	9.694234e+001
3.541600e+001	2.272000e+000	1.175956e-004	9.659766e+001
3.551000e+001	2.366000e+000	1.165137e-004	9.630698e+001
3.560500e+001	2.461000e+000	1.154333e-004	9.605102e+001
3.569900e+001	2.555000e+000	1.143934e-004	9.583010e+001
3.579800e+001	2.654000e+000	1.132268e-004	9.563165e+001
3.589300e+001	2.749000e+000	1.120729e-004	9.545796e+001
3.598500e+001	2.841000e+000	1.109731e-004	9.533060e+001
3.607900e+001	2.935000e+000	1.098776e-004	9.525304e+001
3.618100e+001	3.037000e+000	1.086852e-004	9.520216e+001
3.627400e+001	3.130000e+000	1.076218e-004	9.516209e+001
3.636800e+001	3.224000e+000	1.065628e-004	9.516939e+001
3.645900e+001	3.315000e+000	1.055198e-004	9.521529e+001
3.655200e+001	3.408000e+000	1.044623e-004	9.530949e+001
3.665100e+001	3.507000e+000	1.033682e-004	9.545506e+001
3.674800e+001	3.604000e+000	1.023820e-004	9.560889e+001
3.684300e+001	3.699000e+000	1.014221e-004	9.580284e+001
3.693800e+001	3.794000e+000	1.005761e-004	9.600070e+001
3.703300e+001	3.889000e+000	9.975059e-005	9.624321e+001
3.712500e+001	3.981000e+000	9.893450e-005	9.649773e+001
3.721900e+001	4.075000e+000	9.818131e-005	9.675591e+001
3.731400e+001	4.170000e+000	9.749628e-005	9.704790e+001
