TimeAll	TimeExperiment	R	Theta
2.873800e+001	8.500004e-002	1.262675e-004	1.070290e+002
2.883700e+001	1.840000e-001	1.264835e-004	1.067089e+002
2.893100e+001	2.780001e-001	1.266563e-004	1.064028e+002
2.902600e+001	3.730001e-001	1.268189e-004	1.060863e+002
2.912300e+001	4.700000e-001	1.269452e-004	1.057318e+002
2.921900e+001	5.660000e-001	1.270649e-004	1.053671e+002
2.931300e+001	6.600001e-001	1.271273e-004	1.049845e+002
2.940900e+001	7.560000e-001	1.271842e-004	1.045879e+002
2.950300e+001	8.500001e-001	1.271501e-004	1.041821e+002
2.959700e+001	9.440000e-001	1.271317e-004	1.037397e+002
2.968800e+001	1.035000e+000	1.270347e-004	1.032958e+002
2.978200e+001	1.129000e+000	1.268892e-004	1.028380e+002
2.987600e+001	1.223000e+000	1.266854e-004	1.023395e+002
2.997000e+001	1.317000e+000	1.263962e-004	1.018361e+002
3.006200e+001	1.409000e+000	1.260266e-004	1.013299e+002
3.015800e+001	1.505000e+000	1.255891e-004	1.008117e+002
3.025000e+001	1.597000e+000	1.250528e-004	1.002960e+002
3.034100e+001	1.688000e+000	1.244575e-004	9.976568e+001
3.043500e+001	1.782000e+000	1.237195e-004	9.923953e+001
3.052900e+001	1.876000e+000	1.229442e-004	9.872884e+001
3.062200e+001	1.969000e+000	1.220457e-004	9.823090e+001
3.071500e+001	2.062000e+000	1.211014e-004	9.775298e+001
3.080900e+001	2.156000e+000	1.200797e-004	9.729363e+001
3.090200e+001	2.249000e+000	1.189461e-004	9.685683e+001
3.099600e+001	2.343000e+000	1.177648e-004	9.646207e+001
3.109000e+001	2.437000e+000	1.165135e-004	9.609656e+001
3.118300e+001	2.530000e+000	1.152791e-004	9.581329e+001
3.128000e+001	2.627000e+000	1.139857e-004	9.555605e+001
3.137600e+001	2.723000e+000	1.126425e-004	9.534242e+001
3.147100e+001	2.818000e+000	1.113653e-004	9.519318e+001
3.156300e+001	2.910000e+000	1.100508e-004	9.506399e+001
3.165900e+001	3.006000e+000	1.087360e-004	9.499935e+001
3.175600e+001	3.103000e+000	1.074651e-004	9.500318e+001
3.185000e+001	3.197000e+000	1.061984e-004	9.502738e+001
3.194400e+001	3.291000e+000	1.050211e-004	9.510339e+001
3.203700e+001	3.384000e+000	1.039184e-004	9.523599e+001
3.213100e+001	3.478000e+000	1.028509e-004	9.538418e+001
3.222500e+001	3.572000e+000	1.017628e-004	9.559081e+001
3.232000e+001	3.667000e+000	1.007428e-004	9.581509e+001
3.241500e+001	3.762000e+000	9.977718e-005	9.607861e+001
3.250900e+001	3.856000e+000	9.888218e-005	9.637453e+001
3.260600e+001	3.953000e+000	9.806099e-005	9.666588e+001
3.270100e+001	4.048000e+000	9.729403e-005	9.699562e+001
