TimeAll	TimeExperiment	R	Theta
4.419999e-001	8.199978e-002	3.575859e-004	1.183130e+002
5.890000e-001	2.289999e-001	3.575679e-004	1.183158e+002
6.990001e-001	3.390000e-001	3.579317e-004	1.182303e+002
7.650001e-001	4.050000e-001	3.610925e-004	1.175327e+002
8.600001e-001	5.000000e-001	3.639436e-004	1.167063e+002
9.560001e-001	5.960000e-001	3.664380e-004	1.156027e+002
1.053000e+000	6.929998e-001	3.677371e-004	1.140991e+002
1.149000e+000	7.889998e-001	3.661692e-004	1.122500e+002
1.244000e+000	8.839998e-001	3.598408e-004	1.101382e+002
1.341000e+000	9.809999e-001	3.470945e-004	1.082487e+002
1.435000e+000	1.075000e+000	3.298352e-004	1.073400e+002
1.528000e+000	1.168000e+000	3.126329e-004	1.078840e+002
1.623000e+000	1.263000e+000	3.008932e-004	1.094520e+002
1.716000e+000	1.356000e+000	2.943717e-004	1.114048e+002
1.863000e+000	1.503000e+000	2.919129e-004	1.135473e+002
1.972000e+000	1.612000e+000	2.923238e-004	1.150604e+002
2.066000e+000	1.706000e+000	2.939829e-004	1.162578e+002
2.140000e+000	1.780000e+000	2.959509e-004	1.170975e+002
