TimeAll	TimeExperiment	R	Theta
4.400001e-001	8.200002e-002	1.212050e-004	1.110075e+002
5.869999e-001	2.289999e-001	1.212221e-004	1.110094e+002
6.959999e-001	3.379998e-001	1.212292e-004	1.110000e+002
7.900000e-001	4.319999e-001	1.212495e-004	1.109940e+002
8.829999e-001	5.249999e-001	1.212517e-004	1.109862e+002
9.930000e-001	6.350000e-001	1.214879e-004	1.108549e+002
1.086000e+000	7.279999e-001	1.217659e-004	1.107126e+002
1.180000e+000	8.220000e-001	1.219423e-004	1.106085e+002
1.289000e+000	9.310000e-001	1.221621e-004	1.104916e+002
1.383000e+000	1.025000e+000	1.223661e-004	1.103831e+002
1.449000e+000	1.091000e+000	1.225959e-004	1.102797e+002
1.543000e+000	1.185000e+000	1.227593e-004	1.101805e+002
1.636000e+000	1.278000e+000	1.229267e-004	1.100730e+002
1.741000e+000	1.383000e+000	1.231355e-004	1.099633e+002
1.836000e+000	1.478000e+000	1.233119e-004	1.098427e+002
1.932000e+000	1.574000e+000	1.235158e-004	1.097249e+002
2.026000e+000	1.668000e+000	1.237106e-004	1.096027e+002
2.119000e+000	1.761000e+000	1.238854e-004	1.094806e+002
2.212000e+000	1.854000e+000	1.240561e-004	1.093328e+002
2.306000e+000	1.948000e+000	1.242546e-004	1.091958e+002
2.401000e+000	2.043000e+000	1.244516e-004	1.090547e+002
2.532000e+000	2.174000e+000	1.246802e-004	1.088729e+002
2.626000e+000	2.268000e+000	1.248865e-004	1.087109e+002
2.735000e+000	2.377000e+000	1.250512e-004	1.085267e+002
2.829000e+000	2.471000e+000	1.252744e-004	1.083101e+002
2.922000e+000	2.564000e+000	1.254769e-004	1.081100e+002
3.016000e+000	2.658000e+000	1.256434e-004	1.079119e+002
3.110000e+000	2.752000e+000	1.258541e-004	1.076858e+002
3.219000e+000	2.861000e+000	1.260298e-004	1.074607e+002
3.312000e+000	2.954000e+000	1.262181e-004	1.071783e+002
3.406000e+000	3.048000e+000	1.263832e-004	1.069199e+002
3.500000e+000	3.142000e+000	1.265306e-004	1.066489e+002
3.593000e+000	3.235000e+000	1.266971e-004	1.063655e+002
3.702000e+000	3.344000e+000	1.268055e-004	1.060498e+002
3.796000e+000	3.438000e+000	1.269367e-004	1.056940e+002
3.890000e+000	3.532000e+000	1.270180e-004	1.053971e+002
3.983000e+000	3.625000e+000	1.271011e-004	1.050534e+002
4.077000e+000	3.719000e+000	1.271365e-004	1.046985e+002
4.170000e+000	3.812000e+000	1.271485e-004	1.043470e+002
4.280000e+000	3.922000e+000	1.271024e-004	1.039768e+002
4.389000e+000	4.031000e+000	1.270084e-004	1.035437e+002
4.482000e+000	4.124000e+000	1.269072e-004	1.031031e+002
4.592000e+000	4.234000e+000	1.267379e-004	1.026993e+002
4.701000e+000	4.343000e+000	1.265168e-004	1.022720e+002
4.794000e+000	4.436000e+000	1.262153e-004	1.018087e+002
4.903000e+000	4.545000e+000	1.259159e-004	1.013967e+002
4.997000e+000	4.639000e+000	1.254756e-004	1.009177e+002
5.091000e+000	4.733000e+000	1.250462e-004	1.005125e+002
5.184000e+000	4.826000e+000	1.245707e-004	1.000881e+002
5.278000e+000	4.920000e+000	1.240437e-004	9.968050e+001
5.371000e+000	5.013000e+000	1.234661e-004	9.926881e+001
5.465000e+000	5.107000e+000	1.228264e-004	9.887325e+001
5.559000e+000	5.201000e+000	1.221095e-004	9.848678e+001
5.652000e+000	5.294000e+000	1.213957e-004	9.811589e+001
5.761000e+000	5.403000e+000	1.205621e-004	9.774349e+001
5.855000e+000	5.497000e+000	1.195424e-004	9.733795e+001
5.964000e+000	5.606000e+000	1.186784e-004	9.701614e+001
6.058000e+000	5.700000e+000	1.176147e-004	9.668671e+001
6.151000e+000	5.793000e+000	1.166523e-004	9.642191e+001
6.245000e+000	5.887000e+000	1.157259e-004	9.620567e+001
6.354000e+000	5.996000e+000	1.147154e-004	9.598541e+001
6.463000e+000	6.105000e+000	1.134929e-004	9.576640e+001
6.557000e+000	6.199000e+000	1.123687e-004	9.560477e+001
6.651000e+000	6.293000e+000	1.113852e-004	9.548824e+001
6.744000e+000	6.386000e+000	1.104285e-004	9.540921e+001
6.838000e+000	6.480000e+000	1.094964e-004	9.535143e+001
6.931000e+000	6.573000e+000	1.085582e-004	9.532602e+001
7.041000e+000	6.683000e+000	1.075539e-004	9.532278e+001
7.134000e+000	6.776000e+000	1.065024e-004	9.537226e+001
