Wavelength	Optical power
nm	dBm
1543.4	-63.03
1543.47	-63.1
1543.54	-63.15
1543.61	-63.13
1543.68	-63.12
1543.75	-62.9
1543.82	-62.62
1543.89	-62.29
1543.96	-61.89
1544.03	-61.56
1544.1	-61.36
1544.17	-61.3
1544.24	-61.43
1544.31	-61.72
1544.38	-61.98
1544.45	-62.25
1544.52	-62.45
1544.59	-62.56
1544.66	-62.63
1544.73	-62.53
1544.8	-62.44
1544.87	-62.17
1544.94	-61.86
1545.01	-61.5
1545.08	-61.02
1545.15	-60.65
1545.22	-60.58
1545.29	-60.73
1545.36	-61.13
1545.43	-61.54
1545.5	-62
1545.57	-62.33
1545.64	-62.51
1545.71	-62.69
1545.78	-62.71
1545.85	-62.63
1545.92	-62.45
1545.99	-62.19
1546.06	-61.79
1546.13	-61.23
1546.2	-60.66
1546.27	-60.25
1546.34	-60.16
1546.41	-60.39
1546.48	-60.84
1546.55	-61.36
1546.62	-61.83
1546.69	-62.21
1546.76	-62.42
1546.83	-62.63
1546.9	-62.66
1546.97	-62.61
1547.04	-62.48
1547.11	-62.15
1547.18	-61.73
1547.25	-61.16
1547.32	-60.64
1547.39	-60.25
1547.46	-60.25
1547.53	-60.52
1547.6	-61.1
1547.67	-61.6
1547.74	-62.06
1547.81	-62.45
1547.88	-62.68
1547.95	-62.77
1548.02	-62.76
1548.09	-62.77
1548.16	-62.58
1548.23	-62.29
1548.3	-61.8
1548.37	-61.21
1548.44	-60.65
1548.51	-60.29
1548.58	-60.3
1548.65	-60.67
1548.72	-61.11
1548.79	-61.67
1548.86	-62.12
1548.93	-62.44
1549	-62.63
1549.07	-62.79
1549.14	-62.79
1549.21	-62.66
1549.28	-62.45
1549.35	-62.13
1549.42	-61.52
1549.49	-60.89
1549.56	-60.36
1549.63	-60.16
1549.7	-60.33
1549.77	-60.74
1549.84	-61.29
1549.91	-61.86
1549.98	-62.25
1550.05	-62.55
1550.12	-62.81
1550.19	-62.84
1550.26	-62.81
1550.33	-62.66
1550.4	-62.43
1550.47	-62
1550.54	-61.49
1550.61	-60.8
1550.68	-60.21
1550.75	-59.96
1550.82	-60.03
1550.89	-60.49
1550.96	-61.07
1551.03	-61.54
1551.1	-61.93
1551.17	-62.24
1551.24	-62.44
1551.31	-62.45
1551.38	-62.41
1551.45	-62.24
1551.52	-61.93
1551.59	-61.43
1551.66	-60.82
1551.73	-60.11
1551.8	-59.44
1551.87	-59.19
1551.94	-59.39
1552.01	-59.91
1552.08	-60.58
1552.15	-61.11
1552.22	-61.59
1552.29	-61.96
1552.36	-62.14
1552.43	-62.16
1552.5	-62.16
1552.57	-62.01
1552.64	-61.68
1552.71	-61.26
1552.78	-60.64
1552.85	-59.94
1552.92	-59.18
1552.99	-58.84
1553.06	-58.9
1553.13	-59.32
1553.2	-59.99
1553.27	-60.58
1553.34	-61.02
1553.41	-61.44
1553.48	-61.73
1553.55	-61.79
1553.62	-61.77
1553.69	-61.73
1553.76	-61.39
1553.83	-60.96
1553.9	-60.25
1553.97	-59.21
1554.04	-58
1554.11	-56.91
1554.18	-56.42
1554.25	-56.86
1554.32	-57.94
1554.39	-59.12
1554.46	-60.24
1554.53	-61.07
1554.6	-61.73
1554.67	-62.21
1554.74	-62.6
1554.81	-62.87
1554.88	-63.03
1554.95	-63.11
1555.02	-63.26
1555.09	-63.18
1555.16	-63.07
1555.23	-62.98
1555.3	-62.8
1555.37	-62.44
1555.44	-61.97
1555.51	-61.27
1555.58	-60.15
1555.65	-58.18
1555.72	-52.87
1555.79	-37.39
1555.86	-17.2
1555.93	-39.85
1556	-53.82
1556.07	-57.78
1556.14	-59.55
1556.21	-60.76
1556.28	-61.45
1556.35	-61.92
1556.42	-62.22
1556.49	-62.29
1556.56	-62.32
1556.63	-62.08
1556.7	-61.83
1556.77	-61.33
1556.84	-60.54
1556.91	-59.46
1556.98	-57.89
1557.05	-55.75
1557.12	-53.65
1557.19	-53.39
1557.26	-54.99
1557.33	-57.06
1557.4	-58.72
1557.47	-59.84
1557.54	-60.59
1557.61	-61.1
1557.68	-61.31
1557.75	-61.35
1557.82	-61.27
1557.89	-60.98
1557.96	-60.42
1558.03	-59.67
1558.1	-58.79
1558.17	-57.29
1558.24	-55.75
1558.31	-54.53
1558.38	-54.56
1558.45	-55.83
1558.52	-57.37
1558.59	-58.59
1558.66	-59.55
1558.73	-60.18
1558.8	-60.54
1558.87	-60.7
1558.94	-60.66
1559.01	-60.44
1559.08	-60.08
1559.15	-59.46
1559.22	-58.63
1559.29	-57.42
1559.36	-56.09
1559.43	-54.92
1559.5	-54.6
1559.57	-55.34
1559.64	-56.5
1559.71	-57.83
1559.78	-58.8
1559.85	-59.42
1559.92	-59.87
1559.99	-60.05
1560.06	-60.07
1560.13	-59.91
1560.2	-59.56
1560.27	-58.96
1560.34	-58.09
1560.41	-56.96
1560.48	-55.5
1560.55	-54.28
1560.62	-53.86
1560.69	-54.6
1560.76	-55.9
1560.83	-57.23
1560.9	-58.34
1560.97	-59.01
1561.04	-59.51
1561.11	-59.75
1561.18	-59.8
1561.25	-59.67
1561.32	-59.39
1561.39	-58.89
1561.46	-58.11
1561.53	-57.08
1561.6	-55.78
1561.67	-54.48
1561.74	-53.88
1561.81	-54.31
1561.88	-55.5
1561.95	-56.78
1562.02	-57.96
1562.09	-58.74
1562.16	-59.27
1562.23	-59.6
1562.3	-59.65
1562.37	-59.55
1562.44	-59.24
1562.51	-58.75
1562.58	-58
1562.65	-56.94
1562.72	-55.73
1562.79	-54.4
1562.86	-53.85
1562.93	-54.33
1563	-55.53
1563.07	-56.83
1563.14	-57.98
1563.21	-58.81
1563.28	-59.43
1563.35	-59.71
1563.42	-59.85
1563.49	-59.77
1563.56	-59.51
1563.63	-59.08
1563.7	-58.32
1563.77	-57.27
1563.84	-55.91
1563.91	-54.52
1563.98	-53.59
1564.05	-53.94
1564.12	-55.18
1564.19	-56.72
1564.26	-57.96
1564.33	-58.91
1564.4	-59.59
1564.47	-59.97
1564.54	-60.17
1564.61	-60.14
1564.68	-59.98
1564.75	-59.51
1564.82	-58.91
1564.89	-57.94
1564.96	-56.74
1565.03	-55.36
1565.1	-54.2
1565.17	-54.2
1565.24	-55.31
1565.31	-56.69
1565.38	-58.01
1565.45	-59.11
1565.52	-59.84
1565.59	-60.3
1565.66	-60.51
1565.73	-60.6
1565.8	-60.42
1565.87	-60.07
1565.94	-59.54
1566.01	-58.68
1566.08	-57.49
1566.15	-56.3
1566.22	-55.37
1566.29	-55.23
1566.36	-56.13
1566.43	-57.54
1566.5	-58.74
1566.57	-59.77
1566.64	-60.49
1566.71	-61.02
1566.78	-61.31
1566.85	-61.38
1566.92	-61.27
1566.99	-60.97
1567.06	-60.46
1567.13	-59.6
1567.2	-58.58
1567.27	-57.42
1567.34	-56.44
1567.41	-56.3
1567.48	-57.14
1567.55	-58.42
1567.62	-59.61
1567.69	-60.66
1567.76	-61.56
1567.83	-62.07
1567.9	-62.48
1567.97	-62.56
1568.04	-62.56
1568.11	-62.3
1568.18	-61.86
1568.25	-61.13
1568.32	-60.15
1568.39	-59.01
1568.46	-57.97
1568.53	-57.68
1568.6	-58.41
1568.67	-59.72
1568.74	-60.97
1568.81	-62.07
1568.88	-62.97
1568.95	-63.54
1569.02	-63.96
1569.09	-64.14
1569.16	-64.15
1569.23	-63.95
1569.3	-63.5
1569.37	-62.8
1569.44	-61.88
1569.51	-60.6
1569.58	-59.38
1569.65	-58.97
1569.72	-59.58
1569.79	-60.97
1569.86	-62.34
1569.93	-63.56
1570	-64.52
1570.07	-65.19
1570.14	-65.63
1570.21	-65.93
1570.28	-65.94
1570.35	-65.76
1570.42	-65.46
1570.49	-64.88
1570.56	-64.1
1570.63	-62.9
1570.7	-61.7
1570.77	-60.92
1570.84	-61.09
1570.91	-62.22
1570.98	-63.63
1571.05	-65.01
1571.12	-65.87
1571.19	-66.68
1571.26	-67.1
1571.33	-67.33
1571.4	-67.59
1571.47	-67.41
1571.54	-67.19
1571.61	-66.74
1571.68	-65.98
1571.75	-64.98
1571.82	-63.83
1571.89	-62.9
1571.96	-62.76
1572.03	-63.6
1572.1	-64.97
1572.17	-66.19
1572.24	-67.2
1572.31	-68.02
1572.38	-68.45
1572.45	-68.73
1572.52	-68.75
1572.59	-68.66
1572.66	-68.7
1572.73	-68.12
1572.8	-67.48
1572.87	-66.6
1572.94	-65.47
1573.01	-64.49
1573.08	-64.05
1573.15	-64.72
1573.22	-65.96
1573.29	-67.15
1573.36	-68.15
1573.43	-68.93
1573.5	-69.41
1573.57	-69.72
1573.64	-69.89
1573.71	-70.08
1573.78	-70.05
1573.85	-69.33
1573.92	-68.98
1573.99	-68.15
1574.06	-66.9
1574.13	-65.65
1574.2	-64.95
1574.27	-65.23
1574.34	-66.35
1574.41	-67.65
1574.48	-68.6
1574.55	-69.46
1574.62	-70.15
1574.69	-70.62
1574.76	-70.82
1574.83	-70.67
1574.9	-70.5
1574.97	-70.28
1575.04	-69.7
1575.11	-69.22
1575.18	-68.07
1575.25	-66.88
1575.32	-66.02
1575.39	-65.85
1575.46	-66.7
1575.53	-67.9
1575.6	-69.01
1575.67	-69.71
1575.74	-70.36
1575.81	-71.13
1575.88	-71.2
1575.95	-71.02
1576.02	-71.16
1576.09	-70.87
1576.16	-70.53
1576.23	-69.78
1576.3	-69.01
1576.37	-67.95
1576.44	-66.84
1576.51	-66.38
1576.58	-66.92
1576.65	-67.89
1576.72	-69.09
1576.79	-69.78
1576.86	-70.47
1576.93	-71.05
1577	-71.33
1577.07	-71.74
1577.14	-71.71
1577.21	-71.11
1577.28	-71.01
1577.35	-70.58
1577.42	-69.84
1577.49	-68.84
1577.56	-67.73
1577.63	-66.98
1577.7	-67
1577.77	-67.93
1577.84	-68.95
1577.91	-69.71
1577.98	-70.44
1578.05	-71.28
1578.12	-71.64
1578.19	-71.65
1578.26	-71.92
1578.33	-71.91
1578.4	-71.49
1578.47	-71.07
1578.54	-70.49
1578.61	-69.54
1578.68	-68.7
1578.75	-67.7
1578.82	-67.38
1578.89	-67.92
1578.96	-68.8
1579.03	-69.58
