Wavelength	Optical power
nm	dBm
600	-120
602.304	-120
604.608	-120
606.913	-120
609.217	-120
611.521	-120
613.825	-78.49
616.129	-120
618.434	-120
620.738	-84.55
623.042	-120
625.346	-120
627.65	-120
629.955	-78.85
632.259	-120
634.563	-120
636.867	-120
639.171	-76.85
641.476	-120
643.78	-120
646.084	-120
648.388	-83.66
650.692	-120
652.997	-85.45
655.301	-120
657.605	-95.85
659.909	-120
662.213	-120
664.518	-120
666.822	-120
669.126	-120
671.43	-82.99
673.734	-120
676.039	-120
678.343	-81.07
680.647	-120
682.951	-84.77
685.255	-85.69
687.56	-120
689.864	-85.26
692.168	-120
694.472	-120
696.776	-120
699.081	-120
701.385	-120
703.689	-120
705.993	-120
708.297	-81.28
710.602	-84.66
712.906	-120
715.21	-81.23
717.514	-120
719.818	-120
722.123	-90.74
724.427	-83.05
726.731	-80.05
729.035	-85.09
731.339	-89.13
733.644	-120
735.948	-120
738.252	-83.36
740.556	-120
742.86	-82.54
745.165	-83.51
747.469	-83
749.773	-120
752.077	-120
754.381	-120
756.686	-80.5
758.99	-77.93
761.294	-90.64
763.598	-120
765.902	-94.62
768.207	-120
770.511	-91.59
772.815	-87.51
775.119	-87.41
777.423	-120
779.728	-89.95
782.032	-120
784.336	-79.18
786.64	-85.35
788.944	-81.23
791.249	-120
793.553	-78.84
795.857	-81.87
798.161	-120
800.465	-120
802.77	-120
805.074	-77.56
807.378	-120
809.682	-83.64
811.986	-120
814.291	-83.42
816.595	-120
818.899	-120
821.203	-120
823.507	-82.6
825.812	-120
828.116	-83.02
830.42	-82.29
832.724	-103.28
835.028	-88.28
837.333	-80.43
839.637	-81.87
841.941	-81.43
844.245	-120
846.549	-80.06
848.854	-80.81
851.158	-86.88
853.462	-76.93
855.766	-84.19
858.07	-79.62
860.375	-83.7
862.679	-79.91
864.983	-81.28
867.287	-79.15
869.591	-79.7
871.896	-88.07
874.2	-94.67
876.504	-85.9
878.808	-79.59
881.112	-78.18
883.417	-82.74
885.721	-81.66
888.025	-78.12
890.329	-80.76
892.633	-78.85
894.938	-81.08
897.242	-80.23
899.546	-78.85
901.85	-80.41
904.154	-79.09
906.459	-77.89
908.763	-79.24
911.067	-79.63
913.371	-78.54
915.675	-80.66
917.98	-79.15
920.284	-79.15
922.588	-81.08
924.892	-79.8
927.196	-80.9
929.501	-80.52
931.805	-80.45
934.109	-80.18
936.413	-81.6
938.717	-81.85
941.022	-80.97
943.326	-80.42
945.63	-81.17
947.934	-81.1
950.238	-81.26
952.543	-81.36
954.847	-81.44
957.151	-81.33
959.455	-82.56
961.759	-81.68
964.064	-83.16
966.368	-82.19
968.672	-83.45
970.976	-83.78
973.28	-81.96
975.585	-81.92
977.889	-81.92
980.193	-82.97
982.497	-82.1
984.801	-81.89
987.106	-81.87
989.41	-81.84
991.714	-80.7
994.018	-80.61
996.322	-81.1
998.627	-80.74
1000.93	-80.74
1003.23	-80.48
1005.54	-79.92
1007.84	-79.67
1010.15	-80.13
1012.45	-79.45
1014.76	-79.26
1017.06	-79.04
1019.36	-78.58
1021.67	-78.09
1023.97	-79.41
1026.28	-78.7
1028.58	-78.45
1030.89	-78.39
1033.19	-78.26
1035.49	-77.91
1037.8	-77.75
1040.1	-78.34
1042.41	-78.4
1044.71	-77.75
1047.01	-77.4
1049.32	-78.24
1051.62	-78.23
1053.93	-78.55
1056.23	-78.68
1058.54	-78.79
1060.84	-78.77
1063.14	-78.65
1065.45	-78.34
1067.75	-78.5
1070.06	-78.52
1072.36	-79.59
1074.67	-78.75
1076.97	-79.29
1079.27	-79.36
1081.58	-79.2
1083.88	-78.96
1086.19	-79.28
1088.49	-79.86
1090.79	-79.64
1093.1	-80.13
1095.4	-79.66
1097.71	-80.13
1100.01	-79.29
1102.32	-79.75
1104.62	-79.81
1106.92	-79.58
1109.23	-79.79
1111.53	-80.14
1113.84	-79.51
1116.14	-80.04
1118.44	-80.24
1120.75	-80.62
1123.05	-80.36
1125.36	-79.66
1127.66	-80.6
1129.97	-80.86
1132.27	-81.85
1134.57	-81.58
1136.88	-82.54
1139.18	-82.78
1141.49	-82.2
1143.79	-82.83
1146.1	-85.35
1148.4	-86.22
1150.7	-85.67
1153.01	-85.15
1155.31	-85.63
1157.62	-87.34
1159.92	-88.98
1162.22	-86.58
1164.53	-87.59
1166.83	-86.98
1169.14	-85.99
1171.44	-86.74
1173.75	-86.99
1176.05	-86.68
1178.35	-87.26
1180.66	-89.09
1182.96	-87.55
1185.27	-88.11
1187.57	-86.59
1189.88	-89.17
1192.18	-87.04
1194.48	-87.59
1196.79	-91.55
1199.09	-85.97
1201.4	-85.26
1203.7	-85.64
1206	-85.9
1208.31	-87.41
1210.61	-86.38
1212.92	-88.77
1215.22	-85.19
1217.53	-87.85
1219.83	-86.52
1222.13	-89.29
1224.44	-86
1226.74	-84.87
1229.05	-85.81
1231.35	-84.13
1233.65	-84.48
1235.96	-86.78
1238.26	-85.37
1240.57	-85.67
1242.87	-85.69
1245.18	-88.67
1247.48	-86.25
1249.78	-86.06
1252.09	-85.58
1254.39	-85.92
1256.7	-84.03
1259	-85.42
1261.31	-85.58
1263.61	-83.22
1265.91	-85.07
1268.22	-84.89
1270.52	-84.88
1272.83	-85.63
1275.13	-85.74
1277.43	-84.85
1279.74	-84.79
1282.04	-85.38
1284.35	-85.83
1286.65	-85.75
1288.96	-85.94
1291.26	-86.64
1293.56	-87.64
1295.87	-85.04
1298.17	-87.1
1300.48	-88.87
1302.78	-87.89
1305.09	-87.31
1307.39	-87.15
1309.69	-88.65
1312	-91.86
1314.3	-90.4
1316.61	-86.66
1318.91	-87.86
1321.21	-88.37
1323.52	-93.09
1325.82	-96.19
1328.13	-96.1
1330.43	-88.49
1332.74	-89.2
1335.04	-90.93
1337.34	-120
1339.65	-90.84
1341.95	-108.54
1344.26	-91.65
1346.56	-89.83
1348.86	-87.64
1351.17	-88.37
1353.47	-91.92
1355.78	-102.11
1358.08	-89.28
1360.39	-120
1362.69	-88.47
1364.99	-90.11
1367.3	-94.33
1369.6	-92.2
1371.91	-88.43
1374.21	-120
1376.52	-92.01
1378.82	-93.38
1381.12	-89.59
1383.43	-94.01
1385.73	-120
1388.04	-89.76
1390.34	-120
1392.64	-90.38
1394.95	-88.41
1397.25	-89.13
1399.56	-90.9
1401.86	-92.19
1404.17	-91.06
1406.47	-92.21
1408.77	-92.84
1411.08	-120
1413.38	-120
1415.69	-94.72
1417.99	-92.48
1420.3	-120
1422.6	-90.19
1424.9	-88.55
1427.21	-105.77
1429.51	-91.89
1431.82	-97.64
1434.12	-97.96
1436.42	-94.26
1438.73	-96.38
1441.03	-120
1443.34	-91.15
1445.64	-97.08
1447.95	-97.79
1450.25	-96.98
1452.55	-93.38
1454.86	-120
1457.16	-90.06
1459.47	-91.68
1461.77	-88.83
1464.07	-120
1466.38	-94.96
1468.68	-120
1470.99	-120
1473.29	-93.32
1475.6	-93.47
1477.9	-93.59
1480.2	-94.64
1482.51	-92.94
1484.81	-98.74
1487.12	-90.49
1489.42	-93.2
1491.73	-92.27
1494.03	-90.17
1496.33	-87.56
1498.64	-96.7
1500.94	-91.2
1503.25	-90.08
1505.55	-92.08
1507.85	-90.77
1510.16	-94.87
1512.46	-106.3
1514.77	-89.33
1517.07	-88.14
1519.38	-89.49
1521.68	-88
1523.98	-91.98
1526.29	-91.22
1528.59	-89.65
1530.9	-87.78
1533.2	-90.61
1535.51	-90.18
1537.81	-120
1540.11	-91.76
1542.42	-91.74
1544.72	-94.2
1547.03	-117.47
1549.33	-94.73
1551.63	-120
1553.94	-87.86
1556.24	-88.32
1558.55	-102.98
1560.85	-97.26
1563.16	-99.04
1565.46	-91.11
1567.76	-92.85
1570.07	-93.64
1572.37	-106.58
1574.68	-90.35
1576.98	-93.75
1579.28	-95.25
1581.59	-90.37
1583.89	-90.99
1586.2	-95.94
1588.5	-92
1590.81	-91.49
1593.11	-120
1595.41	-101.4
1597.72	-120
1600.02	-120
1602.33	-94.76
1604.63	-102.16
1606.94	-91.78
1609.24	-94.76
1611.54	-90.3
1613.85	-92.11
1616.15	-89.17
1618.46	-87.68
1620.76	-88.83
1623.06	-89.37
1625.37	-86.79
1627.67	-103.99
1629.98	-88.27
1632.28	-120
1634.59	-91.59
1636.89	-88.84
1639.19	-90.29
1641.5	-88.58
1643.8	-90.6
1646.11	-95.49
1648.41	-92.58
1650.72	-103.24
1653.02	-92.08
1655.32	-90.24
1657.63	-89.42
1659.93	-88.05
1662.24	-89.19
1664.54	-93.81
1666.84	-84.71
1669.15	-88.17
1671.45	-87.77
1673.76	-94.45
1676.06	-94.3
1678.37	-84.41
1680.67	-91.97
1682.97	-88.68
1685.28	-82.87
1687.58	-87.32
1689.89	-92.44
1692.19	-95.96
1694.49	-120
1696.8	-82.49
1699.1	-103.04
1701.41	-84.94
1703.71	-83.46
1706.02	-79.64
1708.32	-79.97
1710.62	-120
1712.93	-85.81
1715.23	-80.97
1717.54	-120
1719.84	-78.11
1722.15	-88.98
1724.45	-88.66
1726.75	-79.92
1729.06	-83.72
1731.36	-80.13
1733.67	-81.39
1735.97	-80.42
1738.27	-120
1740.58	-120
1742.88	-120
1745.19	-75.02
1747.49	-74.19
1749.8	-120
1752.1	-73.89
