2.356	0.0154
2.449	0.0154
2.543	0.01394
2.636	0.01431
2.73	0.01419
2.824	0.01414
2.917	0.0141
3.011	0.0141
3.104	0.01417
3.198	0.01412
3.292	0.0141
3.385	0.01409
3.479	0.01408
3.572	0.01408
3.666	0.01407
3.76	0.01407
3.853	0.01406
3.947	0.01405
4.04	0.01404
4.134	0.01404
4.228	0.01404
4.321	0.01403
4.415	0.01402
4.508	0.01402
4.602	0.01401
4.696	0.01401
4.789	0.01401
4.883	0.014
4.976	0.014
5.07	0.014
5.164	0.014
5.257	0.01399
5.351	0.01398
5.444	0.01398
5.538	0.01398
5.632	0.01397
5.725	0.01397
5.819	0.01397
5.912	0.01397
6.006	0.01397
6.1	0.01397
6.193	0.01396
6.287	0.01396
6.38	0.01396
6.474	0.01396
6.568	0.01396
6.661	0.01396
6.755	0.01396
6.848	0.01396
6.942	0.01396
7.036	0.01396
7.129	0.01396
7.223	0.01396
7.316	0.01397
7.41	0.01397
7.504	0.01398
7.597	0.014
7.691	0.01401
7.784	0.01402
7.878	0.01404
7.972	0.01404
8.065	0.01406
8.159	0.01407
8.252	0.01408
8.346	0.0141
8.44	0.0141
8.533	0.01412
8.627	0.01413
8.72	0.01414
8.814	0.01415
8.908	0.01416
9.001	0.01416
9.095	0.01416
9.188	0.01416
9.282	0.01417
9.376	0.01417
9.469	0.01417
9.563	0.01417
9.656	0.01417
9.75	0.01417
9.844	0.01418
9.937	0.01418
10.031	0.01417
10.124	0.01417
10.218	0.01417
10.312	0.01417
10.405	0.01416
10.499	0.01416
10.592	0.01416
10.686	0.01416
10.78	0.01416
10.873	0.01416
10.967	0.01416
11.06	0.01415
11.154	0.01415
11.248	0.01415
11.341	0.01415
11.435	0.01414
11.528	0.01414
11.622	0.01413
11.716	0.01413
11.809	0.01413
11.903	0.01413
11.996	0.01413
12.09	0.01412
12.184	0.01412
12.277	0.01412
12.371	0.01411
12.464	0.01411
12.558	0.01411
12.652	0.0141
12.745	0.0141
12.839	0.0141
12.932	0.01409
13.026	0.01409
13.12	0.01409
13.213	0.01408
13.307	0.01408
13.4	0.01408
13.494	0.01408
13.588	0.01407
13.681	0.01407
13.775	0.01406
13.868	0.01406
13.962	0.01406
14.056	0.01406
14.149	0.01405
14.243	0.01405
14.336	0.01405
14.43	0.01404
14.524	0.01404
14.617	0.01404
14.711	0.01404
14.804	0.01404
14.898	0.01403
14.992	0.01403
15.085	0.01403
15.179	0.01403
15.272	0.01402
15.366	0.01402
15.46	0.01401
15.553	0.01401
15.647	0.01401
15.74	0.01401
15.834	0.01401
15.928	0.014
16.021	0.014
16.115	0.014
16.208	0.014
16.302	0.014
16.396	0.01399
16.489	0.01399
16.583	0.01399
16.676	0.01399
16.77	0.01398
16.864	0.01398
16.957	0.01398
17.051	0.01398
17.144	0.01397
17.238	0.01397
17.332	0.01397
17.425	0.01397
17.519	0.01396
17.612	0.01396
17.706	0.01396
17.8	0.01396
17.893	0.01395
17.987	0.01395
18.08	0.01395
18.174	0.01394
18.268	0.01394
18.361	0.01394
18.455	0.01394
18.548	0.01393
18.642	0.01393
18.736	0.01393
18.829	0.01393
18.923	0.01393
19.016	0.01392
19.11	0.01392
19.204	0.01392
19.297	0.01391
19.391	0.01391
19.484	0.01391
19.578	0.01391
19.672	0.0139
19.765	0.0139
19.859	0.0139
19.952	0.0139
20.046	0.01389
20.14	0.01389
20.233	0.01389
20.327	0.01389
20.42	0.01388
20.514	0.01388
20.608	0.01388
20.701	0.01387
20.795	0.01387
20.888	0.01387
20.982	0.01386
21.076	0.01386
21.169	0.01386
21.263	0.01386
21.356	0.01386
21.45	0.01385
21.544	0.01385
21.637	0.01385
21.731	0.01384
21.824	0.01384
21.918	0.01384
22.012	0.01383
22.105	0.01383
22.199	0.01383
22.292	0.01383
22.386	0.01383
22.48	0.01382
22.573	0.01382
22.667	0.01382
22.76	0.01382
22.854	0.01382
22.948	0.01382
23.041	0.01381
23.135	0.01381
23.228	0.01381
23.322	0.01381
23.416	0.0138
23.509	0.0138
23.603	0.0138
23.696	0.01379
