time,sec	res, Ohm
13.307	0.02548
13.4	0.02547
13.494	0.02546
13.588	0.02546
13.681	0.02546
13.775	0.02545
13.868	0.02544
13.962	0.02544
14.056	0.02543
14.149	0.02543
14.243	0.02543
14.336	0.02542
14.43	0.02542
14.524	0.02541
14.617	0.02541
14.711	0.02541
14.804	0.0254
14.898	0.02539
14.992	0.02539
15.085	0.02538
15.179	0.02537
15.272	0.02537
15.366	0.02537
15.46	0.02537
15.553	0.02536
15.647	0.02536
15.74	0.02535
15.834	0.02535
15.928	0.02535
16.021	0.02534
16.115	0.02534
16.208	0.02533
16.302	0.02533
16.396	0.02533
16.489	0.02532
16.583	0.02532
16.676	0.02531
16.77	0.02531
16.864	0.02531
16.957	0.02531
17.051	0.0253
17.144	0.02529
17.238	0.02529
17.332	0.02528
17.425	0.02528
17.519	0.02527
17.612	0.02527
17.706	0.02527
17.8	0.02526
17.893	0.02526
17.987	0.02526
18.08	0.02525
18.174	0.02525
18.268	0.02524
18.361	0.02524
18.455	0.02523
18.548	0.02523
18.642	0.02522
18.736	0.02522
18.829	0.02522
18.923	0.02521
19.016	0.02521
19.11	0.02521
19.204	0.0252
19.297	0.0252
19.391	0.02519
19.484	0.02519
19.578	0.02518
19.672	0.02518
19.765	0.02518
19.859	0.02517
19.952	0.02517
20.046	0.02516
20.14	0.02516
20.233	0.02516
20.327	0.02516
20.42	0.02515
20.514	0.02515
20.608	0.02514
20.701	0.02514
20.795	0.02514
20.888	0.02513
20.982	0.02513
21.076	0.02513
21.169	0.02512
21.263	0.02512
21.356	0.02512
21.45	0.02512
21.544	0.02511
21.637	0.02511
21.731	0.0251
21.824	0.0251
21.918	0.0251
22.012	0.0251
22.105	0.02509
22.214	0.02509
22.292	0.02508
22.386	0.02508
22.48	0.02508
22.573	0.02508
22.667	0.02508
22.76	0.02507
22.854	0.02507
22.948	0.02507
23.041	0.02507
23.135	0.02507
23.228	0.02506
23.322	0.02506
23.416	0.02505
23.509	0.02505
23.603	0.02505
23.696	0.02505
23.79	0.02505
23.884	0.02504
23.977	0.02504
24.071	0.02504
24.164	0.02504
24.258	0.02504
24.352	0.02504
24.445	0.02504
24.539	0.02504
24.632	0.02504
24.726	0.02504
24.82	0.02503
24.913	0.02503
25.007	0.02503
25.1	0.02503
25.194	0.02503
25.288	0.02502
25.381	0.02502
25.475	0.02502
25.568	0.02502
25.662	0.02502
25.756	0.02501
25.849	0.02501
25.943	0.02501
26.036	0.025
26.13	0.025
26.224	0.025
26.317	0.025
26.411	0.025
26.504	0.02499
26.598	0.02499
26.692	0.02499
26.785	0.02499
26.879	0.02499
26.972	0.02499
27.066	0.02499
27.16	0.02498
27.253	0.02498
27.347	0.02498
27.44	0.02498
27.534	0.02498
27.628	0.02497
27.721	0.02497
27.815	0.02497
27.908	0.02497
28.002	0.02496
28.096	0.02496
28.189	0.02497
28.283	0.02496
28.376	0.02496
28.47	0.02496
28.564	0.02495
28.657	0.02495
28.751	0.02495
28.844	0.02495
28.938	0.02495
29.032	0.02495
29.125	0.02495
29.219	0.02495
29.312	0.02495
29.406	0.02494
29.5	0.02494
29.593	0.02494
29.687	0.02494
29.78	0.02494
29.874	0.02494
29.968	0.02494
30.061	0.02494
30.155	0.02493
30.248	0.02494
30.342	0.02493
30.436	0.02493
30.529	0.02493
30.623	0.02493
30.716	0.02493
30.81	0.02493
30.904	0.02492
30.997	0.02492
31.091	0.02492
31.184	0.02492
31.278	0.02492
31.372	0.02492
31.465	0.02492
31.559	0.02492
31.652	0.02492
31.746	0.02492
31.84	0.02492
31.933	0.02491
32.027	0.02491
32.12	0.02491
32.214	0.02491
32.308	0.02491
32.401	0.02491
32.495	0.02491
32.588	0.02491
32.682	0.0249
32.776	0.0249
32.869	0.0249
32.963	0.0249
33.056	0.0249
33.15	0.0249
33.244	0.0249
33.337	0.0249
33.431	0.0249
33.524	0.0249
33.618	0.02489
33.712	0.02489
33.805	0.02489
33.899	0.02489
33.992	0.02489
34.086	0.02489
34.18	0.02489
34.273	0.02489
34.367	0.02489
34.46	0.02489
34.554	0.02489
34.648	0.02488
34.741	0.02489
34.835	0.02488
34.928	0.02488
35.022	0.02488
35.116	0.02488
35.209	0.02488
35.303	0.02488
35.396	0.02487
35.49	0.02487
35.584	0.02487
35.677	0.02487
35.771	0.02487
35.864	0.02487
35.958	0.02487
36.052	0.02487
36.145	0.02487
36.239	0.02487
36.332	0.02487
36.426	0.02487
36.52	0.02486
36.613	0.02486
36.707	0.02486
36.8	0.02487
36.894	0.02487
36.988	0.02487
37.081	0.02486
37.175	0.02486
37.268	0.02486
37.362	0.02486
37.456	0.02486
37.549	0.02486
37.643	0.02485
37.736	0.02485
37.83	0.02485
37.924	0.02485
38.017	0.02485
38.111	0.02485
38.204	0.02485
38.298	0.02485
38.392	0.02485
38.485	0.02485
38.579	0.02485
38.672	0.02485
38.766	0.02485
38.86	0.02485
38.953	0.02485
39.047	0.02484
39.14	0.02484
39.234	0.02484
39.328	0.02484
39.421	0.02484
39.515	0.02484
39.608	0.02484
39.702	0.02484
39.796	0.02484
39.889	0.02484
39.983	0.02484
40.076	0.02484
40.17	0.02483
40.264	0.02483
40.357	0.02483
40.451	0.02483
40.544	0.02483
40.638	0.02483
40.732	0.02483
40.825	0.02483
40.919	0.02483
41.012	0.02483
41.106	0.02483
41.2	0.02483
41.293	0.02483
41.387	0.02483
41.48	0.02483
41.574	0.02483
41.668	0.02483
41.761	0.02483
41.855	0.02482
41.948	0.02482
42.042	0.02483
42.136	0.02483
42.229	0.02482
42.323	0.02482
42.416	0.02482
42.51	0.02482
42.604	0.02482
42.697	0.02482
42.791	0.02482
42.884	0.02482
42.978	0.02482
43.072	0.02482
43.165	0.02482
43.259	0.02482
43.352	0.02482
43.446	0.02482
43.54	0.02482
43.633	0.02482
43.727	0.02482
43.82	0.02482
43.914	0.02482
44.008	0.02482
44.101	0.02482
44.195	0.02482
44.288	0.02482
44.382	0.02482
44.476	0.02482
44.569	0.02482
44.663	0.02482
44.756	0.02482
44.85	0.02482
44.944	0.02482
45.037	0.02482
45.131	0.02481
45.224	0.02482
45.318	0.02482
