time,sec	res, Ohm
13.213	0.003548
13.307	0.003548
13.401	0.003548
13.494	0.003548
13.588	0.003547
13.681	0.003547
13.775	0.003547
13.869	0.003547
13.962	0.003547
14.056	0.003547
14.149	0.003547
14.243	0.003547
14.337	0.003547
14.43	0.003547
14.524	0.003547
14.617	0.003547
14.711	0.003547
14.805	0.003547
14.898	0.003546
14.992	0.003546
15.085	0.003546
15.179	0.003546
15.273	0.003546
15.366	0.003546
15.46	0.003546
15.553	0.003546
15.647	0.003546
15.741	0.003546
15.834	0.003546
15.928	0.003546
16.021	0.003546
16.115	0.003546
16.209	0.003546
16.302	0.003546
16.396	0.003546
16.489	0.003546
16.583	0.003545
16.677	0.003545
16.77	0.003545
16.864	0.003545
16.957	0.003545
17.051	0.003546
17.145	0.003545
17.238	0.003545
17.332	0.003545
17.425	0.003545
17.519	0.003545
17.613	0.003545
17.706	0.003545
17.8	0.003545
17.893	0.003545
17.987	0.003545
18.081	0.003545
18.174	0.003544
18.268	0.003544
18.361	0.003544
18.455	0.003544
18.549	0.003544
18.642	0.003544
18.736	0.003544
18.829	0.003544
18.923	0.003544
19.017	0.003544
19.11	0.003544
19.204	0.003544
19.297	0.003544
19.391	0.003544
19.485	0.003544
19.578	0.003543
19.672	0.003544
19.765	0.003544
19.859	0.003544
19.953	0.003544
20.046	0.003543
20.14	0.003543
20.233	0.003543
20.327	0.003543
20.421	0.003543
20.514	0.003543
20.608	0.003543
20.701	0.003543
20.795	0.003543
20.889	0.003543
20.982	0.003543
21.076	0.003543
21.169	0.003543
21.263	0.003543
21.357	0.003543
21.45	0.003543
21.544	0.003543
21.637	0.003542
21.731	0.003543
21.825	0.003542
21.918	0.003543
22.012	0.003543
22.105	0.003543
22.199	0.003543
22.293	0.003543
22.386	0.003543
22.48	0.003542
22.573	0.003542
22.667	0.003542
22.761	0.003542
22.854	0.003542
22.948	0.003542
23.041	0.003542
23.135	0.003542
23.229	0.003542
23.322	0.003542
23.416	0.003542
23.509	0.003542
23.603	0.003542
23.697	0.003542
23.79	0.003542
23.884	0.003542
23.977	0.003541
24.071	0.003542
24.165	0.003542
24.258	0.003541
24.352	0.003541
24.445	0.003542
24.539	0.003541
24.633	0.003541
24.726	0.003541
24.82	0.003541
24.913	0.003541
25.007	0.003541
25.101	0.003541
25.194	0.003541
25.288	0.003541
25.381	0.003541
25.475	0.003541
25.569	0.003541
25.662	0.003541
25.756	0.003541
25.849	0.003541
25.943	0.003541
26.037	0.003541
26.13	0.003541
26.224	0.003541
26.317	0.003541
26.411	0.003541
26.505	0.003541
26.598	0.003541
26.692	0.00354
26.785	0.00354
26.879	0.00354
26.973	0.00354
27.066	0.00354
27.16	0.003541
27.253	0.00354
27.347	0.00354
27.441	0.00354
27.534	0.00354
27.628	0.00354
27.721	0.00354
27.815	0.00354
27.909	0.00354
28.002	0.00354
28.096	0.00354
28.189	0.00354
28.283	0.00354
28.377	0.00354
28.47	0.00354
28.564	0.00354
28.657	0.00354
28.751	0.00354
28.845	0.00354
28.938	0.00354
29.032	0.00354
29.125	0.00354
29.219	0.00354
29.313	0.00354
29.406	0.00354
29.5	0.00354
29.593	0.00354
29.687	0.00354
29.781	0.00354
29.874	0.00354
29.968	0.00354
30.061	0.00354
30.155	0.00354
30.249	0.00354
30.342	0.00354
30.436	0.00354
30.529	0.00354
30.623	0.003539
30.717	0.003539
30.81	0.00354
30.904	0.00354
30.997	0.00354
31.091	0.003539
31.185	0.00354
31.278	0.00354
31.372	0.003539
31.465	0.003539
31.559	0.003539
31.653	0.003539
31.746	0.003539
31.84	0.003539
31.933	0.003539
32.027	0.003539
32.121	0.003539
32.214	0.003539
32.308	0.003539
32.401	0.003539
32.495	0.003539
32.589	0.003539
32.682	0.003539
32.776	0.003539
32.869	0.003539
32.963	0.003539
33.057	0.003539
33.15	0.003539
33.244	0.003539
33.337	0.003539
33.431	0.003539
33.525	0.003539
33.618	0.003539
33.712	0.003539
33.805	0.003539
33.899	0.003539
33.993	0.003539
34.086	0.003539
34.18	0.003539
34.273	0.003539
34.367	0.003539
34.461	0.003539
34.554	0.003539
34.648	0.003539
34.741	0.003539
34.835	0.003538
34.929	0.003539
35.022	0.003539
35.116	0.003539
35.209	0.003538
35.303	0.003538
35.397	0.003538
35.49	0.003538
35.584	0.003538
35.677	0.003538
35.771	0.003538
35.865	0.003538
35.958	0.003538
36.052	0.003539
36.145	0.003538
36.239	0.003538
36.333	0.003538
36.426	0.003538
36.52	0.003538
36.613	0.003539
36.707	0.003538
36.801	0.003538
36.894	0.003538
36.988	0.003538
37.081	0.003538
37.175	0.003538
37.269	0.003538
37.362	0.003538
37.456	0.003538
37.549	0.003538
37.643	0.003538
37.737	0.003538
37.83	0.003538
37.924	0.003538
38.017	0.003538
38.111	0.003538
38.205	0.003538
38.298	0.003538
38.392	0.003538
38.485	0.003538
38.579	0.003538
38.673	0.003538
38.766	0.003538
38.86	0.003538
38.953	0.003538
39.047	0.003538
39.141	0.003538
39.234	0.003538
39.328	0.003538
39.421	0.003538
39.515	0.003537
39.609	0.003537
39.702	0.003537
39.796	0.003537
39.889	0.003537
39.983	0.003537
40.077	0.003537
40.17	0.003537
40.264	0.003537
40.357	0.003537
40.451	0.003537
40.545	0.003537
40.638	0.003538
40.732	0.003538
40.825	0.003537
40.919	0.003537
41.013	0.003537
41.106	0.003537
41.2	0.003537
41.293	0.003537
41.387	0.003537
41.481	0.003537
41.574	0.003537
41.668	0.003537
41.761	0.003537
41.855	0.003537
41.949	0.003537
42.042	0.003537
42.136	0.003537
42.229	0.003537
42.323	0.003537
42.417	0.003537
42.51	0.003537
42.604	0.003537
42.697	0.003537
42.791	0.003537
42.885	0.003537
42.978	0.003537
43.072	0.003537
43.165	0.003537
43.259	0.003537
43.353	0.003537
43.446	0.003537
43.54	0.003537
43.633	0.003537
43.727	0.003537
43.821	0.003537
43.914	0.003537
44.008	0.003537
44.101	0.003537
44.195	0.003537
44.289	0.003537
44.382	0.003537
44.476	0.003537
44.569	0.003537
44.663	0.003536
44.757	0.003537
44.85	0.003537
44.944	0.003537
45.037	0.003537
45.131	0.003537
45.225	0.003536
45.318	0.003537
45.412	0.003536
45.505	0.003536
45.599	0.003536
45.693	0.003536
45.786	0.003537
45.88	0.003536
45.973	0.003536
46.067	0.003536
46.161	0.003536
46.254	0.003536
46.348	0.003536
46.441	0.003536
46.535	0.003536
46.629	0.003536
46.722	0.003536
46.816	0.003536
46.909	0.003536
47.003	0.003536
47.097	0.003536
47.19	0.003536
47.284	0.003536
47.377	0.003536
47.471	0.003536
47.565	0.003536
47.658	0.003536
47.752	0.003536
47.845	0.003536
47.939	0.003536
48.033	0.003536
48.126	0.003536
48.22	0.003536
48.313	0.003536
48.407	0.003536
48.501	0.003536
48.594	0.003536
48.688	0.003536
48.781	0.003536
48.875	0.003536
48.969	0.003536
49.062	0.003536
49.156	0.003536
49.249	0.003536
49.343	0.003536
49.437	0.003536
49.53	0.003536
49.624	0.003536
49.717	0.003536
49.811	0.003536
49.905	0.003536
49.998	0.003536
50.092	0.003536
50.185	0.003536
50.279	0.003536
50.373	0.003536
50.466	0.003536
50.56	0.003536
50.653	0.003536
50.747	0.003536
50.841	0.003535
50.934	0.003536
51.028	0.003536
51.121	0.003536
51.215	0.003535
51.309	0.003536
51.402	0.003535
51.496	0.003535
51.589	0.003535
51.683	0.003535
51.777	0.003536
51.87	0.003535
51.964	0.003535
52.057	0.003535
52.151	0.003535
52.245	0.003535
52.338	0.003535
52.432	0.003535
52.525	0.003535
52.619	0.003535
52.713	0.003535
52.806	0.003535
52.9	0.003536
52.993	0.003535
53.087	0.003535
53.181	0.003535
53.274	0.003535
53.368	0.003535
53.461	0.003535
53.555	0.003535
53.649	0.003535
53.742	0.003535
53.836	0.003535
53.929	0.003535
54.023	0.003535
54.117	0.003535
54.21	0.003535
54.304	0.003535
54.397	0.003535
54.491	0.003535
54.585	0.003535
54.678	0.003535
54.772	0.003535
54.865	0.003535
54.959	0.003535
55.053	0.003535
55.146	0.003535
55.24	0.003536
55.333	0.003535
55.427	0.003536
55.521	0.003536
55.614	0.003535
55.708	0.003535
55.801	0.003535
55.895	0.003535
55.989	0.003535
56.082	0.003535
56.176	0.003535
56.269	0.003535
56.363	0.003535
56.457	0.003535
56.55	0.003535
56.644	0.003535
56.737	0.003535
56.831	0.003535
56.925	0.003535
57.018	0.003535
57.112	0.003535
57.205	0.003535
57.299	0.003535
57.393	0.003535
57.486	0.003535
57.58	0.003535
57.673	0.003535
57.767	0.003535
57.861	0.003535
57.954	0.003535
58.048	0.003535
58.141	0.003535
58.235	0.003535
58.344	0.003535
58.422	0.003535
58.516	0.003535
58.609	0.003535
58.703	0.003535
58.797	0.003535
58.89	0.003535
58.984	0.003535
59.077	0.003535
59.171	0.003535
59.265	0.003535
59.358	0.003535
59.452	0.003535
59.545	0.003535
59.639	0.003535
59.733	0.003535
59.826	0.003535
59.92	0.003535
60.013	0.003535
60.107	0.003535
60.201	0.003535
60.294	0.003535
60.388	0.003535
60.481	0.003535
60.575	0.003535
60.669	0.003535
60.762	0.003535
60.856	0.003535
60.949	0.003535
61.043	0.003535
61.137	0.003535
61.23	0.003535
61.324	0.003535
61.417	0.003534
61.511	0.003534
61.605	0.003534
61.698	0.003535
61.792	0.003535
61.885	0.003535
61.979	0.003534
62.073	0.003534
62.166	0.003534
62.26	0.003534
62.353	0.003535
62.447	0.003535
62.541	0.003534
62.634	0.003534
62.728	0.003534
62.821	0.003534
62.915	0.003534
63.009	0.003534
63.102	0.003535
63.196	0.003535
63.289	0.003534
63.383	0.003534
63.477	0.003534
63.57	0.003534
63.664	0.003534
63.757	0.003534
63.851	0.003534
63.945	0.003534
64.038	0.003534
64.132	0.003534
64.225	0.003534
64.319	0.003534
64.413	0.003534
64.506	0.003534
64.6	0.003534
64.693	0.003534
64.787	0.003534
64.881	0.003534
64.974	0.003534
65.068	0.003534
65.161	0.003535
65.255	0.003534
65.349	0.003534
65.442	0.003534
65.536	0.003534
65.629	0.003534
65.723	0.003534
65.817	0.003534
65.91	0.003534
66.004	0.003534
66.097	0.003534
66.191	0.003534
66.285	0.003534
66.378	0.003534
66.472	0.003534
66.565	0.003534
66.659	0.003534
66.753	0.003534
66.846	0.003533
66.94	0.003534
67.033	0.003534
67.127	0.003534
67.221	0.003534
67.314	0.003534
67.408	0.003534
67.501	0.003534
67.595	0.003534
67.689	0.003534
67.782	0.003534
67.876	0.003534
67.969	0.003534
68.063	0.003534
68.157	0.003534
68.25	0.003534
68.344	0.003534
68.437	0.003534
68.531	0.003534
68.625	0.003534
68.718	0.003534
68.812	0.003534
68.905	0.003534
68.999	0.003534
69.093	0.003534
69.186	0.003534
69.28	0.003534
69.373	0.003534
69.467	0.003533
69.561	0.003534
69.654	0.003534
69.748	0.003534
69.841	0.003534
69.935	0.003534
70.029	0.003534
70.122	0.003534
70.216	0.003534
70.309	0.003534
70.403	0.003534
70.497	0.003534
70.59	0.003534
70.684	0.003534
70.777	0.003533
70.871	0.003533
70.965	0.003533
71.058	0.003533
71.152	0.003534
71.245	0.003534
71.339	0.003534
71.433	0.003534
71.526	0.003533
71.62	0.003534
71.713	0.003533
71.807	0.003534
71.901	0.003534
71.994	0.003534
72.088	0.003533
72.181	0.003533
72.275	0.003533
72.369	0.003533
72.462	0.003533
72.556	0.003533
72.649	0.003533
72.743	0.003533
72.837	0.003533
72.93	0.003533
73.024	0.003533
73.117	0.003533
73.211	0.003533
73.305	0.003533
73.398	0.003533
73.492	0.003534
73.585	0.003534
73.679	0.003533
73.773	0.003533
73.866	0.003533
73.96	0.003533
74.053	0.003533
74.147	0.003533
74.241	0.003533
74.334	0.003533
74.428	0.003533
74.521	0.003533
74.615	0.003533
74.709	0.003533
74.802	0.003533
74.896	0.003533
74.989	0.003533
75.083	0.003533
75.177	0.003533
75.27	0.003533
75.364	0.003533
75.457	0.003533
75.551	0.003533
75.645	0.003533
75.738	0.003533
75.832	0.003533
75.925	0.003533
76.019	0.003533
76.113	0.003533
76.206	0.003533
76.3	0.003533
76.393	0.003533
76.487	0.003533
76.581	0.003533
76.674	0.003533
76.768	0.003533
76.861	0.003533
76.955	0.003533
77.049	0.003533
77.142	0.003533
77.236	0.003533
77.329	0.003533
77.423	0.003533
77.517	0.003533
77.61	0.003533
77.704	0.003533
77.797	0.003533
77.891	0.003533
77.985	0.003533
78.078	0.003533
78.172	0.003533
78.265	0.003533
78.359	0.003533
78.453	0.003533
78.546	0.003533
78.64	0.003533
78.733	0.003533
78.827	0.003533
78.921	0.003533
79.014	0.003533
79.108	0.003533
79.201	0.003533
79.295	0.003533
79.389	0.003533
79.482	0.003533
79.576	0.003533
79.669	0.003533
79.763	0.003532
79.857	0.003533
79.95	0.003533
80.044	0.003533
80.137	0.003533
80.231	0.003532
80.325	0.003532
80.418	0.003533
80.512	0.003533
80.605	0.003533
80.699	0.003533
80.793	0.003532
80.886	0.003532
80.98	0.003532
81.073	0.003532
81.167	0.003532
81.261	0.003532
81.354	0.003533
81.448	0.003532
81.541	0.003533
81.635	0.003532
81.729	0.003532
81.822	0.003532
81.916	0.003532
82.009	0.003532
82.103	0.003532
82.197	0.003532
82.29	0.003532
82.384	0.003532
82.477	0.003532
82.571	0.003532
82.665	0.003532
82.758	0.003533
82.852	0.003532
82.945	0.003532
83.039	0.003533
83.133	0.003532
83.226	0.003532
83.32	0.003532
83.413	0.003532
83.507	0.003532
83.601	0.003532
83.694	0.003532
83.788	0.003532
83.881	0.003532
83.975	0.003532
84.069	0.003532
84.162	0.003532
84.256	0.003532
84.349	0.003532
84.443	0.003532
84.537	0.003532
84.63	0.003532
84.724	0.003532
84.817	0.003532
84.911	0.003532
85.005	0.003532
85.098	0.003532
85.192	0.003532
85.285	0.003532
85.379	0.003532
85.473	0.003532
85.566	0.003532
85.66	0.003532
85.753	0.003532
85.847	0.003532
85.941	0.003532
86.034	0.003532
86.128	0.003532
86.221	0.003532
86.315	0.003532
86.409	0.003532
86.502	0.003532
86.596	0.003531
86.689	0.003532
86.783	0.003532
86.877	0.003532
86.97	0.003532
87.064	0.003532
87.157	0.003532
87.251	0.003532
87.345	0.003532
87.438	0.003532
87.532	0.003532
87.625	0.003532
87.719	0.003532
87.813	0.003532
87.906	0.003532
88	0.003532
88.093	0.003532
88.187	0.003531
88.281	0.003532
88.374	0.003532
88.468	0.003532
88.561	0.003532
88.655	0.003532
88.749	0.003531
88.842	0.003532
88.936	0.003532
89.029	0.003531
89.123	0.003531
89.217	0.003531
89.31	0.003532
89.404	0.003531
89.497	0.003531
89.591	0.003531
89.685	0.003531
89.778	0.003531
89.872	0.003531
89.965	0.003531
90.059	0.003531
90.153	0.003531
90.246	0.003531
90.34	0.003532
90.433	0.003531
90.527	0.003531
90.621	0.003531
90.714	0.003532
90.808	0.003531
90.901	0.003531
90.995	0.003531
91.089	0.003531
91.182	0.003531
91.276	0.003531
91.369	0.003532
91.463	0.003531
91.557	0.003531
91.65	0.003531
91.744	0.003531
91.837	0.003532
91.931	0.003531
92.025	0.003531
92.118	0.003531
92.212	0.003531
92.305	0.003532
92.399	0.003531
92.493	0.003531
92.586	0.003531
92.68	0.003531
92.773	0.003531
92.867	0.003531
92.961	0.003531
93.054	0.003532
93.148	0.003531
93.241	0.003531
93.335	0.003531
93.429	0.003531
93.522	0.003531
93.616	0.003531
93.709	0.003531
93.803	0.003531
93.897	0.003531
93.99	0.003531
94.084	0.003531
94.177	0.003531
94.271	0.003531
94.365	0.003531
94.458	0.003531
94.552	0.003531
94.645	0.003531
94.739	0.003531
94.833	0.003531
94.926	0.003531
95.02	0.003531
95.113	0.003531
95.207	0.003531
95.301	0.003531
95.394	0.003531
95.488	0.003531
95.581	0.003531
95.675	0.003531
95.769	0.003531
95.862	0.003531
95.956	0.003531
96.049	0.003531
96.143	0.003531
96.237	0.003531
96.33	0.003531
96.424	0.003531
96.517	0.003531
96.611	0.003531
96.705	0.003531
96.798	0.003531
96.892	0.003531
96.985	0.003531
97.079	0.003531
97.173	0.003531
97.266	0.003531
97.36	0.003531
97.453	0.003531
97.547	0.00353
97.641	0.003531
97.734	0.003531
97.828	0.00353
97.921	0.00353
98.015	0.00353
98.109	0.003531
98.202	0.00353
98.296	0.00353
98.389	0.003531
98.483	0.003531
98.577	0.00353
