TimeAll	TimeExperiment	R	Theta
1.365090e+002	7.900000e-002	2.942267e-004	1.163404e+002
1.366570e+002	2.270000e-001	2.941201e-004	1.162919e+002
1.367660e+002	3.360000e-001	2.940319e-004	1.162353e+002
1.368600e+002	4.300001e-001	2.939315e-004	1.161905e+002
1.369690e+002	5.390000e-001	2.938130e-004	1.161462e+002
1.370780e+002	6.480000e-001	2.937514e-004	1.160948e+002
1.371720e+002	7.420001e-001	2.936620e-004	1.160414e+002
1.372650e+002	8.350000e-001	2.935957e-004	1.159913e+002
1.373590e+002	9.289999e-001	2.934827e-004	1.159453e+002
1.374680e+002	1.038000e+000	2.934266e-004	1.158959e+002
1.375620e+002	1.132000e+000	2.933481e-004	1.158393e+002
1.376710e+002	1.241000e+000	2.932697e-004	1.157903e+002
1.377650e+002	1.335000e+000	2.932058e-004	1.157376e+002
1.378740e+002	1.444000e+000	2.931177e-004	1.156915e+002
1.379830e+002	1.553000e+000	2.930555e-004	1.156256e+002
1.380770e+002	1.647000e+000	2.929606e-004	1.155680e+002
1.381860e+002	1.756000e+000	2.928870e-004	1.155156e+002
1.382950e+002	1.865000e+000	2.928163e-004	1.154533e+002
1.383890e+002	1.959000e+000	2.927620e-004	1.153904e+002
1.384820e+002	2.052000e+000	2.926719e-004	1.153405e+002
1.385760e+002	2.146000e+000	2.926097e-004	1.152817e+002
1.386690e+002	2.239000e+000	2.925922e-004	1.152264e+002
1.387630e+002	2.333000e+000	2.925109e-004	1.151708e+002
1.388570e+002	2.427000e+000	2.924450e-004	1.151203e+002
1.389500e+002	2.520000e+000	2.924297e-004	1.150599e+002
1.390440e+002	2.614000e+000	2.923601e-004	1.150059e+002
1.391530e+002	2.723000e+000	2.923124e-004	1.149456e+002
1.392470e+002	2.817000e+000	2.922795e-004	1.148791e+002
1.393560e+002	2.926000e+000	2.922376e-004	1.148194e+002
1.394650e+002	3.035000e+000	2.921915e-004	1.147422e+002
1.395590e+002	3.129000e+000	2.921184e-004	1.146758e+002
1.396680e+002	3.238000e+000	2.920903e-004	1.146138e+002
1.397770e+002	3.347000e+000	2.920758e-004	1.145441e+002
1.398860e+002	3.456000e+000	2.920297e-004	1.144684e+002
1.399950e+002	3.565000e+000	2.920066e-004	1.143931e+002
1.401050e+002	3.675000e+000	2.919899e-004	1.143160e+002
1.401980e+002	3.768000e+000	2.919611e-004	1.142448e+002
1.402920e+002	3.862000e+000	2.919562e-004	1.141803e+002
1.404010e+002	3.971000e+000	2.919581e-004	1.141039e+002
1.404950e+002	4.065000e+000	2.919483e-004	1.140344e+002
1.405880e+002	4.158000e+000	2.919533e-004	1.139632e+002
1.406820e+002	4.252000e+000	2.919356e-004	1.138902e+002
1.407750e+002	4.345000e+000	2.919411e-004	1.138277e+002
1.408690e+002	4.439000e+000	2.919771e-004	1.137562e+002
1.409630e+002	4.533000e+000	2.919823e-004	1.136873e+002
1.410560e+002	4.626000e+000	2.919828e-004	1.136236e+002
1.411650e+002	4.735000e+000	2.920236e-004	1.135421e+002
1.412740e+002	4.844000e+000	2.920319e-004	1.134598e+002
1.413680e+002	4.938000e+000	2.920747e-004	1.133798e+002
1.414620e+002	5.032000e+000	2.921162e-004	1.133037e+002
1.415710e+002	5.141000e+000	2.921509e-004	1.132257e+002
1.416640e+002	5.234000e+000	2.922384e-004	1.131393e+002
1.417580e+002	5.328000e+000	2.922401e-004	1.130625e+002
1.418670e+002	5.437000e+000	2.923194e-004	1.129879e+002
1.419610e+002	5.531000e+000	2.923643e-004	1.129014e+002
1.420540e+002	5.624000e+000	2.924350e-004	1.128235e+002
1.421480e+002	5.718000e+000	2.925201e-004	1.127518e+002
1.422420e+002	5.812000e+000	2.925672e-004	1.126688e+002
1.423350e+002	5.905000e+000	2.926657e-004	1.125942e+002
1.424440e+002	6.014000e+000	2.927765e-004	1.125110e+002
1.425380e+002	6.108000e+000	2.928505e-004	1.124227e+002
1.426320e+002	6.202000e+000	2.929501e-004	1.123447e+002
1.427410e+002	6.311000e+000	2.930881e-004	1.122582e+002
1.428340e+002	6.404000e+000	2.932242e-004	1.121667e+002
1.429440e+002	6.514000e+000	2.933548e-004	1.120788e+002
1.430370e+002	6.607000e+000	2.934785e-004	1.119897e+002
1.431310e+002	6.701000e+000	2.936253e-004	1.119104e+002
1.432400e+002	6.810000e+000	2.937884e-004	1.118247e+002
1.433490e+002	6.919000e+000	2.939452e-004	1.117282e+002
1.434580e+002	7.028000e+000	2.941447e-004	1.116343e+002
1.435520e+002	7.122000e+000	2.943308e-004	1.115366e+002
1.436460e+002	7.216000e+000	2.944976e-004	1.114545e+002
1.437550e+002	7.325000e+000	2.946579e-004	1.113689e+002
1.438480e+002	7.418000e+000	2.949119e-004	1.112762e+002
1.439420e+002	7.512000e+000	2.950685e-004	1.111868e+002
1.440360e+002	7.606000e+000	2.953118e-004	1.111040e+002
