TimeAll	TimeExperiment	R	Theta
1.614600e+001	7.800007e-002	2.846813e-004	1.116860e+002
1.627900e+001	2.110000e-001	2.852298e-004	1.109192e+002
1.638800e+001	3.199999e-001	2.861902e-004	1.101794e+002
1.648200e+001	4.140000e-001	2.878463e-004	1.092824e+002
1.657500e+001	5.070000e-001	2.898689e-004	1.084953e+002
1.666900e+001	6.010001e-001	2.925127e-004	1.077068e+002
1.676200e+001	6.940000e-001	2.958241e-004	1.069468e+002
1.685600e+001	7.880001e-001	2.998263e-004	1.062484e+002
1.696500e+001	8.970001e-001	3.048103e-004	1.055922e+002
1.705900e+001	9.909999e-001	3.112573e-004	1.050186e+002
1.715200e+001	1.084000e+000	3.175571e-004	1.046710e+002
1.724600e+001	1.178000e+000	3.241415e-004	1.045025e+002
1.734000e+001	1.272000e+000	3.312100e-004	1.045076e+002
1.744900e+001	1.381000e+000	3.384867e-004	1.047152e+002
1.754200e+001	1.474000e+000	3.463300e-004	1.051594e+002
1.765200e+001	1.584000e+000	3.528701e-004	1.057235e+002
1.776100e+001	1.693000e+000	3.593455e-004	1.065045e+002
1.787000e+001	1.802000e+000	3.650258e-004	1.074265e+002
1.793500e+001	1.867000e+000	3.692243e-004	1.083604e+002
