TimeAll	TimeExperiment	R	Theta
6.473900e+001	8.100009e-002	2.930562e-004	1.099599e+002
6.487200e+001	2.140000e-001	2.941466e-004	1.095944e+002
6.499600e+001	3.380001e-001	2.953895e-004	1.092238e+002
6.509000e+001	4.320002e-001	2.968279e-004	1.088558e+002
6.518400e+001	5.260000e-001	2.981325e-004	1.085519e+002
6.527700e+001	6.190002e-001	2.996355e-004	1.082545e+002
6.537100e+001	7.130001e-001	3.012556e-004	1.079580e+002
6.546400e+001	8.060000e-001	3.029768e-004	1.076903e+002
6.555800e+001	9.000001e-001	3.048972e-004	1.074178e+002
6.565200e+001	9.940002e-001	3.069339e-004	1.071758e+002
6.576100e+001	1.103000e+000	3.091193e-004	1.069446e+002
6.587000e+001	1.212000e+000	3.117618e-004	1.067163e+002
6.597900e+001	1.321000e+000	3.145874e-004	1.065192e+002
6.607300e+001	1.415000e+000	3.175211e-004	1.063631e+002
6.618200e+001	1.524000e+000	3.203335e-004	1.062496e+002
6.627600e+001	1.618000e+000	3.233490e-004	1.061777e+002
6.636900e+001	1.711000e+000	3.261122e-004	1.061421e+002
6.646300e+001	1.805000e+000	3.289644e-004	1.061438e+002
6.655600e+001	1.898000e+000	3.316992e-004	1.061748e+002
6.666600e+001	2.008000e+000	3.346320e-004	1.062452e+002
6.677500e+001	2.117000e+000	3.378991e-004	1.063632e+002
6.686800e+001	2.210000e+000	3.410315e-004	1.065200e+002
6.696200e+001	2.304000e+000	3.436380e-004	1.066805e+002
6.705600e+001	2.398000e+000	3.463321e-004	1.068821e+002
6.714900e+001	2.491000e+000	3.487627e-004	1.070981e+002
6.721500e+001	2.557000e+000	3.511863e-004	1.073474e+002
