TimeAll	TimeExperiment	R	Theta
2.654100e+001	7.799983e-002	1.522989e-004	1.033083e+002
2.667300e+001	2.099998e-001	1.522248e-004	1.026006e+002
2.679800e+001	3.349998e-001	1.522489e-004	1.018018e+002
2.689200e+001	4.289999e-001	1.524281e-004	1.009902e+002
2.700100e+001	5.379999e-001	1.526728e-004	1.002548e+002
2.709500e+001	6.320000e-001	1.531361e-004	9.937755e+001
2.718800e+001	7.249999e-001	1.536671e-004	9.858897e+001
2.728200e+001	8.190000e-001	1.543796e-004	9.778294e+001
2.737500e+001	9.119999e-001	1.552206e-004	9.697240e+001
2.748500e+001	1.022000e+000	1.562256e-004	9.614413e+001
2.759400e+001	1.131000e+000	1.577205e-004	9.518785e+001
2.768700e+001	1.224000e+000	1.594684e-004	9.424617e+001
2.778100e+001	1.318000e+000	1.612626e-004	9.342541e+001
2.789000e+001	1.427000e+000	1.632603e-004	9.265063e+001
2.799900e+001	1.536000e+000	1.658807e-004	9.180580e+001
2.810900e+001	1.646000e+000	1.688801e-004	9.100696e+001
2.821800e+001	1.755000e+000	1.723101e-004	9.027423e+001
2.831100e+001	1.848000e+000	1.758664e-004	8.968169e+001
2.842100e+001	1.958000e+000	1.793788e-004	8.923262e+001
2.853000e+001	2.067000e+000	1.836521e-004	8.882545e+001
2.862300e+001	2.160000e+000	1.881412e-004	8.856017e+001
2.871700e+001	2.254000e+000	1.921963e-004	8.843509e+001
2.881100e+001	2.348000e+000	1.963958e-004	8.842359e+001
2.892000e+001	2.457000e+000	2.007808e-004	8.853039e+001
2.901300e+001	2.550000e+000	2.057269e-004	8.876595e+001
2.910700e+001	2.644000e+000	2.099356e-004	8.907244e+001
2.920100e+001	2.738000e+000	2.141588e-004	8.947952e+001
2.929400e+001	2.831000e+000	2.183465e-004	8.998489e+001
2.940300e+001	2.940000e+000	2.223809e-004	9.057807e+001
2.949700e+001	3.034000e+000	2.266680e-004	9.133009e+001
2.959100e+001	3.128000e+000	2.300167e-004	9.202063e+001
2.968400e+001	3.221000e+000	2.332339e-004	9.278514e+001
2.974900e+001	3.286000e+000	2.361328e-004	9.358350e+001
