TimeAll	TimeExperiment	R	Theta
1.128220e+002	7.800007e-002	1.540048e-004	1.071606e+002
1.129260e+002	1.819999e-001	1.538823e-004	1.070358e+002
1.130240e+002	2.800000e-001	1.537636e-004	1.069206e+002
1.131190e+002	3.750000e-001	1.536439e-004	1.068139e+002
1.132120e+002	4.679999e-001	1.535447e-004	1.067004e+002
1.133080e+002	5.639999e-001	1.534483e-004	1.065796e+002
1.134030e+002	6.589999e-001	1.533408e-004	1.064622e+002
1.134970e+002	7.530000e-001	1.532222e-004	1.063613e+002
1.135920e+002	8.480000e-001	1.531532e-004	1.062414e+002
1.136860e+002	9.419999e-001	1.530463e-004	1.061188e+002
1.137840e+002	1.040000e+000	1.529530e-004	1.059982e+002
1.138800e+002	1.136000e+000	1.528438e-004	1.058738e+002
1.140100e+002	1.266000e+000	1.527567e-004	1.057488e+002
1.141190e+002	1.375000e+000	1.526731e-004	1.056276e+002
1.142280e+002	1.484000e+000	1.525966e-004	1.054803e+002
1.143220e+002	1.578000e+000	1.524840e-004	1.053422e+002
1.144150e+002	1.671000e+000	1.524089e-004	1.052147e+002
1.144820e+002	1.738000e+000	1.523536e-004	1.050890e+002
1.145770e+002	1.833000e+000	1.522704e-004	1.049624e+002
1.146720e+002	1.928000e+000	1.522142e-004	1.048235e+002
1.147660e+002	2.022000e+000	1.521341e-004	1.047005e+002
1.148600e+002	2.116000e+000	1.520557e-004	1.045689e+002
1.149540e+002	2.210000e+000	1.520050e-004	1.044292e+002
1.150470e+002	2.303000e+000	1.519445e-004	1.043046e+002
1.151420e+002	2.398000e+000	1.518855e-004	1.041596e+002
1.152390e+002	2.495000e+000	1.518324e-004	1.040214e+002
1.153300e+002	2.586000e+000	1.517840e-004	1.038781e+002
1.154230e+002	2.679000e+000	1.517432e-004	1.037457e+002
1.155170e+002	2.773000e+000	1.516862e-004	1.036085e+002
1.156110e+002	2.867000e+000	1.516785e-004	1.034609e+002
1.157040e+002	2.960000e+000	1.516180e-004	1.033197e+002
1.158350e+002	3.091000e+000	1.515949e-004	1.031709e+002
1.159440e+002	3.200000e+000	1.515912e-004	1.030047e+002
1.160540e+002	3.310000e+000	1.515425e-004	1.028251e+002
1.161470e+002	3.403000e+000	1.515133e-004	1.026568e+002
1.162560e+002	3.512000e+000	1.515048e-004	1.025087e+002
1.163500e+002	3.606000e+000	1.515007e-004	1.023417e+002
1.164590e+002	3.715000e+000	1.514764e-004	1.021786e+002
1.165530e+002	3.809000e+000	1.514839e-004	1.019977e+002
1.166460e+002	3.902000e+000	1.514895e-004	1.018412e+002
1.167400e+002	3.996000e+000	1.515168e-004	1.016797e+002
1.168340e+002	4.090000e+000	1.515181e-004	1.015268e+002
1.169430e+002	4.199000e+000	1.515437e-004	1.013532e+002
1.170360e+002	4.292000e+000	1.516045e-004	1.011649e+002
1.171300e+002	4.386000e+000	1.515933e-004	1.010075e+002
1.172240e+002	4.480000e+000	1.516642e-004	1.008318e+002
1.173330e+002	4.589000e+000	1.516986e-004	1.006476e+002
1.174260e+002	4.682000e+000	1.517524e-004	1.004618e+002
