TimeAll	TimeExperiment	R	Theta
4.734600e+001	8.299994e-002	1.525830e-004	1.048000e+002
4.749400e+001	2.309999e-001	1.523815e-004	1.043330e+002
4.758800e+001	3.250000e-001	1.522406e-004	1.038758e+002
4.768200e+001	4.189999e-001	1.521355e-004	1.034468e+002
4.777500e+001	5.119998e-001	1.520659e-004	1.030102e+002
4.786900e+001	6.059999e-001	1.519878e-004	1.025526e+002
4.796200e+001	6.989999e-001	1.520038e-004	1.020958e+002
4.805600e+001	7.930000e-001	1.520567e-004	1.016254e+002
4.816500e+001	9.020000e-001	1.521314e-004	1.011039e+002
4.827400e+001	1.011000e+000	1.523202e-004	1.005177e+002
4.836800e+001	1.105000e+000	1.525452e-004	9.992704e+001
4.847700e+001	1.214000e+000	1.528226e-004	9.937931e+001
4.858600e+001	1.323000e+000	1.532879e-004	9.869193e+001
4.868000e+001	1.417000e+000	1.537320e-004	9.812366e+001
4.877400e+001	1.511000e+000	1.542460e-004	9.755344e+001
4.886700e+001	1.604000e+000	1.548087e-004	9.699229e+001
4.897600e+001	1.713000e+000	1.555081e-004	9.640223e+001
4.907000e+001	1.807000e+000	1.563918e-004	9.575086e+001
4.916400e+001	1.901000e+000	1.572585e-004	9.519236e+001
4.927300e+001	2.010000e+000	1.582845e-004	9.459911e+001
4.938200e+001	2.119000e+000	1.595345e-004	9.393687e+001
4.949100e+001	2.228000e+000	1.609591e-004	9.330139e+001
4.958500e+001	2.322000e+000	1.625380e-004	9.266866e+001
4.969400e+001	2.431000e+000	1.640525e-004	9.214284e+001
4.978800e+001	2.525000e+000	1.658854e-004	9.155768e+001
4.988100e+001	2.618000e+000	1.676254e-004	9.108564e+001
4.999000e+001	2.727000e+000	1.697032e-004	9.057982e+001
5.008400e+001	2.821000e+000	1.718273e-004	9.013450e+001
5.019300e+001	2.930000e+000	1.740326e-004	8.975155e+001
5.030200e+001	3.039000e+000	1.767336e-004	8.933344e+001
5.039600e+001	3.133000e+000	1.793515e-004	8.900581e+001
5.049000e+001	3.227000e+000	1.818442e-004	8.875245e+001
5.058300e+001	3.320000e+000	1.844470e-004	8.853809e+001
5.069200e+001	3.429000e+000	1.872091e-004	8.837978e+001
5.078600e+001	3.523000e+000	1.903560e-004	8.824500e+001
5.088000e+001	3.617000e+000	1.931520e-004	8.819764e+001
5.098900e+001	3.726000e+000	1.960937e-004	8.817803e+001
5.108200e+001	3.819000e+000	1.994834e-004	8.823994e+001
5.117600e+001	3.913000e+000	2.024446e-004	8.834519e+001
5.128500e+001	4.022000e+000	2.054866e-004	8.849082e+001
5.139400e+001	4.131000e+000	2.091778e-004	8.875275e+001
5.148800e+001	4.225000e+000	2.123148e-004	8.902364e+001
5.158200e+001	4.319000e+000	2.152142e-004	8.933147e+001
5.167500e+001	4.412000e+000	2.180613e-004	8.967876e+001
5.176900e+001	4.506000e+000	2.207709e-004	9.004009e+001
5.186200e+001	4.599000e+000	2.234371e-004	9.046563e+001
5.195600e+001	4.693000e+000	2.260271e-004	9.091112e+001
5.206500e+001	4.802000e+000	2.285087e-004	9.139410e+001
5.214000e+001	4.877000e+000	2.314324e-004	9.202648e+001
5.223200e+001	4.969000e+000	2.335779e-004	9.253457e+001
