TimeAll	TimeExperiment	R	Theta
7.888700e+001	8.200002e-002	1.548691e-004	1.078276e+002
7.902000e+001	2.150002e-001	1.546471e-004	1.076443e+002
7.911300e+001	3.080001e-001	1.544561e-004	1.074765e+002
7.922200e+001	4.170001e-001	1.542473e-004	1.072967e+002
7.931600e+001	5.110002e-001	1.540544e-004	1.070912e+002
7.941000e+001	6.050000e-001	1.538625e-004	1.069240e+002
7.951900e+001	7.140002e-001	1.536779e-004	1.067194e+002
7.962800e+001	8.230002e-001	1.535300e-004	1.065183e+002
7.973700e+001	9.320002e-001	1.533057e-004	1.062828e+002
7.983100e+001	1.026000e+000	1.531360e-004	1.060582e+002
7.992400e+001	1.119000e+000	1.529721e-004	1.058553e+002
8.001800e+001	1.213000e+000	1.528384e-004	1.056477e+002
8.012700e+001	1.322000e+000	1.527043e-004	1.054409e+002
8.022100e+001	1.416000e+000	1.525542e-004	1.051959e+002
8.031400e+001	1.509000e+000	1.524407e-004	1.049815e+002
8.040800e+001	1.603000e+000	1.523122e-004	1.047540e+002
8.050200e+001	1.697000e+000	1.522285e-004	1.045388e+002
8.059500e+001	1.790000e+000	1.521220e-004	1.043028e+002
8.070400e+001	1.899000e+000	1.520264e-004	1.040672e+002
8.081400e+001	2.009000e+000	1.519340e-004	1.037842e+002
8.090700e+001	2.102000e+000	1.518539e-004	1.035047e+002
8.100100e+001	2.196000e+000	1.517874e-004	1.032621e+002
8.111000e+001	2.305000e+000	1.517778e-004	1.030008e+002
8.120400e+001	2.399000e+000	1.517103e-004	1.026926e+002
8.131300e+001	2.508000e+000	1.517195e-004	1.024299e+002
8.140600e+001	2.601000e+000	1.516725e-004	1.021206e+002
8.150000e+001	2.695000e+000	1.517204e-004	1.018530e+002
8.159300e+001	2.788000e+000	1.517356e-004	1.015728e+002
8.168700e+001	2.882000e+000	1.517829e-004	1.012927e+002
8.178100e+001	2.976000e+000	1.518443e-004	1.010033e+002
8.189000e+001	3.085000e+000	1.519172e-004	1.007039e+002
8.198300e+001	3.178000e+000	1.520130e-004	1.003705e+002
8.207700e+001	3.272000e+000	1.521345e-004	1.000823e+002
8.218600e+001	3.381000e+000	1.522395e-004	9.977451e+001
8.228000e+001	3.475000e+000	1.524264e-004	9.941504e+001
8.237300e+001	3.568000e+000	1.526336e-004	9.910587e+001
8.246700e+001	3.662000e+000	1.527982e-004	9.878988e+001
8.256100e+001	3.756000e+000	1.530394e-004	9.847223e+001
8.265400e+001	3.849000e+000	1.533046e-004	9.815722e+001
8.276300e+001	3.958000e+000	1.535665e-004	9.783177e+001
8.285700e+001	4.052000e+000	1.538920e-004	9.746292e+001
8.295100e+001	4.146000e+000	1.542167e-004	9.713042e+001
8.306000e+001	4.255000e+000	1.545675e-004	9.678979e+001
8.315300e+001	4.348000e+000	1.550255e-004	9.642609e+001
8.324700e+001	4.442000e+000	1.554068e-004	9.608485e+001
8.334100e+001	4.536000e+000	1.558603e-004	9.576118e+001
8.343400e+001	4.629000e+000	1.563480e-004	9.542740e+001
8.352800e+001	4.723000e+000	1.568860e-004	9.508707e+001
8.362100e+001	4.816000e+000	1.574163e-004	9.476234e+001
8.371500e+001	4.910000e+000	1.580074e-004	9.443359e+001
8.380900e+001	5.004000e+000	1.586279e-004	9.410189e+001
8.390200e+001	5.097000e+000	1.592599e-004	9.378281e+001
8.401100e+001	5.206000e+000	1.599553e-004	9.345140e+001
8.410500e+001	5.300000e+000	1.607949e-004	9.308098e+001
