TimeAll	TimeExperiment	R	Theta
1.803240e+002	7.799983e-002	1.541677e-004	9.656535e+001
1.804570e+002	2.110000e-001	1.542852e-004	9.645614e+001
1.805660e+002	3.199999e-001	1.543796e-004	9.636272e+001
1.806600e+002	4.139998e-001	1.544758e-004	9.627121e+001
1.807690e+002	5.230000e-001	1.545925e-004	9.617191e+001
1.808780e+002	6.320000e-001	1.546947e-004	9.608470e+001
1.809720e+002	7.259998e-001	1.548258e-004	9.598877e+001
1.810650e+002	8.190000e-001	1.549196e-004	9.590426e+001
1.811590e+002	9.129999e-001	1.550408e-004	9.581549e+001
1.812680e+002	1.022000e+000	1.551486e-004	9.572755e+001
1.813620e+002	1.116000e+000	1.552996e-004	9.563995e+001
1.814550e+002	1.209000e+000	1.553838e-004	9.555137e+001
1.815490e+002	1.303000e+000	1.554996e-004	9.546680e+001
1.816420e+002	1.396000e+000	1.556124e-004	9.538315e+001
1.817360e+002	1.490000e+000	1.557409e-004	9.530563e+001
1.818300e+002	1.584000e+000	1.558625e-004	9.522468e+001
1.819230e+002	1.677000e+000	1.559837e-004	9.513402e+001
1.820320e+002	1.786000e+000	1.560872e-004	9.504237e+001
1.821260e+002	1.880000e+000	1.562444e-004	9.495443e+001
1.822200e+002	1.974000e+000	1.563690e-004	9.486807e+001
1.823290e+002	2.083000e+000	1.564987e-004	9.478809e+001
1.824220e+002	2.176000e+000	1.566434e-004	9.469518e+001
1.825320e+002	2.286000e+000	1.567993e-004	9.461067e+001
1.826250e+002	2.379000e+000	1.569371e-004	9.451190e+001
1.827190e+002	2.473000e+000	1.570668e-004	9.442732e+001
1.828280e+002	2.582000e+000	1.572370e-004	9.435455e+001
1.829220e+002	2.676000e+000	1.573811e-004	9.425182e+001
1.830310e+002	2.785000e+000	1.575286e-004	9.417121e+001
1.831240e+002	2.878000e+000	1.577032e-004	9.407281e+001
1.832340e+002	2.988000e+000	1.578613e-004	9.399400e+001
1.833270e+002	3.081000e+000	1.580466e-004	9.389741e+001
1.834210e+002	3.175000e+000	1.582056e-004	9.381469e+001
1.835140e+002	3.268000e+000	1.583693e-004	9.373224e+001
1.836080e+002	3.362000e+000	1.585185e-004	9.365329e+001
1.837170e+002	3.471000e+000	1.586660e-004	9.356605e+001
1.838110e+002	3.565000e+000	1.588793e-004	9.348855e+001
1.839040e+002	3.658000e+000	1.590363e-004	9.340325e+001
1.839980e+002	3.752000e+000	1.591993e-004	9.331840e+001
1.840920e+002	3.846000e+000	1.594011e-004	9.324204e+001
1.841850e+002	3.939000e+000	1.595415e-004	9.316475e+001
1.842790e+002	4.033000e+000	1.597045e-004	9.308480e+001
1.843880e+002	4.142000e+000	1.598629e-004	9.300394e+001
1.844970e+002	4.251000e+000	1.600872e-004	9.292625e+001
