TimeAll	TimeExperiment	R	Theta
2.234400e+001	7.900000e-002	2.522696e-004	1.027049e+002
2.243700e+001	1.720002e-001	2.523883e-004	1.018750e+002
2.253100e+001	2.660000e-001	2.522310e-004	1.009985e+002
2.262600e+001	3.610001e-001	2.518373e-004	1.000723e+002
2.271900e+001	4.540000e-001	2.511805e-004	9.910638e+001
2.281500e+001	5.500002e-001	2.501041e-004	9.807993e+001
2.290800e+001	6.430001e-001	2.486364e-004	9.704052e+001
2.300200e+001	7.370000e-001	2.468335e-004	9.598055e+001
2.309800e+001	8.330002e-001	2.444806e-004	9.488638e+001
2.319100e+001	9.260001e-001	2.417801e-004	9.384064e+001
2.328500e+001	1.020000e+000	2.384926e-004	9.277209e+001
2.337800e+001	1.113000e+000	2.347936e-004	9.176154e+001
2.347100e+001	1.206000e+000	2.307640e-004	9.083035e+001
2.356600e+001	1.301000e+000	2.261330e-004	8.993563e+001
2.366200e+001	1.397000e+000	2.212917e-004	8.916329e+001
2.375800e+001	1.493000e+000	2.160891e-004	8.849821e+001
2.385200e+001	1.587000e+000	2.106988e-004	8.796286e+001
2.394500e+001	1.680000e+000	2.053155e-004	8.758381e+001
2.404400e+001	1.779000e+000	1.997607e-004	8.735493e+001
2.414500e+001	1.880000e+000	1.940901e-004	8.729137e+001
2.424000e+001	1.975000e+000	1.890166e-004	8.740202e+001
2.433500e+001	2.070000e+000	1.841204e-004	8.766791e+001
2.442800e+001	2.163000e+000	1.796016e-004	8.807257e+001
2.452000e+001	2.255000e+000	1.754619e-004	8.858801e+001
2.461300e+001	2.348000e+000	1.716631e-004	8.922816e+001
2.470800e+001	2.443000e+000	1.681779e-004	8.996286e+001
2.480300e+001	2.538000e+000	1.650239e-004	9.079667e+001
