TimeAll	TimeExperiment	R	Theta
8.844900e+001	8.099985e-002	2.469950e-004	1.069613e+002
8.854300e+001	1.750000e-001	2.472512e-004	1.067853e+002
8.863800e+001	2.700000e-001	2.475324e-004	1.066110e+002
8.873400e+001	3.659999e-001	2.477582e-004	1.064296e+002
8.883900e+001	4.710000e-001	2.480415e-004	1.062158e+002
8.893400e+001	5.660000e-001	2.482659e-004	1.060297e+002
8.902700e+001	6.589999e-001	2.485216e-004	1.058291e+002
8.912000e+001	7.519999e-001	2.487495e-004	1.056390e+002
8.921600e+001	8.480000e-001	2.489608e-004	1.054320e+002
8.931800e+001	9.500000e-001	2.491845e-004	1.052048e+002
8.941300e+001	1.045000e+000	2.493956e-004	1.049899e+002
8.950900e+001	1.141000e+000	2.495606e-004	1.047673e+002
8.960300e+001	1.235000e+000	2.497659e-004	1.045398e+002
8.969900e+001	1.331000e+000	2.499057e-004	1.043118e+002
8.979300e+001	1.425000e+000	2.500511e-004	1.040749e+002
8.988700e+001	1.519000e+000	2.501754e-004	1.038395e+002
8.998200e+001	1.614000e+000	2.502764e-004	1.035955e+002
9.007600e+001	1.708000e+000	2.503955e-004	1.033510e+002
9.016700e+001	1.799000e+000	2.504449e-004	1.031030e+002
9.026100e+001	1.893000e+000	2.505349e-004	1.028502e+002
9.035500e+001	1.987000e+000	2.505486e-004	1.025988e+002
9.044900e+001	2.081000e+000	2.505794e-004	1.023268e+002
9.054100e+001	2.173000e+000	2.505472e-004	1.020682e+002
9.063500e+001	2.267000e+000	2.505208e-004	1.017951e+002
9.072800e+001	2.360000e+000	2.504836e-004	1.015221e+002
9.082400e+001	2.456000e+000	2.504191e-004	1.012362e+002
9.091900e+001	2.551000e+000	2.503232e-004	1.009480e+002
9.101200e+001	2.644000e+000	2.502031e-004	1.006560e+002
9.110600e+001	2.738000e+000	2.500484e-004	1.003647e+002
9.119900e+001	2.831000e+000	2.498517e-004	1.000660e+002
9.129400e+001	2.926000e+000	2.496273e-004	9.976753e+001
9.138900e+001	3.021000e+000	2.493826e-004	9.945316e+001
9.149200e+001	3.124000e+000	2.490685e-004	9.912621e+001
9.158700e+001	3.219000e+000	2.487504e-004	9.880745e+001
9.168100e+001	3.313000e+000	2.483922e-004	9.849740e+001
9.177400e+001	3.406000e+000	2.479935e-004	9.817809e+001
9.186700e+001	3.499000e+000	2.476023e-004	9.786261e+001
9.196100e+001	3.593000e+000	2.471309e-004	9.754498e+001
9.205600e+001	3.688000e+000	2.465889e-004	9.721092e+001
9.214900e+001	3.781000e+000	2.460482e-004	9.688544e+001
9.224500e+001	3.877000e+000	2.454807e-004	9.654825e+001
9.234000e+001	3.972000e+000	2.448338e-004	9.621826e+001
9.243400e+001	4.066000e+000	2.441461e-004	9.589774e+001
9.252600e+001	4.158000e+000	2.434366e-004	9.555985e+001
9.262200e+001	4.254000e+000	2.426642e-004	9.523528e+001
9.271700e+001	4.349000e+000	2.418529e-004	9.491252e+001
9.281000e+001	4.442000e+000	2.410153e-004	9.459112e+001
9.290300e+001	4.535000e+000	2.401243e-004	9.427252e+001
9.299800e+001	4.630000e+000	2.392044e-004	9.394372e+001
9.309000e+001	4.722000e+000	2.382223e-004	9.363727e+001
9.318400e+001	4.816000e+000	2.372128e-004	9.331770e+001
9.327600e+001	4.908000e+000	2.361727e-004	9.301424e+001
9.337000e+001	5.002000e+000	2.350435e-004	9.271011e+001
9.346500e+001	5.097000e+000	2.338978e-004	9.239694e+001
9.356100e+001	5.193000e+000	2.327000e-004	9.210235e+001
9.365300e+001	5.285000e+000	2.314618e-004	9.181340e+001
9.374600e+001	5.378000e+000	2.302339e-004	9.153900e+001
