TimeAll	TimeExperiment	R	Theta
1.089900e+001	7.999992e-002	2.530611e-004	1.022219e+002
1.099300e+001	1.740000e-001	2.530001e-004	1.011471e+002
1.109000e+001	2.709999e-001	2.525777e-004	1.000004e+002
1.118500e+001	3.659999e-001	2.517163e-004	9.881167e+001
1.128000e+001	4.610000e-001	2.502814e-004	9.753907e+001
1.137500e+001	5.560000e-001	2.482570e-004	9.622561e+001
1.146800e+001	6.489999e-001	2.456376e-004	9.494401e+001
1.156300e+001	7.440000e-001	2.422393e-004	9.359979e+001
1.165900e+001	8.399999e-001	2.381087e-004	9.229917e+001
1.175500e+001	9.359999e-001	2.331367e-004	9.103352e+001
1.184900e+001	1.030000e+000	2.278336e-004	8.994338e+001
1.194700e+001	1.128000e+000	2.215018e-004	8.890819e+001
1.204100e+001	1.222000e+000	2.152062e-004	8.812321e+001
1.213300e+001	1.314000e+000	2.086492e-004	8.753616e+001
1.222700e+001	1.408000e+000	2.021132e-004	8.716738e+001
1.232200e+001	1.503000e+000	1.954163e-004	8.702991e+001
1.241500e+001	1.596000e+000	1.892461e-004	8.713573e+001
1.250900e+001	1.690000e+000	1.831917e-004	8.747729e+001
1.260100e+001	1.782000e+000	1.778250e-004	8.800510e+001
1.269600e+001	1.877000e+000	1.728720e-004	8.874476e+001
1.279000e+001	1.971000e+000	1.684681e-004	8.961967e+001
1.288600e+001	2.067000e+000	1.645805e-004	9.064697e+001
1.298000e+001	2.161000e+000	1.612755e-004	9.176891e+001
